,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA,Ref_Mean_Cards,Ref_Mean_Fouls,Team1_Mean_Fouls_Home,Team1_Mean_Fouls,Team2_Mean_Fouls_Away,Team2_Mean_Fouls
72,Уфа,Спартак,Алексей Васильевич Сухой,3.4,3.0,2.3,24,1,0,463,984,-521,33,67,13,11,2,5,287,580,78,62,11,19,7,17,53,49,21,12,21,12,6,6,13,14,129,132,13,15,0,5,9,7,4,8,5-3-2,6.84,4-2-3-1,6.89,20.24,9.69,,,3.2,25.8,13.4,13.333333333333334,14.5,14.333333333333334
73,Ахмат,Крылья Советов,Станислав Васильев,2.0,3.1,4.0,37,1,0,847,1278,-431,44,56,22,15,3,2,377,481,55,77,16,25,12,7,55,54,15,17,17,10,4,6,20,7,136,160,12,16,4,5,8,13,4,3,4-2-3-1,6.7,4-2-3-1,6.86,7.44,10.24,,,6.0,27.5,19.75,16.22222222222222,11.0,13.777777777777779
74,Тамбов,Ростов,Василий Казарцев,5.25,3.5,1.7,21,1,1,343,1928,-1585,33,67,9,12,3,3,316,600,76,86,10,32,4,8,41,49,19,25,11,11,2,4,8,5,140,158,12,20,5,5,8,11,4,9,5-3-2,6.78,4-2-3-1,6.92,21.86,10.92,,,5.2,27.6,12.8,14.333333333333334,13.0,12.555555555555555
75,Зенит,Рубин Казань,Сергей Карасев,1.25,5.5,15.0,17,0,0,2313,297,2016,57,43,7,10,0,1,507,393,60,67,30,6,17,4,37,36,10,10,6,16,9,1,11,11,126,115,20,5,9,1,15,3,5,2,4-2-3-1,7.07,4-1-4-1,6.85,13.28,31.78,,,3.6666666666666665,28.833333333333332,16.75,15.0,12.6,12.333333333333334
76,Оренбург,Локомотив,Сергей Иванов,3.25,3.1,2.2,19,0,1,1479,1033,446,46,54,11,8,0,3,400,493,65,77,39,16,5,14,50,53,22,22,19,13,5,5,16,10,158,153,23,19,3,7,12,12,11,7,4-3-3,6.75,4-5-1,6.98,12.93,13.38,,,6.2,31.4,12.75,13.222222222222221,15.4,15.11111111111111
77,Динамо,Сочи,Сергей Лапочкин,1.61,3.6,6.0,24,0,1,1540,487,1053,60,40,12,12,1,2,510,343,70,78,29,12,15,12,61,55,19,22,20,15,7,2,14,24,180,164,16,12,6,6,10,8,6,4,4-4-2,6.94,4-3-3,6.83,5.3,13.84,,,5.833333333333333,28.666666666666668,12.8,13.777777777777779,12.333333333333334,12.88888888888889
78,Арсенал,Урал,Виталий Мешков,2.0,3.4,3.75,27,1,0,1141,966,175,53,47,8,19,1,1,393,329,69,61,15,27,8,15,56,47,19,15,16,18,7,7,11,10,164,175,19,10,5,4,8,6,11,4,4-3-3,6.85,4-4-2,6.74,22.13,6.68,,,5.333333333333333,29.666666666666668,12.0,14.444444444444445,13.666666666666666,12.88888888888889
79,ЦСКА,Краснодар,Владислав Безбородов,2.0,3.4,3.75,26,3,0,1191,1062,129,42,58,12,14,2,3,362,486,67,75,9,14,9,20,48,53,16,17,16,16,6,3,14,15,167,157,11,14,6,6,8,10,3,4,3-1-4-2,6.96,4-1-4-1,6.95,9.07,5.6,,,5.333333333333333,29.666666666666668,12.0,14.444444444444445,16.4,15.11111111111111
80,Крылья Советов,Тамбов,Сергей Иванов,1.83,3.5,4.0,38,0,0,1842,688,1154,56,44,15,23,5,7,463,381,58,53,31,6,11,8,49,55,17,18,8,18,7,3,23,14,158,145,16,8,7,2,10,2,6,6,4-2-3-1,6.85,5-4-1,6.79,6.58,10.33,,,5.666666666666667,29.333333333333332,16.0,13.9,16.25,13.8
81,Ростов,Динамо,Евгений Андреевич Турбин,2.15,3.4,3.4,21,2,0,1095,601,494,48,52,7,14,2,5,404,435,69,86,15,14,10,12,61,47,30,22,10,12,4,4,9,7,147,158,15,13,6,2,5,3,10,10,4-2-3-1,6.91,4-4-1-1,6.93,14.44,17.36,,,5.0,23.666666666666668,12.2,12.5,15.0,13.6
82,Локомотив,Зенит,Михаил Вилков,2.8,3.25,2.5,34,0,0,859,1127,-268,43,57,17,17,1,3,412,536,62,72,15,21,14,10,55,56,22,15,11,20,3,1,18,8,153,153,9,5,3,1,5,3,4,2,4-5-1,6.98,4-3-1-2,7.1,13.04,6.3,,,4.8,27.4,14.75,14.4,13.6,14.2
83,Урал,ЦСКА,Павел Кукуян,5.0,3.75,1.66,25,0,1,428,1848,-1420,37,63,9,16,1,1,361,617,77,74,15,7,11,11,52,47,16,20,16,16,1,4,19,14,143,154,12,20,4,6,5,14,7,6,4-4-2,6.74,3-1-4-2,6.94,17.5,8.7,,,4.5,29.25,12.5,13.5,16.4,14.2
84,Рубин Казань,Уфа,Алексей Валерьевич Матюнин,2.6,2.87,3.0,23,0,0,1997,141,1856,71,29,13,10,4,1,630,259,91,72,34,8,9,7,47,51,20,19,13,17,5,2,11,26,167,139,7,4,3,1,6,0,1,4,4-1-4-1,6.78,5-3-2,6.86,7.35,28.08,,,4.666666666666667,26.0,12.0,12.1,13.25,13.3
85,Спартак,Оренбург,Станислав Васильев,1.8,3.6,4.333333333333334,24,0,1,1945,773,1172,64,36,16,8,2,3,581,317,73,84,18,14,7,6,39,61,15,25,11,18,6,7,10,21,170,146,23,14,8,3,11,5,12,9,4-2-3-1,6.88,4-2-3-1,6.76,6.35,13.06,,,5.666666666666667,30.666666666666668,14.2,14.0,13.6,13.0
86,Краснодар,Арсенал,Василий Казарцев,1.45,4.5,6.5,25,1,0,1812,957,855,57,43,9,16,2,1,463,352,60,56,22,15,17,6,61,42,15,13,18,17,6,4,11,7,137,131,20,19,6,4,6,11,14,8,4-1-3-2,6.93,4-3-3,6.85,11.86,13.0,,,5.333333333333333,26.5,13.5,15.0,17.5,13.8
87,Сочи,Ахмат,Алексей Игоревич Еськов,2.1,3.2,3.6,28,1,0,1383,1403,-20,46,54,13,15,6,1,361,410,76,65,17,28,9,21,75,66,36,35,22,9,6,12,9,9,133,149,21,17,8,6,17,12,4,5,4-1-4-1,6.83,4-1-3-2,6.73,8.03,11.0,,,6.0,33.0,14.0,12.8,13.4,16.8
88,Уфа,Ахмат,Владислав Безбородов,2.25,3.0,3.5,29,0,1,942,818,124,52,48,13,16,2,2,386,344,77,90,18,16,6,11,53,58,22,27,14,12,7,6,9,9,180,169,6,15,2,3,4,11,2,4,5-3-2,6.87,4-2-3-1,6.74,8.95,8.71,,,5.285714285714286,29.142857142857142,13.333333333333334,13.0,13.666666666666666,16.636363636363637
89,Оренбург,Динамо,Павел Кукуян,3.0,3.1,2.45,25,0,0,1457,945,512,51,49,16,9,1,3,421,410,70,74,25,15,5,9,41,53,22,15,7,19,8,3,12,5,128,121,16,12,4,4,7,4,9,8,5-4-1,6.8,4-2-3-1,6.88,10.11,13.0,,,4.0,28.4,12.4,12.545454545454545,14.8,13.636363636363637
90,Рубин Казань,Тамбов,Алексей Игоревич Еськов,2.0,3.2,4.0,28,2,0,1224,1001,223,49,51,14,14,5,2,437,450,59,85,15,11,25,16,69,52,17,14,22,15,2,6,13,15,131,146,18,16,5,5,12,10,6,6,4-1-4-1,6.79,5-4-1,6.77,8.37,9.17,,,6.5,30.5,12.2,12.181818181818182,17.6,14.636363636363637
91,Сочи,Крылья Советов,Алексей Валерьевич Матюнин,2.05,3.3,3.6,28,0,1,1219,1030,189,55,45,15,13,4,2,474,379,75,92,19,10,19,16,67,57,23,19,21,16,7,3,5,23,161,158,15,14,2,7,6,10,9,4,4-1-4-1,6.86,4-2-3-1,6.88,8.45,11.95,,,4.75,25.25,13.75,12.818181818181818,11.8,14.0
92,Урал,Зенит,Николай Волошин,6.5,4.5,1.45,16,0,2,790,1184,-394,42,58,8,8,0,0,406,569,67,71,14,18,22,10,52,53,11,18,19,22,7,8,17,15,152,142,17,13,4,5,11,10,6,3,4-2-3-1,6.73,3-1-4-2,7.07,18.22,8.52,,,4.2,24.8,12.0,13.090909090909092,14.166666666666666,14.454545454545455
93,Локомотив,Арсенал,Сергей Лапочкин,1.55,3.8,6.5,29,2,1,1252,696,556,48,52,12,17,2,5,414,433,55,59,14,23,14,14,60,50,13,11,23,19,3,5,14,8,156,177,19,7,6,2,8,2,11,5,4-4-2,6.98,4-3-3,6.82,8.33,11.63,,,5.428571428571429,28.0,15.2,14.636363636363637,17.2,14.0
94,ЦСКА,Ростов,Василий Казарцев,1.65,3.8,5.5,16,0,2,2204,634,1570,72,28,5,11,1,2,681,258,90,63,19,9,15,8,49,35,26,14,6,14,5,3,12,12,160,131,21,11,8,7,14,9,7,2,3-1-4-2,6.97,4-2-3-1,6.93,12.6,17.71,,,5.0,26.285714285714285,12.0,14.363636363636363,12.8,12.0
95,Краснодар,Спартак,Виталий Мешков,1.72,3.75,4.5,29,2,1,769,903,-134,47,53,15,14,5,4,432,468,63,55,9,12,10,13,46,54,15,13,14,21,5,5,21,15,146,151,17,10,3,3,11,5,6,5,4-4-2,6.96,4-2-3-1,6.87,9.48,8.18,,,4.857142857142857,29.285714285714285,12.6,14.454545454545455,13.8,14.181818181818182
96,Ахмат,Локомотив,Станислав Васильев,2.62,3.1,2.75,33,0,1,1093,800,293,50,50,19,14,2,2,453,442,60,71,23,16,22,6,47,61,11,18,13,22,6,4,15,14,149,153,13,12,5,6,7,7,6,5,4-2-3-1,6.75,4-4-2,6.98,5.71,9.73,,,5.5,29.0,20.2,16.583333333333332,14.166666666666666,14.416666666666666
97,Тамбов,Урал,Игорь Панин,2.7,3.2,2.6,41,0,0,1379,747,632,51,49,11,30,0,3,434,406,89,66,18,19,10,3,58,54,17,25,11,19,6,4,15,10,165,150,18,12,5,3,10,10,8,2,5-4-1,6.77,4-2-3-1,6.72,11.82,6.81,,,5.0,24.0,12.166666666666666,14.583333333333334,15.0,12.666666666666666
98,Спартак,Рубин Казань,Сергей Лапочкин,1.6,4.0,5.75,27,0,0,848,892,-44,44,56,13,14,1,3,422,521,61,61,15,18,17,14,55,43,14,10,17,15,4,4,8,12,111,120,23,10,7,3,17,7,6,3,4-3-3,6.86,4-1-4-1,6.82,16.0,8.79,,,5.625,28.125,14.5,14.166666666666666,12.166666666666666,12.333333333333334
99,Зенит,Ростов,Сергей Карасев,1.4,4.2,8.5,29,3,0,1452,668,784,59,41,12,17,3,4,430,290,80,38,20,22,14,9,66,51,30,14,15,18,3,3,12,11,135,135,17,11,9,4,11,4,6,7,4-4-2,7.07,4-2-3-1,6.94,6.1,15.33,,,3.2857142857142856,27.142857142857142,14.8,13.916666666666666,12.5,11.916666666666666
100,Оренбург,Крылья Советов,Василий Казарцев,2.2,3.4,3.25,19,0,1,2111,647,1464,60,40,9,10,3,3,512,345,77,79,39,12,8,9,42,44,20,17,7,12,9,2,10,14,166,145,27,13,9,6,18,5,9,8,5-4-1,6.83,4-2-3-1,6.89,9.38,18.0,,,4.75,25.0,13.0,12.833333333333334,12.0,13.916666666666666
101,Уфа,ЦСКА,Николай Волошин,5.25,3.5,1.72,21,0,1,1111,871,240,47,53,11,10,2,0,438,497,78,63,23,14,10,15,49,37,14,13,19,8,4,3,18,17,150,150,19,16,5,4,12,7,7,9,5-3-2,6.85,3-1-4-2,6.97,14.0,19.91,,,3.5,23.333333333333332,13.285714285714286,13.0,16.333333333333332,13.583333333333334
102,Арсенал,Сочи,Виталий Мешков,2.0,3.1,3.8,27,1,1,1932,450,1482,64,36,12,15,4,6,473,271,80,65,17,8,11,6,58,51,20,22,15,15,5,0,5,12,150,129,23,11,7,3,14,5,9,6,4-3-3,6.8,4-1-4-1,6.85,7.24,19.17,,,5.375,29.25,11.333333333333334,14.25,12.285714285714286,13.0
103,Динамо,Краснодар,Михаил Вилков,2.62,3.25,2.7,28,1,1,761,1354,-593,33,67,15,13,5,3,283,563,69,56,16,15,11,15,55,53,23,14,15,15,4,4,18,12,151,160,16,20,2,5,11,14,5,6,5-4-1,6.86,4-4-1-1,6.94,10.45,4.57,,,4.666666666666667,28.5,12.666666666666666,13.25,16.0,14.5
104,Рубин Казань,Урал,Виталий Мешков,2.1,3.25,3.75,30,0,0,1227,773,454,57,43,10,20,3,4,466,326,64,87,15,19,15,12,62,57,16,19,19,24,5,3,23,26,157,163,17,15,6,4,9,11,8,4,4-1-4-1,6.84,4-2-3-1,6.74,7.13,5.0,,,5.888888888888889,29.0,12.5,12.461538461538462,18.0,14.0
105,Тамбов,Уфа,Сергей Лапочкин,2.62,3.0,2.87,32,1,0,502,1250,-748,43,57,19,13,4,4,375,472,73,69,4,17,9,6,45,67,25,29,8,17,1,3,12,8,155,172,12,10,4,0,5,1,7,9,5-4-1,6.77,5-3-2,6.87,13.24,9.89,,,5.444444444444445,28.0,12.0,14.307692307692308,12.6,12.846153846153847
106,Ахмат,Арсенал,Николай Волошин,2.3,3.2,3.25,42,1,0,790,716,74,43,57,27,15,4,3,347,462,52,44,20,10,24,16,75,59,23,16,24,13,6,1,16,12,149,133,12,14,4,2,9,9,3,5,4-2-3-1,6.75,4-1-4-1,6.82,9.06,9.89,,,3.2857142857142856,23.0,20.0,16.76923076923077,17.166666666666668,14.076923076923077
107,Ростов,Сочи,Евгений Андреевич Турбин,1.5699999999999998,3.6,6.5,27,1,0,1952,765,1187,56,44,13,14,2,0,428,339,67,99,26,7,11,12,68,51,37,25,8,6,7,4,7,16,164,153,22,14,10,5,11,6,11,8,4-3-3,6.88,4-1-4-1,6.83,6.35,12.69,,,5.5,23.0,11.333333333333334,12.307692307692308,12.625,13.153846153846153
108,Крылья Советов,Зенит,Станислав Васильев,5.0,3.6,1.7,23,0,1,350,1516,-1166,41,59,15,8,2,1,345,488,71,73,13,24,10,15,53,44,22,14,16,13,3,6,7,7,129,135,6,25,1,9,2,11,4,14,4-2-3-1,6.92,4-4-2,7.09,10.32,28.14,,,5.2,29.8,15.833333333333334,13.615384615384615,13.285714285714286,13.76923076923077
109,ЦСКА,Динамо,Сергей Карасев,1.75,3.6,4.5,30,0,0,1094,714,380,54,46,15,15,1,3,466,389,66,84,14,19,14,14,55,75,26,27,10,25,6,4,4,17,173,163,11,8,2,4,6,5,5,3,3-4-1-2,6.96,5-4-1,6.86,9.1,10.76,,,3.75,27.375,10.833333333333334,13.307692307692308,13.833333333333334,13.384615384615385
110,Локомотив,Спартак,Алексей Игоревич Еськов,1.9,3.4,4.0,32,0,0,1478,908,570,58,42,19,13,4,2,472,336,51,54,27,12,11,12,39,70,11,23,14,23,6,3,12,15,173,153,19,12,5,4,12,8,7,4,5-3-2,7.0,4-3-3,6.88,6.59,14.39,,,6.666666666666667,29.666666666666668,14.666666666666666,14.384615384615385,13.833333333333334,14.076923076923077
111,Краснодар,Оренбург,Алексей Валерьевич Матюнин,1.5699999999999998,4.0,5.75,23,1,1,2110,316,1794,70,30,9,14,0,1,713,299,53,75,34,10,15,6,50,43,17,19,9,13,12,1,6,24,157,137,19,9,6,3,6,6,13,3,4-3-3,6.94,5-4-1,6.84,7.29,19.89,,,5.0,25.8,13.0,14.384615384615385,12.666666666666666,12.538461538461538
112,Динамо,Ахмат,Сергей Лапочкин,1.65,3.5,5.75,37,0,1,755,1114,-359,49,51,23,14,5,5,445,457,97,81,9,16,9,16,64,70,36,25,17,15,3,5,13,21,184,179,5,9,2,5,4,3,1,6,3-4-2-1,6.88,4-2-3-1,6.76,9.81,8.79,,,5.7,28.4,13.0,13.5,14.0,17.5
113,Уфа,Локомотив,Евгений Андреевич Турбин,3.75,3.2,2.05,22,0,0,1079,818,261,42,58,10,12,1,8,348,481,84,79,31,22,9,11,50,58,22,27,11,17,4,7,9,13,193,170,9,15,3,2,7,4,2,11,5-3-2,6.84,4-3-1-2,6.97,15.63,10.07,,,4.8,23.8,13.0,12.857142857142858,14.142857142857142,14.714285714285714
114,Сочи,Тамбов,Николай Волошин,2.0,3.4,3.8,21,1,1,1462,420,1042,63,37,12,9,3,2,628,361,77,79,31,12,13,6,57,53,27,18,16,22,7,3,7,10,165,158,21,12,2,6,9,7,12,5,4-1-4-1,6.83,5-4-1,6.78,10.0,22.47,,,3.75,25.375,14.0,13.214285714285714,17.0,14.642857142857142
115,Зенит,ЦСКА,Михаил Вилков,1.6,3.8,5.5,15,0,1,2592,284,2308,70,30,5,10,3,5,590,255,91,72,35,3,11,9,53,41,25,18,12,16,8,1,8,14,150,125,27,11,6,3,15,3,12,8,4-3-3,7.1,3-4-2-1,6.94,6.58,19.67,,,5.142857142857143,28.428571428571427,14.333333333333334,13.357142857142858,15.428571428571429,13.428571428571429
116,Краснодар,Ростов,Алексей Игоревич Еськов,1.85,3.6,4.0,33,0,2,1935,412,1523,65,35,10,23,0,4,574,301,99,80,27,10,22,4,80,51,39,25,8,14,5,3,6,16,189,168,22,5,8,3,13,3,9,2,4-3-3,6.94,4-3-3,6.91,10.08,9.64,,,6.5,30.25,12.428571428571429,14.0,13.142857142857142,12.357142857142858
117,Урал,Оренбург,Станислав Васильев,2.75,3.3,2.5,23,0,2,2089,422,1667,70,30,13,10,2,2,653,278,62,74,43,13,14,13,66,46,29,17,20,14,3,3,11,18,164,133,21,14,4,3,15,8,6,6,4-2-3-1,6.77,5-4-1,6.84,5.77,18.17,,,4.833333333333333,28.666666666666668,11.5,14.428571428571429,12.857142857142858,12.642857142857142
118,Крылья Советов,Рубин Казань,Владислав Безбородов,2.25,3.1,3.4,34,0,0,1255,906,349,47,53,13,21,3,4,388,451,67,67,34,17,9,17,60,59,17,24,20,16,5,3,10,10,145,143,17,12,7,4,10,6,7,6,4-2-3-1,6.91,4-1-4-1,6.86,12.84,10.33,,,5.125,29.125,15.714285714285714,13.714285714285714,12.428571428571429,12.285714285714286
119,Спартак,Арсенал,Алексей Васильевич Сухой,1.72,3.5,5.0,35,0,1,2173,269,1904,65,35,22,13,1,2,481,259,70,59,30,7,7,5,45,51,21,16,6,11,8,1,7,8,144,108,18,5,4,2,8,4,10,1,4-2-3-1,6.92,3-4-2-1,6.81,6.11,25.5,,,3.8333333333333335,25.5,14.285714285714286,14.0,16.857142857142858,14.142857142857142
120,Ахмат,Урал,Сергей Иванов,1.83,3.4,4.5,26,0,0,796,1242,-446,51,49,13,13,2,0,464,429,64,79,13,27,11,24,63,78,18,34,25,16,3,6,11,18,145,162,13,15,3,2,6,13,7,2,4-2-3-1,6.76,4-2-3-1,6.78,8.62,7.96,,,6.571428571428571,30.571428571428573,21.0,17.266666666666666,18.333333333333332,14.333333333333334
121,Рубин Казань,Динамо,Евгений Андреевич Турбин,3.2,3.0,2.4,24,0,1,967,958,9,57,43,13,11,4,4,551,425,64,58,30,9,19,15,53,53,9,13,23,20,4,3,13,20,164,146,9,11,3,6,6,5,3,6,4-1-4-1,6.88,4-4-1-1,6.85,8.54,13.2,,,5.5,23.5,12.142857142857142,12.866666666666667,14.0,14.133333333333333
122,Ростов,Тамбов,Сергей Карасев,1.65,3.75,5.25,26,1,0,1201,833,368,54,46,13,13,2,4,435,374,83,96,23,14,10,7,68,66,31,34,20,17,5,3,6,8,198,184,18,10,4,5,11,6,7,4,4-3-3,6.9,5-4-1,6.79,8.71,10.61,,,3.7777777777777777,27.666666666666668,11.571428571428571,13.066666666666666,15.857142857142858,14.266666666666667
123,Спартак,Крылья Советов,Виталий Мешков,1.61,3.6,5.75,25,1,0,966,686,280,50,50,16,9,2,0,470,461,43,65,13,17,15,13,43,53,11,13,20,19,3,2,11,13,124,131,18,13,5,3,10,5,8,8,3-4-1-2,6.91,5-4-1,6.92,13.1,12.95,,,6.0,29.1,15.25,14.533333333333333,11.714285714285714,13.666666666666666
124,Оренбург,Уфа,Михаил Вилков,2.05,3.2,3.8,36,0,0,1379,447,932,60,40,17,19,2,0,564,384,88,104,44,14,12,5,61,54,25,21,11,15,2,0,12,14,182,160,11,9,2,0,5,3,6,6,3-5-2,6.85,5-3-2,6.84,5.67,11.71,,,5.5,26.75,12.428571428571429,12.466666666666667,12.666666666666666,12.666666666666666
125,Арсенал,Зенит,Алексей Игоревич Еськов,6.5,4.0,1.53,23,0,0,496,1468,-972,51,49,11,12,2,1,458,412,56,68,12,29,14,9,45,51,17,19,10,18,3,8,7,13,149,145,14,17,4,4,5,13,9,4,4-3-3,6.83,4-4-2,7.1,18.45,11.33,,,6.0,30.8,11.428571428571429,14.066666666666666,12.625,12.8
126,Сочи,ЦСКА,Станислав Васильев,4.5,3.4,1.85,24,2,1,289,1584,-1295,41,59,8,16,3,4,380,547,86,71,11,19,8,19,53,50,14,22,19,9,2,6,10,10,150,149,7,21,4,8,5,12,2,9,5-3-2,6.83,3-4-2-1,6.92,18.5,7.83,,,4.714285714285714,27.857142857142858,13.666666666666666,13.133333333333333,14.75,13.2
127,Локомотив,Краснодар,Владислав Безбородов,2.5,3.2,2.9,33,1,1,814,862,-48,56,44,20,13,4,5,535,419,70,58,18,16,6,8,57,45,24,14,17,11,1,3,7,13,148,142,7,9,1,2,2,6,5,3,4-4-2,6.97,4-4-2,6.95,7.52,10.8,,,5.333333333333333,29.666666666666668,15.285714285714286,14.533333333333333,15.571428571428571,13.733333333333333
128,Тамбов,Локомотив,Павел Кукуян,4.2,3.2,1.95,23,1,2,861,1317,-456,38,62,9,14,1,1,391,632,72,52,21,14,11,19,54,55,11,23,22,15,1,3,18,12,155,163,13,12,5,3,5,7,8,5,5-4-1,6.79,4-3-3,6.95,18.59,7.65,,,4.0,27.833333333333332,12.875,14.1875,13.875,14.875
129,Оренбург,Ахмат,Алексей Игоревич Еськов,2.05,3.2,3.8,35,0,1,1355,959,396,51,49,14,21,3,3,423,407,54,79,29,15,17,16,61,61,21,26,14,18,8,4,7,14,162,143,20,12,6,8,12,7,8,5,5-4-1,6.85,4-2-3-1,6.78,13.4,9.57,,,5.5,29.5,13.0,12.75,14.0,17.0
130,Рубин Казань,Зенит,Сергей Иванов,8.0,4.0,1.44,23,0,1,790,1424,-634,43,57,12,11,3,2,440,570,65,74,17,21,23,12,49,50,13,16,15,19,2,4,18,13,148,148,13,13,5,9,6,10,7,3,5-4-1,6.87,4-4-2,7.11,18.53,8.93,,,6.0,30.0,12.25,12.875,12.555555555555555,12.75
131,Динамо,Ростов,Василий Казарцев,2.2,3.1,3.5,20,1,1,737,927,-190,52,48,8,12,3,1,460,405,100,72,9,14,18,9,54,66,14,31,19,23,4,4,19,16,171,169,12,14,3,5,6,7,6,7,4-4-1-1,6.86,4-3-3,6.9,7.12,8.14,,,4.888888888888889,24.333333333333332,14.25,13.9375,14.375,13.0625
132,Уфа,Сочи,Алексей Валерьевич Матюнин,2.1,3.0,4.0,22,0,1,1946,397,1549,62,38,13,9,3,2,597,365,93,83,31,11,17,5,36,46,12,19,5,14,9,2,8,12,196,133,16,13,3,4,13,10,3,3,5-3-2,6.85,5-3-2,6.82,13.36,15.41,,,4.333333333333333,25.333333333333332,12.666666666666666,13.0625,12.777777777777779,12.8125
133,Урал,Спартак,Николай Волошин,3.4,3.4,2.1,20,0,0,677,1380,-703,42,58,4,16,1,1,377,515,67,54,9,15,8,22,56,45,16,10,18,16,2,9,11,11,141,139,11,21,7,6,4,13,7,8,4-2-3-1,6.8,3-4-1-2,6.92,18.59,7.5,,,3.888888888888889,24.88888888888889,11.666666666666666,14.25,13.714285714285714,14.625
134,Арсенал,Краснодар,Станислав Васильев,3.4,3.25,2.2,26,1,2,1217,1070,147,50,50,9,17,3,5,489,488,79,64,24,8,9,17,50,53,13,23,16,13,2,0,22,14,173,152,18,13,5,5,10,4,8,9,3-4-3,6.83,4-4-2,6.93,11.09,11.1,,,5.0,27.375,11.375,13.875,15.25,13.6875
135,ЦСКА,Крылья Советов,Владислав Безбородов,1.44,4.0,8.5,17,0,0,1791,403,1388,62,38,9,8,1,4,664,403,72,58,15,10,17,15,48,61,12,26,17,20,2,2,4,14,155,137,20,9,8,4,11,5,9,4,3-4-3,6.92,4-4-2,6.9,15.6,39.5,,,5.7,30.0,11.428571428571429,13.375,11.375,13.375
136,Крылья Советов,Уфа,Станислав Васильев,2.6,2.87,3.0,25,0,1,1354,1154,200,57,43,9,16,1,3,522,384,72,63,30,27,11,6,53,41,16,18,18,13,5,8,11,9,152,161,15,15,8,6,10,10,5,5,4-2-3-1,6.91,5-3-2,6.85,11.13,13.82,,,5.333333333333333,27.22222222222222,15.375,13.058823529411764,13.571428571428571,13.058823529411764
137,Ростов,Урал,Алексей Васильевич Сухой,1.5699999999999998,3.8,6.0,27,0,0,2349,406,1943,60,40,8,19,2,4,389,274,64,69,40,12,16,7,66,59,27,29,9,17,12,4,12,20,182,163,14,6,1,1,6,2,8,4,4-3-3,6.88,4-2-3-1,6.81,4.64,10.29,,,3.7142857142857144,26.857142857142858,11.75,13.0,17.571428571428573,13.647058823529411
138,Ахмат,Рубин Казань,Игорь Панин,2.0,3.0,4.333333333333334,25,1,0,944,1598,-654,46,54,16,9,2,2,403,449,77,74,17,32,20,7,55,54,24,19,15,18,3,9,11,15,141,155,16,14,8,4,12,10,4,4,4-2-3-1,6.8,4-1-4-1,6.87,9.73,10.65,,,4.5,28.25,20.0,17.235294117647058,13.5,12.823529411764707
139,Локомотив,Динамо,Сергей Карасев,2.45,3.0,3.2,32,1,1,1111,790,321,57,43,15,17,3,1,474,364,50,75,30,9,22,13,63,66,20,16,15,29,6,5,8,15,172,156,13,12,2,7,5,10,8,2,4-3-2-1,6.95,4-2-3-1,6.86,7.48,12.19,,,4.0,27.5,15.875,14.823529411764707,13.625,13.588235294117647
140,Зенит,Спартак,Виталий Мешков,1.44,4.2,7.5,27,1,0,1352,1309,43,47,53,12,15,3,6,372,412,71,48,21,23,20,20,71,45,21,14,26,16,5,5,9,19,132,134,16,15,6,3,13,5,3,10,4-4-2,7.12,3-4-1-2,6.93,9.77,6.85,,,5.636363636363637,28.727272727272727,13.0,12.647058823529411,14.0,14.705882352941176
141,ЦСКА,Арсенал,Николай Волошин,1.5,3.9,7.0,31,0,0,1564,564,1000,59,41,14,17,1,2,596,410,45,89,17,8,13,18,63,65,23,24,15,16,3,3,10,23,167,166,19,10,7,3,7,5,12,5,3-4-3,6.94,3-4-3,6.83,7.8,10.84,,,3.7,24.4,11.125,13.117647058823529,16.375,13.588235294117647
142,Краснодар,Тамбов,Сергей Лапочкин,1.36,4.75,9.0,23,0,0,2038,329,1709,69,31,11,12,2,1,648,285,57,65,23,15,13,11,52,47,18,20,15,12,8,5,6,17,160,150,18,6,6,3,8,1,10,5,4-4-2,6.93,5-4-1,6.78,5.09,18.75,,,6.090909090909091,29.181818181818183,12.125,13.882352941176471,15.5,13.882352941176471
143,Сочи,Оренбург,Евгений Андреевич Турбин,2.15,3.3,3.4,32,2,0,1230,789,441,50,50,14,18,0,1,425,427,74,94,20,17,14,10,64,55,28,23,13,12,7,3,8,10,152,153,14,12,6,5,10,9,4,3,3-4-2-1,6.85,5-4-1,6.85,12.89,9.1,,,5.857142857142857,23.571428571428573,12.857142857142858,12.588235294117647,12.5,12.823529411764707
