,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA,Ref_Mean_Cards,Ref_Mean_Fouls,Team1_Mean_Fouls_Home,Team1_Mean_Fouls,Team2_Mean_Fouls_Away,Team2_Mean_Fouls
71,Бернли,Хаддерсфилд,Крис Кавана,2.35,3.0,3.75,20,1,0,213,1831,-1618,31,69,9,11,2,2,275,580,69,72,14,37,11,9,56,48,25,26,17,10,1,10,11,10,147,179,6,18,3,2,4,9,2,9,4-4-2,0.0,4-2-3-1,0.0,14.43,6.41,,,2.75,21.0,10.666666666666666,10.428571428571429,11.333333333333334,11.285714285714286
72,Кристал Пэлас,Вулверхэмптон,Майкл Оливер,2.87,3.25,2.7,24,0,0,1587,554,1033,67,33,11,13,3,4,641,314,63,67,20,8,19,13,56,54,17,19,17,20,6,3,10,17,162,154,11,7,4,2,5,4,6,3,4-4-2,0.0,3-4-3,0.0,5.92,18.38,,,1.6666666666666667,21.5,8.333333333333334,10.857142857142858,12.0,11.142857142857142
73,Лестер,Эвертон,Андре Марринер,2.2,3.4,3.6,21,1,1,534,1538,-1004,51,49,10,11,4,1,461,423,75,66,11,26,9,14,52,58,21,26,13,11,2,10,6,13,163,171,8,17,2,8,5,9,3,8,4-2-3-1,0.0,4-2-3-1,0.0,12.47,13.15,,,3.0,17.166666666666668,9.666666666666666,9.714285714285714,9.666666666666666,11.142857142857142
74,Тоттенхэм,Кардифф,Майк Дин,1.22,7.0,15.0,18,1,0,1864,469,1395,75,25,7,11,3,1,685,222,39,66,17,8,17,14,50,43,9,16,18,16,6,2,5,16,142,131,19,8,7,6,13,5,6,3,4-4-2,0.0,4-1-4-1,0.0,9.0,17.85,,,4.2,19.8,13.0,12.428571428571429,9.666666666666666,10.285714285714286
75,Уотфорд,Борнмут,Джонатан Мосс,2.1,3.5,3.75,20,0,3,1038,1406,-368,47,53,11,9,5,1,374,426,74,47,24,14,9,8,45,39,15,18,18,9,10,7,8,8,132,121,14,10,2,7,8,9,6,1,4-2-2-2,0.0,4-4-2,0.0,11.48,15.31,,,3.2,23.4,10.5,12.428571428571429,7.666666666666667,9.714285714285714
76,Манчестер Юнайтед,Ньюкасл,Энтони Тейлор,1.4,4.5,7.5,24,0,2,1960,756,1204,73,27,16,8,2,2,610,222,56,65,44,18,12,8,45,54,19,16,11,18,10,6,4,20,173,137,18,13,10,8,10,8,8,5,4-3-3,0.0,4-4-1-1,0.0,5.0,13.44,,,3.857142857142857,23.142857142857142,9.0,10.857142857142858,13.333333333333334,13.0
77,Фулхэм,Арсенал,Пол Тирни,5.25,4.333333333333334,1.66,23,1,1,885,907,-22,48,52,11,12,2,0,473,504,63,60,17,7,8,14,51,54,20,14,16,21,4,2,10,14,147,144,21,9,4,7,7,6,14,3,3-4-3,0.0,4-4-2,0.0,11.96,15.33,,,3.5,22.25,10.333333333333334,10.0,11.333333333333334,12.714285714285714
78,Саутгемптон,Челси,Крэйг Поусон,6.0,4.2,1.6,24,0,1,699,1927,-1228,34,66,13,11,6,0,346,651,68,38,11,27,9,13,46,47,12,17,21,13,4,12,15,2,109,133,15,21,6,6,9,16,6,5,3-4-2-1,0.0,4-3-3,0.0,14.13,11.35,,,4.2,26.6,11.0,11.714285714285714,8.333333333333334,8.857142857142858
79,Ливерпуль,Манчестер Сити,Мартин Аткинсон,2.7,3.6,2.62,20,0,0,790,710,80,49,51,10,10,1,3,515,528,70,51,18,12,9,13,37,50,6,17,17,16,2,6,9,13,138,138,7,6,2,2,5,5,2,1,4-3-3,0.0,4-2-3-1,0.0,23.13,15.14,,,3.5714285714285716,23.0,9.666666666666666,11.285714285714286,8.666666666666666,7.285714285714286
80,Челси,Манчестер Юнайтед,Майк Дин,1.75,3.9,5.0,26,1,0,1264,670,594,62,38,9,17,2,5,611,371,32,62,18,9,17,13,43,54,13,15,12,21,5,3,9,14,128,131,21,7,6,4,14,6,7,1,4-3-3,0.0,4-2-3-1,0.0,9.48,11.59,,,4.166666666666667,19.5,9.25,9.125,12.25,11.5
81,Борнмут,Саутгемптон,Ли Проберт,2.25,3.4,3.5,25,0,0,683,546,137,57,43,11,14,1,2,458,346,69,81,22,18,18,8,54,58,24,26,9,18,6,4,5,14,172,149,9,8,2,4,9,2,0,6,4-4-2,0.0,4-4-2,0.0,14.0,9.96,,,3.0,24.0,11.25,9.625,12.25,11.875
82,Кардифф,Фулхэм,Кевин Френд,2.54,3.5,2.9,31,2,2,1288,819,469,40,60,15,16,3,3,313,479,78,73,22,9,16,4,61,57,26,24,12,16,4,4,14,6,165,152,22,9,5,4,13,3,9,6,4-4-1-1,0.0,4-3-3,0.0,10.4,4.22,,,2.2,21.8,10.75,10.375,9.75,10.125
83,Манчестер Сити,Бернли,Джонатан Мосс,1.07,11.0,34.0,16,1,0,2179,119,2060,69,31,11,5,2,2,679,302,51,61,19,9,12,8,39,40,14,16,15,12,10,1,7,12,116,103,24,5,10,0,18,4,6,1,4-3-3,0.0,4-4-1-1,0.0,9.42,39.0,,,3.6666666666666665,22.833333333333332,6.25,7.625,10.25,10.25
84,Ньюкасл,Брайтон,Андре Марринер,2.25,3.2,3.8,30,0,1,2058,265,1793,68,32,13,17,0,2,504,247,66,73,41,10,20,15,72,65,30,27,17,19,10,2,4,8,163,149,27,8,6,2,13,5,14,3,4-4-1-1,0.0,4-4-1-1,0.0,4.23,10.65,,,3.2857142857142856,17.714285714285715,12.75,12.375,13.25,13.5
85,Вест Хэм,Тоттенхэм,Мартин Аткинсон,4.1,3.9,1.9,18,0,1,762,868,-106,44,56,8,10,3,0,377,506,48,53,30,15,12,26,70,38,22,3,31,13,10,6,14,7,123,122,13,10,4,2,8,7,5,3,4-1-4-1,0.0,4-3-2-1,0.0,7.85,11.94,,,3.625,22.625,11.75,11.125,12.2,11.75
86,Вулверхэмптон,Уотфорд,Ли Мейсон,1.75,3.7,5.5,36,0,2,1164,663,501,44,56,23,13,3,1,420,550,64,60,27,4,11,17,61,69,21,22,22,17,8,2,11,9,138,136,10,9,1,3,4,5,6,4,3-4-3,0.0,4-2-2-2,0.0,10.2,13.65,,,4.0,19.666666666666668,10.5,11.375,15.0,12.25
87,Хаддерсфилд,Ливерпуль,Майкл Оливер,13.0,5.5,1.3,15,0,1,711,727,-16,47,53,9,6,0,2,521,585,59,61,27,14,10,16,51,53,23,22,20,14,2,4,12,9,168,170,13,11,1,2,7,6,6,5,3-5-1-1,0.0,4-3-3,0.0,13.75,18.94,,,2.4285714285714284,21.857142857142858,11.25,11.25,12.5,11.125
88,Эвертон,Кристал Пэлас,Энтони Тейлор,1.83,3.6,5.0,30,0,0,1289,668,621,59,41,13,17,2,1,510,350,47,75,29,13,18,12,68,58,23,17,21,23,10,5,11,13,158,154,20,7,4,3,10,4,10,3,4-2-3-1,0.0,4-4-2,0.0,8.8,8.87,,,3.875,23.25,12.25,11.125,12.75,10.875
89,Арсенал,Лестер,Крис Кавана,1.6,4.2,6.0,20,1,1,2124,515,1609,69,31,10,10,2,2,703,309,44,55,11,12,16,17,57,51,16,17,20,14,6,4,10,20,143,134,19,8,6,2,12,5,7,3,4-2-3-1,0.0,3-4-1-2,0.0,6.0,18.35,,,3.0,20.8,13.75,12.625,9.75,9.75
90,Брайтон,Вулверхэмптон,Энтони Тейлор,3.4,3.2,2.37,19,0,0,498,1871,-1373,39,61,11,8,3,0,362,523,76,69,9,36,16,21,58,57,20,24,19,11,1,10,5,19,141,148,7,25,1,7,5,13,2,12,4-4-1-1,0.0,3-4-2-1,0.0,15.81,5.53,,,3.7777777777777777,24.0,13.75,13.88888888888889,12.25,12.666666666666666
91,Фулхэм,Борнмут,Андре Марринер,2.9,3.75,2.4,19,0,1,781,1559,-778,52,48,16,3,4,1,547,495,56,49,16,23,7,12,45,37,27,9,10,7,5,5,13,10,126,122,11,12,1,5,7,8,4,4,4-2-3-1,0.0,3-4-3,0.0,16.18,31.8,,,3.125,19.25,10.5,10.777777777777779,8.0,9.777777777777779
92,Ливерпуль,Кардифф,Стюарт Аттвелл,1.11,11.0,29.0,10,1,0,2545,173,2372,79,21,6,4,0,0,818,207,37,52,24,7,15,14,42,42,18,14,12,14,8,0,6,20,147,132,19,2,7,1,9,1,10,1,4-2-3-1,0.0,4-4-1-1,0.0,6.75,82.67,,,4.5,20.75,9.75,10.555555555555555,10.0,10.88888888888889
93,Саутгемптон,Ньюкасл,Крис Кавана,2.0,3.5,4.1,21,0,0,1635,425,1210,50,50,9,12,0,1,405,414,56,80,31,15,17,11,61,48,29,21,13,16,7,2,19,13,159,162,22,6,4,0,14,3,8,3,4-4-2,0.0,4-4-1-1,0.0,13.44,8.36,,,3.1666666666666665,20.666666666666668,11.5,12.11111111111111,12.0,12.444444444444445
94,Уотфорд,Хаддерсфилд,Майк Дин,1.8,3.4,5.75,22,2,0,836,856,-20,48,52,9,13,1,2,467,498,61,70,7,13,23,15,52,61,12,16,19,26,3,3,9,27,162,153,12,13,6,7,8,9,4,4,4-2-2-2,0.0,4-4-1-1,0.0,11.8,8.07,,,4.571428571428571,20.428571428571427,10.6,12.333333333333334,11.25,11.0
95,Лестер,Вест Хэм,Майкл Оливер,1.95,3.6,4.2,22,0,1,2331,501,1830,64,36,17,5,1,1,552,327,59,75,45,6,21,17,57,56,23,9,16,21,8,0,14,15,180,143,21,11,7,3,13,8,8,3,4-2-3-1,0.0,4-1-4-1,0.0,4.15,10.8,,,2.375,21.0,9.75,9.777777777777779,10.5,10.777777777777779
96,Бернли,Челси,Крэйг Поусон,11.0,4.8,1.36,24,0,1,560,1435,-875,30,70,14,10,4,2,325,796,56,52,23,8,9,16,35,52,11,18,13,9,4,4,12,5,106,105,7,24,1,8,4,17,3,7,4-4-1-1,0.0,4-3-3,0.0,15.94,13.07,,,4.5,26.166666666666668,10.25,9.666666666666666,9.0,9.11111111111111
97,Кристал Пэлас,Арсенал,Мартин Аткинсон,4.6,4.0,1.8,26,1,0,1378,663,715,42,58,10,16,1,2,399,555,54,45,15,10,18,12,60,58,13,17,22,25,6,4,14,14,156,144,16,7,3,2,9,4,7,3,4-4-2,0.0,4-2-3-1,0.0,15.55,7.47,,,3.5555555555555554,22.11111111111111,9.0,11.555555555555555,11.5,12.333333333333334
98,Манчестер Юнайтед,Эвертон,Джонатан Мосс,1.8,3.6,5.25,27,1,0,1223,782,441,53,47,15,12,2,1,486,413,59,44,17,20,8,18,46,50,15,8,15,16,8,4,7,8,147,135,14,14,10,6,8,9,6,5,4-3-3,0.0,4-2-3-1,0.0,8.85,10.72,,,3.7142857142857144,21.857142857142858,10.75,12.11111111111111,10.0,11.333333333333334
99,Тоттенхэм,Манчестер Сити,Кевин Френд,5.5,4.2,1.64,26,0,1,592,1185,-593,48,52,13,13,2,2,476,514,73,63,13,12,10,23,48,47,12,11,17,12,3,6,7,14,142,140,4,13,1,6,3,10,1,3,4-2-3-1,0.0,4-3-3,0.0,10.65,13.18,,,2.8333333333333335,23.333333333333332,11.0,11.555555555555555,9.0,8.0
100,Борнмут,Манчестер Юнайтед,Пол Тирни,3.9,3.75,2.0,24,1,1,1076,1279,-203,48,52,12,12,4,3,412,447,53,68,23,13,15,18,49,57,15,23,20,17,9,5,7,5,151,146,18,18,7,8,12,13,6,5,4-4-1-1,0.0,4-3-3,0.0,15.06,9.68,,,3.2,22.4,11.2,9.1,13.2,12.4
101,Кардифф,Лестер,Ли Проберт,3.4,3.3,2.35,25,0,0,1070,1216,-146,40,60,13,12,2,2,271,403,66,55,18,27,10,13,60,63,32,35,13,11,6,12,16,10,163,153,11,13,2,5,8,10,3,3,4-4-1-1,0.0,4-2-3-1,0.0,10.5,6.57,,,3.0,24.25,11.6,10.2,9.8,10.5
102,Эвертон,Брайтон,Дэвид Кут,1.61,4.0,6.5,26,1,1,1936,267,1669,61,39,9,17,0,1,491,315,49,69,34,11,14,12,66,48,24,17,18,16,6,4,12,10,161,150,14,5,3,3,11,3,3,2,4-2-3-1,0.0,4-4-1-1,0.0,6.36,11.0,,,3.0,22.5,12.4,11.4,14.0,13.6
103,Ньюкасл,Уотфорд,Крэйг Поусон,2.75,3.25,2.8,23,0,0,887,1082,-195,41,59,12,11,1,5,326,452,69,65,19,20,8,11,62,56,25,34,20,8,8,9,14,11,162,155,10,16,2,1,4,14,6,2,4-4-1-1,0.0,4-2-2-2,0.0,11.0,10.6,,,4.714285714285714,25.857142857142858,12.8,12.4,14.5,12.0
104,Вест Хэм,Бернли,Роджер Ист,1.61,4.0,6.5,16,1,1,2055,453,1602,62,38,7,9,1,4,525,311,49,84,15,9,27,8,51,59,15,28,14,19,10,4,7,7,156,151,22,6,10,3,13,4,9,2,4-1-4-1,0.0,4-4-1-1,0.0,9.6,12.6,,,3.0,26.0,11.0,10.2,9.2,10.1
105,Арсенал,Ливерпуль,Андре Марринер,4.0,4.0,1.9,14,0,0,1366,1015,351,61,39,7,7,1,1,586,356,50,61,16,16,11,20,47,44,15,12,20,13,5,8,12,8,135,142,12,13,4,4,9,10,3,3,4-2-3-1,0.0,4-3-3,0.0,8.21,24.6,,,3.3333333333333335,19.22222222222222,13.0,12.7,11.2,10.1
106,Вулверхэмптон,Тоттенхэм,Майк Дин,3.5,3.5,2.2,19,0,2,1417,956,461,48,52,11,8,1,2,458,505,93,50,25,7,25,21,56,48,11,7,22,21,5,1,9,7,148,132,16,10,7,8,8,7,8,3,3-4-3,0.0,4-3-2-1,0.0,10.2,14.22,,,4.375,20.625,13.0,12.2,11.833333333333334,11.7
107,Манчестер Сити,Саутгемптон,Ли Мейсон,1.12,10.0,29.0,23,4,1,1460,734,726,67,33,14,9,1,1,729,341,35,61,12,20,22,13,52,48,16,11,12,19,4,4,11,14,109,110,18,13,8,6,13,9,5,4,4-3-3,0.0,4-3-2-1,0.0,8.95,29.79,,,4.0,23.75,7.2,8.5,12.6,11.8
108,Челси,Кристал Пэлас,Майкл Оливер,1.3,6.0,11.0,19,1,0,2057,191,1866,73,27,6,13,0,1,883,313,53,65,17,5,20,19,58,50,13,12,21,21,4,2,2,19,136,116,15,7,6,2,9,4,6,3,4-3-3,0.0,4-4-2,0.0,10.06,19.74,,,2.3333333333333335,21.11111111111111,9.2,9.2,13.6,11.4
109,Хаддерсфилд,Фулхэм,Энтони Тейлор,2.3,3.4,3.4,19,1,0,1108,688,420,45,55,11,8,1,2,387,490,73,83,26,7,9,27,64,67,27,27,25,17,5,4,25,7,191,205,10,8,2,1,5,7,5,1,3-4-1-2,0.0,4-3-3,0.0,4.8,10.2,,,3.7,23.5,10.8,11.2,11.0,11.3
110,Кардифф,Брайтон,Мартин Аткинсон,2.62,3.1,3.1,28,1,1,1612,245,1367,60,40,7,21,2,1,472,315,65,82,20,5,12,14,68,69,30,39,12,14,4,1,9,9,167,148,20,7,6,3,9,4,11,3,4-1-4-1,0.0,4-4-1-1,0.0,8.2,8.44,,,3.5,22.5,11.833333333333334,10.454545454545455,14.5,13.909090909090908
111,Хаддерсфилд,Вест Хэм,Крис Кавана,3.2,3.4,2.4,17,1,0,1019,918,101,43,57,9,8,1,1,354,448,62,70,16,20,11,15,62,52,31,14,18,18,5,6,10,10,156,163,15,12,7,5,6,8,9,4,3-5-1-1,0.0,4-1-4-1,0.0,10.12,8.65,,,2.857142857142857,20.714285714285715,10.833333333333334,11.181818181818182,9.4,9.909090909090908
112,Лестер,Бернли,Майк Дин,1.5,4.5,7.5,23,0,0,1839,410,1429,63,37,13,10,2,0,479,298,65,67,42,11,15,8,61,51,30,26,13,9,12,1,7,7,165,143,22,6,5,1,13,3,9,3,4-2-3-1,0.0,4-4-2,0.0,7.88,12.75,,,4.222222222222222,20.444444444444443,11.2,10.636363636363637,9.166666666666666,10.0
113,Ньюкасл,Борнмут,Ли Проберт,2.9,3.5,2.54,20,2,1,1211,1176,35,39,61,9,11,2,1,323,505,73,39,22,22,17,12,62,54,25,22,18,18,7,10,15,10,167,165,18,14,6,4,13,10,5,4,4-4-1-1,0.0,4-4-1-1,0.0,15.21,6.27,,,3.2,24.4,12.666666666666666,12.363636363636363,7.0,9.363636363636363
114,Саутгемптон,Уотфорд,Саймон Хупер,2.35,3.4,3.25,26,1,0,821,1321,-500,42,58,13,13,3,2,305,420,66,60,17,17,14,7,62,48,24,20,17,11,7,6,19,8,138,173,14,12,4,6,7,8,7,4,4-2-3-1,0.0,4-2-2-2,0.0,8.08,6.9,,,0.0,16.0,11.0,11.545454545454545,13.8,11.909090909090908
115,Кристал Пэлас,Тоттенхэм,Джонатан Мосс,5.25,4.0,1.7,21,0,0,1068,1182,-114,35,65,12,9,1,1,306,581,63,64,24,23,18,19,54,47,19,10,20,18,10,6,18,11,169,162,11,11,5,2,8,8,3,3,4-4-2,0.0,4-2-3-1,0.0,12.7,7.2,,,3.625,22.5,9.2,11.545454545454545,11.285714285714286,11.363636363636363
116,Ливерпуль,Фулхэм,Пол Тирни,1.1,12.0,29.0,20,1,0,2059,288,1771,73,27,11,9,1,1,725,263,65,53,20,11,14,12,44,42,11,10,18,15,6,3,8,14,149,136,21,8,7,3,10,3,11,5,4-2-3-1,0.0,4-2-3-1,0.0,4.57,32.14,,,3.8333333333333335,22.666666666666668,9.0,9.818181818181818,10.5,11.0
117,Челси,Эвертон,Кевин Френд,1.4,5.0,9.0,18,0,0,1734,441,1293,68,32,7,11,4,3,688,309,49,55,16,10,13,17,50,54,12,18,19,21,5,5,4,14,128,127,15,6,4,1,7,2,8,4,4-3-3,0.0,4-2-3-1,0.0,6.84,17.24,,,3.0,23.714285714285715,8.666666666666666,8.909090909090908,10.4,11.181818181818182
118,Арсенал,Вулверхэмптон,Стюарт Аттвелл,1.61,4.333333333333334,5.75,25,0,1,1740,382,1358,71,29,9,16,2,2,734,292,38,70,27,7,20,10,43,52,8,18,12,19,11,2,8,28,161,122,10,13,3,5,5,7,5,6,4-2-3-1,0.0,3-4-3,0.0,6.13,20.9,,,3.6,18.6,12.0,12.181818181818182,11.4,12.090909090909092
119,Манчестер Сити,Манчестер Юнайтед,Энтони Тейлор,1.36,5.5,9.0,24,1,0,1846,363,1483,64,36,12,12,1,1,700,380,40,48,25,11,18,11,44,46,9,12,13,18,5,1,8,6,109,103,17,6,5,1,8,5,9,1,4-3-3,0.0,4-3-3,0.0,12.63,20.21,,,3.6363636363636362,23.09090909090909,8.333333333333334,9.0,13.0,12.363636363636363
120,Брайтон,Лестер,Крис Кавана,2.8,3.2,2.8,17,1,0,809,502,307,54,46,10,7,3,3,431,369,74,59,25,12,15,17,43,55,10,23,19,17,6,1,12,15,163,152,14,8,3,3,9,6,5,2,4-4-1-1,0.0,4-2-3-1,0.0,9.6,9.79,,,2.75,20.25,13.2,14.5,10.166666666666666,10.833333333333334
121,Эвертон,Кардифф,Пол Тирни,1.44,4.5,9.0,25,0,0,2219,266,1953,70,30,12,13,0,3,517,220,51,68,26,7,16,5,62,53,28,26,12,16,7,3,10,14,171,151,16,7,8,1,12,6,4,1,4-2-3-1,0.0,4-1-4-1,0.0,4.5,20.14,,,3.5714285714285716,22.285714285714285,11.833333333333334,11.166666666666666,8.8,10.166666666666666
122,Фулхэм,Саутгемптон,Майкл Оливер,2.8,3.3,2.75,16,2,1,642,1412,-770,37,63,10,6,2,3,370,600,71,87,11,33,15,17,57,56,21,17,20,19,2,5,8,7,152,178,10,19,5,8,8,10,2,9,4-2-3-1,0.0,4-2-3-1,0.0,19.12,8.05,,,2.2,20.9,11.6,10.833333333333334,12.0,11.666666666666666
123,Манчестер Юнайтед,Кристал Пэлас,Ли Мейсон,1.44,4.5,8.5,25,0,0,1724,424,1300,59,41,13,12,1,2,509,351,56,51,31,8,9,17,55,48,18,13,23,13,10,3,5,13,150,134,12,13,5,2,7,5,5,8,4-3-3,0.0,4-4-2,0.0,5.19,17.47,,,3.6,23.6,11.6,12.333333333333334,13.5,11.583333333333334
124,Уотфорд,Ливерпуль,Джонатан Мосс,6.0,4.5,1.5699999999999998,25,0,0,455,1589,-1134,36,64,12,13,0,2,360,637,64,62,13,18,11,13,48,56,15,23,14,13,5,5,15,13,156,164,5,10,1,7,3,7,2,3,4-2-2-2,0.0,4-2-3-1,0.0,15.04,6.58,,,3.4444444444444446,22.333333333333332,10.333333333333334,12.0,10.5,9.916666666666666
125,Вест Хэм,Манчестер Сити,Андре Марринер,12.0,7.0,1.25,9,0,3,461,970,-509,30,70,6,3,0,0,359,839,57,56,13,4,16,19,42,39,11,10,21,13,8,1,14,18,135,144,9,9,1,6,6,9,3,0,4-2-3-1,0.0,4-3-3,0.0,29.11,14.62,,,3.2,18.7,10.333333333333334,9.75,9.8,9.25
126,Тоттенхэм,Челси,Мартин Аткинсон,3.0,3.4,2.5,31,2,0,1256,1020,236,39,61,19,12,0,3,369,549,66,51,9,21,17,20,54,62,19,13,12,15,4,4,10,22,133,135,18,13,9,2,12,8,6,5,4-3-1-2,0.0,4-3-3,0.0,10.8,6.3,,,3.4545454545454546,23.0,11.5,11.166666666666666,9.2,8.75
127,Борнмут,Арсенал,Крэйг Поусон,3.5,3.7,2.14,15,1,1,568,1530,-962,41,59,6,9,2,1,394,574,60,58,22,21,11,8,53,47,23,18,14,20,5,8,13,8,162,161,11,20,5,4,5,11,6,9,4-4-2,0.0,3-4-2-1,0.0,19.73,9.18,,,4.875,25.5,11.333333333333334,9.5,12.4,11.916666666666666
128,Вулверхэмптон,Хаддерсфилд,Кевин Френд,1.61,3.7,7.5,17,0,1,775,1068,-293,44,56,9,8,1,2,443,547,62,87,13,19,20,10,56,70,19,29,21,28,3,5,16,25,176,165,12,14,3,6,6,6,6,8,3-4-3,0.0,3-5-1-1,0.0,15.1,8.31,,,3.5,23.0,12.666666666666666,12.416666666666666,11.6,11.0
129,Бернли,Ньюкасл,Энтони Тейлор,3.0,3.1,2.7,17,1,2,1011,974,37,56,44,6,11,0,1,585,450,86,72,27,20,18,12,67,52,26,28,15,12,5,5,8,13,146,133,14,17,4,3,9,8,5,9,4-4-2,0.0,5-4-1,0.0,14.58,11.97,,,3.5,23.166666666666668,11.0,10.0,12.0,12.083333333333334
130,Кардифф,Вулверхэмптон,Андре Марринер,3.6,3.3,2.25,15,0,1,1315,807,508,47,53,3,12,1,2,312,345,78,72,20,18,19,17,84,72,39,43,26,21,7,6,12,8,189,176,17,15,3,4,10,7,7,8,3-1-4-2,0.0,3-4-2-1,0.0,9.11,5.68,,,2.909090909090909,17.818181818181817,11.142857142857142,10.384615384615385,12.166666666666666,12.153846153846153
131,Кристал Пэлас,Бернли,Ли Проберт,1.55,4.0,7.5,19,1,0,2001,334,1667,58,42,9,10,1,1,518,357,56,77,15,23,17,4,50,53,20,24,9,18,10,2,10,15,150,136,29,4,9,0,17,4,12,0,4-4-2,0.0,4-4-1-1,0.0,13.69,11.13,,,3.1666666666666665,23.666666666666668,9.666666666666666,11.615384615384615,9.285714285714286,9.692307692307692
132,Хаддерсфилд,Брайтон,Майкл Оливер,2.4,2.9,3.8,22,1,1,647,1482,-835,32,68,10,12,0,2,265,568,56,70,12,17,9,12,43,62,16,31,13,15,2,6,13,11,138,138,7,14,2,6,5,7,2,7,3-5-1-1,0.0,4-3-3,0.0,16.7,7.43,,,2.4545454545454546,20.454545454545453,10.571428571428571,10.76923076923077,15.428571428571429,14.153846153846153
133,Лестер,Уотфорд,Грэм Скотт,2.35,3.3,3.4,13,2,0,334,1491,-1157,37,63,7,6,2,1,303,496,67,44,11,25,18,11,69,36,24,11,27,14,4,8,16,12,137,169,7,8,3,0,4,5,3,3,4-2-3-1,0.0,4-2-2-2,0.0,17.19,6.52,,,2.6666666666666665,25.333333333333332,11.5,10.538461538461538,13.666666666666666,12.0
134,Манчестер Сити,Борнмут,Стюарт Аттвелл,1.12,10.0,25.0,12,1,1,1935,404,1531,73,27,9,3,0,0,786,286,54,51,17,9,15,14,42,49,13,26,14,6,8,4,11,12,114,122,16,4,6,1,12,3,4,1,4-3-3,0.0,5-4-1,0.0,6.21,67.43,,,3.6666666666666665,19.666666666666668,8.857142857142858,8.76923076923077,7.666666666666667,9.23076923076923
135,Ньюкасл,Вест Хэм,Пол Тирни,2.6,3.4,2.9,20,0,1,1489,493,996,58,42,10,10,3,3,492,358,69,63,33,12,16,14,43,67,15,22,11,26,7,3,14,9,164,143,16,7,4,4,7,7,9,0,4-4-1-1,0.0,4-4-2,0.0,9.58,17.63,,,3.5,22.625,12.142857142857142,12.0,9.166666666666666,9.461538461538462
136,Саутгемптон,Манчестер Юнайтед,Кевин Френд,4.333333333333334,3.5,1.95,25,2,2,656,1155,-499,40,60,12,13,4,4,358,520,56,44,13,24,20,15,51,72,9,26,20,24,3,5,16,10,132,146,16,11,6,5,5,7,11,4,3-4-1-2,0.0,5-3-2,0.0,12.14,7.95,,,3.4444444444444446,22.333333333333332,11.333333333333334,11.23076923076923,12.857142857142858,12.384615384615385
137,Челси,Фулхэм,Крэйг Поусон,1.2,7.5,17.0,25,1,0,1283,476,807,66,34,8,17,2,1,725,360,63,73,14,18,15,17,58,56,15,15,18,23,4,6,11,9,135,143,16,9,9,4,9,2,7,7,4-3-3,0.0,4-3-1-2,0.0,6.1,13.74,,,4.666666666666667,24.333333333333332,8.428571428571429,9.0,10.285714285714286,10.76923076923077
138,Арсенал,Тоттенхэм,Майк Дин,2.87,3.6,2.5,32,1,2,1689,991,698,59,41,15,17,3,5,477,331,76,55,22,11,9,22,59,56,12,16,27,21,8,5,12,10,136,153,22,11,7,6,13,6,9,5,3-4-3,0.0,4-3-1-2,0.0,6.59,9.52,,,4.0,20.7,11.571428571428571,11.692307692307692,11.0,11.76923076923077
139,Ливерпуль,Эвертон,Крис Кавана,1.44,4.5,8.5,19,0,0,1672,600,1072,57,43,12,7,3,2,521,388,72,60,21,12,16,15,47,49,10,16,21,16,8,1,7,11,163,159,16,9,3,3,9,5,7,4,4-2-3-1,0.0,4-4-1-1,0.0,6.12,16.94,,,3.111111111111111,19.88888888888889,9.333333333333334,10.153846153846153,10.5,11.23076923076923
140,Борнмут,Хаддерсфилд,Роджер Ист,1.72,3.7,5.75,25,2,1,472,2208,-1736,32,68,14,11,4,2,304,608,61,73,11,45,12,8,59,78,30,39,14,22,4,8,14,12,144,172,6,23,2,6,4,17,2,6,4-4-2,0.0,4-2-3-1,0.0,17.06,4.93,,,4.0,21.0,10.571428571428571,8.785714285714286,11.0,10.714285714285714
141,Брайтон,Кристал Пэлас,Кевин Френд,3.1,2.9,2.8,26,3,0,640,1610,-970,31,69,14,12,2,3,269,591,59,44,12,17,14,19,63,54,14,16,30,17,4,5,16,5,135,155,9,18,3,5,6,10,3,8,4-3-3,0.0,4-4-2,0.0,15.32,7.32,,,3.9,22.6,12.666666666666666,14.0,13.285714285714286,11.428571428571429
