,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA,Ref_Mean_Cards,Ref_Mean_Fouls,Team1_Mean_Fouls_Home,Team1_Mean_Fouls,Team2_Mean_Fouls_Away,Team2_Mean_Fouls
189,РБ Лейпциг,Кельн,Флориан Бадстабнер,1.4,4.75,7.5,17,3,1,863,893,-30,50,50,6,11,1,2,490,486,60,39,7,17,24,19,48,48,9,15,15,19,5,6,13,16,148,145,6,9,4,2,3,5,3,4,3-4-1-2,6.92,4-2-3-1,6.87,13.74,10.86,,,2.875,22.25,11.0,11.333333333333334,11.4,12.047619047619047
190,Мгладбах,Аугсбург,Тобиас Вельц,1.53,4.75,5.25,20,3,2,1269,1006,263,57,43,8,12,2,2,553,401,58,76,11,23,20,23,57,48,16,12,17,18,3,2,11,20,160,163,14,15,5,6,11,12,3,3,3-4-2-1,6.86,4-2-2-2,6.74,9.65,9.65,,,2.2857142857142856,23.142857142857142,10.5,10.80952380952381,12.0,11.80952380952381
191,Э. Франкфурт,Вольфсбург,Фрэнк Вилленборг,2.15,3.4,3.4,21,0,2,1551,577,974,61,39,12,9,1,2,557,360,68,70,33,10,18,15,59,73,28,32,16,20,10,1,12,15,222,195,17,11,3,3,11,8,6,3,3-4-3,6.84,3-4-2-1,6.82,4.47,14.35,,,5.125,24.5,10.8,12.619047619047619,13.4,13.523809523809524
192,Фрайбург,Майнц 05,Дениз Айтекин,2.1,3.2,3.6,29,1,1,1278,1121,157,61,39,14,15,0,2,490,307,65,70,20,18,21,9,69,63,29,30,14,16,7,3,11,12,178,179,17,20,5,5,8,9,9,11,4-2-3-1,6.89,3-4-2-1,6.87,4.95,9.36,,,3.5,23.2,10.5,12.0,13.0,14.047619047619047
193,Фюрт,Герта,Даниэль Шлагер,2.7,3.25,2.7,23,2,1,675,1611,-936,41,59,11,12,2,4,314,451,58,60,14,28,16,16,47,52,9,19,21,16,8,8,15,14,143,157,18,26,7,7,15,19,3,7,4-3-1-2,6.63,4-4-2,6.72,11.14,7.9,,,3.8,22.7,13.3,12.428571428571429,13.3,12.19047619047619
194,Бохум,Бавария М.,Роберт Шредер,12.0,8.0,1.2,20,4,2,681,1687,-1006,36,64,13,7,2,1,308,552,80,69,14,19,12,26,57,61,24,22,18,10,4,9,18,12,173,187,11,21,6,5,8,14,3,7,4-3-3,6.82,4-2-3-1,7.11,12.83,8.07,,,4.0,24.22222222222222,11.3,12.428571428571429,9.2,8.80952380952381
195,Леверкузен,Штутгарт,Феликс Брых,1.3,5.25,9.0,16,4,2,2467,233,2234,69,31,10,6,3,2,716,322,41,40,30,6,23,19,45,46,7,8,17,20,10,0,6,14,149,127,20,8,6,4,12,8,8,0,4-2-3-1,6.91,4-5-1,6.82,7.87,40.4,,,2.727272727272727,24.454545454545453,10.4,10.476190476190476,12.7,11.523809523809524
196,Юнион Берлин,Дортмунд,Матиас Йолленбек,3.5,3.5,2.1,29,0,3,1209,1305,-96,39,61,20,9,4,1,402,665,52,69,29,9,17,24,47,62,8,17,18,13,2,5,12,8,146,144,11,10,2,6,8,8,3,2,5-3-2,6.83,4-3-3,6.92,13.29,18.36,,,3.25,25.875,11.2,11.428571428571429,12.8,10.761904761904763
197,Хоффенхайм,Билефельд,Роберт Хартманн,1.5,4.5,5.75,24,2,0,2033,417,1616,54,46,12,12,2,0,483,423,58,50,26,16,16,13,55,42,21,14,15,15,13,3,9,13,133,123,24,8,8,3,21,4,3,4,3-5-2,6.88,4-1-4-1,6.78,17.73,13.13,,,3.875,26.625,12.8,12.238095238095237,12.2,13.285714285714286
198,Майнц 05,Леверкузен,Бенджамин Кортус,2.88,3.75,2.3,28,3,2,1491,843,648,40,60,15,13,2,2,335,534,46,59,26,12,15,12,43,54,11,13,14,19,6,2,18,9,164,152,18,7,5,6,11,6,7,1,3-4-2-1,6.86,4-2-3-1,6.91,10.06,8.11,,,4.25,23.375,15.0,14.090909090909092,10.545454545454545,10.454545454545455
199,Билефельд,Юнион Берлин,Даниэль Шлагер,2.9,3.25,2.5,21,1,0,993,1231,-238,42,58,7,14,0,2,394,532,76,82,12,25,15,8,75,49,41,18,13,20,6,4,6,13,167,168,12,10,2,3,7,10,5,0,4-2-3-1,6.77,3-5-2,6.82,20.75,10.42,,,4.0,22.727272727272727,14.272727272727273,13.227272727272727,11.636363636363637,11.818181818181818
200,Аугсбург,Фрайбург,Дэниел Зиберт,3.1,3.5,2.25,19,1,2,1578,1044,534,54,46,11,8,1,1,392,355,80,53,33,12,18,10,54,70,23,28,15,28,11,4,15,6,182,145,17,16,4,5,10,8,7,8,4-4-2,6.74,4-2-3-1,6.9,10.47,12.0,,,3.888888888888889,24.88888888888889,11.6,11.818181818181818,13.363636363636363,12.090909090909092
201,Штутгарт,Бохум,Вред Осмерс,2.05,3.25,3.8,24,1,1,1298,666,632,56,44,7,17,0,4,438,343,82,82,14,22,18,13,72,52,32,24,15,16,6,0,6,8,167,157,16,12,7,4,9,7,7,5,4-3-3,6.81,4-3-3,6.82,13.14,9.4,,,2.6666666666666665,21.22222222222222,10.454545454545455,11.272727272727273,13.454545454545455,12.454545454545455
202,Вольфсбург,Хоффенхайм,Феликс Цвайер,3.0,3.5,2.3,28,1,2,1341,644,697,55,45,10,18,1,2,542,450,67,57,20,14,14,12,50,42,17,13,8,13,5,2,7,10,144,134,14,11,6,4,8,8,6,3,3-4-2-1,6.83,3-5-1-1,6.89,13.62,14.54,,,5.0,23.571428571428573,13.636363636363637,13.318181818181818,11.727272727272727,12.227272727272727
203,Кельн,Э. Франкфурт,Кристиан Дингерт,2.38,3.5,3.0,25,1,0,1685,436,1249,59,41,9,16,1,2,524,370,77,82,27,15,27,15,63,51,15,18,18,16,5,6,18,17,195,189,13,10,8,2,10,4,3,6,4-2-3-1,6.85,3-1-4-2,6.83,7.58,9.03,,,3.8,24.8,12.636363636363637,12.0,14.272727272727273,12.590909090909092
204,Бавария М.,Фюрт,Роберт Хартманн,1.07,13.0,19.0,32,4,1,2299,475,1824,78,22,14,18,2,1,747,198,43,52,26,13,19,15,52,50,12,10,15,20,6,4,5,17,142,124,20,8,8,3,11,4,9,4,4-2-3-1,7.09,4-3-1-2,6.65,4.85,14.62,,,3.6666666666666665,26.333333333333332,8.454545454545455,8.727272727272727,11.636363636363637,12.363636363636363
205,Дортмунд,Мгладбах,Марко Фриц,1.85,4.0,3.8,28,6,0,1494,826,668,50,50,17,11,2,1,486,478,49,58,7,12,15,19,43,50,5,12,19,13,5,5,10,15,123,144,16,8,10,4,10,7,6,1,3-4-2-1,6.93,3-4-2-1,6.87,8.77,11.62,,,2.5555555555555554,22.333333333333332,8.909090909090908,10.681818181818182,11.090909090909092,10.681818181818182
206,Герта,РБ Лейпциг,Патрик Иттрих,6.5,4.333333333333334,1.5,18,1,6,356,2200,-1844,36,64,10,8,2,3,351,628,36,40,6,13,9,13,37,39,5,11,22,12,3,10,8,5,99,119,8,18,4,10,6,13,2,5,4-3-3,6.73,3-1-4-2,6.91,42.22,15.73,,,4.833333333333333,27.166666666666668,11.181818181818182,12.181818181818182,11.7,11.090909090909092
207,Хоффенхайм,Штутгарт,Матиас Йолленбек,1.55,4.5,5.25,27,2,1,1776,564,1212,56,44,14,13,3,2,428,355,55,55,35,13,14,22,49,60,15,18,20,17,9,3,10,13,153,137,16,13,6,4,14,10,2,3,3-4-2-1,6.89,4-5-1,6.81,7.88,9.21,,,3.4444444444444446,26.22222222222222,12.727272727272727,12.478260869565217,12.090909090909092,11.08695652173913
208,Юнион Берлин,Майнц 05,Бастиан Данкерт,2.6,3.3,2.75,30,3,1,817,1029,-212,49,51,13,17,4,4,405,425,91,49,14,16,9,15,52,51,16,19,13,12,2,6,10,7,152,153,6,15,3,1,4,8,2,7,3-1-4-2,6.82,3-4-2-1,6.86,13.42,13.25,,,4.0,28.125,12.0,11.91304347826087,13.181818181818182,14.130434782608695
209,Леверкузен,Билефельд,Мартин Петерсен,1.33,5.5,8.5,18,3,0,2493,187,2306,72,28,8,10,0,1,796,315,40,51,21,5,24,24,61,43,10,3,25,23,6,3,10,21,139,125,21,9,9,3,13,2,8,7,4-2-3-1,6.9,4-2-3-1,6.78,6.14,29.44,,,4.125,24.125,10.363636363636363,10.565217391304348,12.181818181818182,12.956521739130435
210,Мгладбах,Вольфсбург,Тобиас Райхель,2.05,3.5,3.6,26,2,2,2478,429,2049,67,33,12,14,2,4,589,291,44,57,28,12,18,13,57,51,22,14,13,18,7,4,6,7,144,140,26,6,10,2,19,5,7,1,3-4-2-1,6.84,3-4-2-1,6.83,6.77,20.0,,,2.5714285714285716,22.285714285714285,10.272727272727273,10.695652173913043,13.0,13.173913043478262
211,Фрайбург,Герта,Свен Яблонски,1.4,5.25,7.0,23,3,0,1877,755,1122,59,41,13,10,1,2,522,360,47,59,23,15,12,25,50,55,19,17,15,10,6,6,11,7,118,119,16,18,5,2,11,14,5,4,4-2-3-1,6.9,4-3-3,6.72,6.03,20.13,,,3.7,20.2,10.818181818181818,11.91304347826087,13.181818181818182,12.08695652173913
212,Фюрт,Кельн,Роберт Шредер,3.6,3.6,2.0,28,1,1,1032,1751,-719,40,60,15,13,1,2,283,431,67,71,18,28,23,12,51,66,14,26,14,21,7,11,14,8,163,154,12,18,6,4,7,9,5,9,4-3-1-2,6.65,4-3-1-2,6.87,9.8,5.9,,,3.9,23.8,13.090909090909092,12.608695652173912,11.363636363636363,11.869565217391305
213,Э. Франкфурт,Бавария М.,Флориан Бадстабнер,5.5,4.75,1.5,19,0,1,193,2446,-2253,32,68,16,3,1,2,308,694,53,81,12,16,12,26,39,72,10,21,20,19,2,8,13,12,165,184,6,21,1,9,3,13,3,8,3-4-2-1,6.82,3-4-2-1,7.09,18.95,8.35,,,2.888888888888889,21.666666666666668,10.909090909090908,12.73913043478261,9.0,8.956521739130435
214,Бохум,РБ Лейпциг,Феликс Брых,4.75,3.75,1.75,24,0,1,1480,327,1153,51,49,15,9,1,1,416,412,84,71,23,5,16,12,52,58,16,21,17,20,5,0,11,7,171,172,14,6,1,1,9,6,5,0,4-3-3,6.82,3-4-1-2,6.93,9.35,10.52,,,2.9166666666666665,23.75,11.454545454545455,12.652173913043478,11.363636363636363,10.956521739130435
215,Аугсбург,Дортмунд,Дениз Айтекин,4.0,3.8,1.85,23,1,1,779,1530,-751,35,65,15,8,2,1,334,624,52,42,12,15,18,21,47,56,10,9,23,19,5,5,16,14,144,151,8,10,3,6,7,6,1,4,3-4-1-2,6.74,3-5-2,6.95,10.45,10.82,,,3.3636363636363638,23.727272727272727,11.545454545454545,11.782608695652174,12.454545454545455,10.956521739130435
216,Билефельд,Аугсбург,Феликс Брых,2.4,3.2,2.9,22,0,1,814,825,-11,50,50,12,10,3,5,388,385,87,86,19,19,15,14,67,63,36,31,12,13,6,1,15,17,200,189,5,7,1,1,1,5,4,2,4-2-3-1,6.77,3-4-2-1,6.75,7.21,11.81,,,2.8461538461538463,23.76923076923077,13.666666666666666,12.833333333333334,12.0,11.916666666666666
217,Бавария М.,Леверкузен,Дэниел Зиберт,1.33,6.5,7.0,24,1,1,2374,299,2075,69,31,10,14,1,2,687,314,43,50,28,3,20,12,53,40,11,10,15,15,7,2,14,17,144,126,19,9,5,2,13,8,6,1,4-2-3-1,7.1,3-4-2-1,6.92,6.92,15.16,,,3.7,24.3,8.916666666666666,8.708333333333334,10.75,10.458333333333334
218,Герта,Э. Франкфурт,Вред Осмерс,3.25,3.6,2.15,26,1,4,850,943,-93,47,53,10,16,2,2,409,464,66,69,20,15,20,21,60,56,18,16,18,17,3,8,13,5,156,164,10,12,4,6,7,7,3,5,4-3-3,6.71,3-4-2-1,6.82,10.8,11.0,,,2.8,21.5,11.083333333333334,12.0,14.416666666666666,12.875
219,РБ Лейпциг,Фрайбург,Феликс Цвайер,1.53,4.2,6.5,23,1,1,2256,340,1916,72,28,8,15,1,0,780,307,29,57,21,5,10,7,46,35,15,14,9,10,4,1,13,20,144,125,14,4,6,3,11,2,3,2,3-4-1-2,6.93,3-5-2,6.91,7.04,35.5,,,4.75,24.125,10.583333333333334,10.875,12.916666666666666,11.958333333333334
220,Бохум,Фюрт,Даниэль Шлагер,1.7,3.8,5.0,30,2,1,1201,694,507,45,55,16,14,2,4,333,411,73,71,22,14,28,17,81,64,26,19,29,23,3,6,11,11,176,190,14,9,7,2,8,8,6,1,4-3-3,6.82,4-3-1-2,6.65,6.53,5.21,,,3.8333333333333335,22.583333333333332,11.75,12.75,12.166666666666666,12.708333333333334
221,Вольфсбург,Юнион Берлин,Патрик Иттрих,2.25,3.1,3.4,27,1,0,782,1553,-771,46,54,12,15,0,1,362,409,82,56,21,45,11,14,55,45,24,16,13,11,6,10,8,7,160,165,8,19,3,4,4,13,4,6,4-3-1-2,6.83,3-5-2,6.82,11.82,9.8,,,4.857142857142857,25.857142857142858,13.333333333333334,13.208333333333334,11.833333333333334,11.958333333333334
222,Штутгарт,Мгладбах,Кристиан Дингерт,2.7,3.6,2.4,17,3,2,2087,402,1685,57,43,7,10,1,2,549,421,68,49,16,7,33,15,59,51,17,13,16,26,5,2,0,7,142,134,19,8,7,3,13,6,6,2,4-3-3,6.81,4-3-3,6.85,16.19,20.59,,,3.6666666666666665,24.833333333333332,10.166666666666666,11.166666666666666,11.083333333333334,10.75
223,Кельн,Хоффенхайм,Марко Фриц,2.9,3.75,2.38,21,0,1,1203,633,570,55,45,9,12,1,4,530,436,56,64,25,7,9,13,50,44,19,17,14,11,4,1,7,12,147,139,10,13,4,3,9,8,1,5,4-2-3-1,6.87,3-5-2,6.9,12.17,16.6,,,2.6,22.9,12.333333333333334,11.916666666666666,12.25,12.541666666666666
224,Майнц 05,Дортмунд,Саша Стегеманн,2.8,3.6,2.38,28,0,1,754,1110,-356,41,59,18,10,3,4,297,443,39,52,14,16,13,16,55,48,21,15,16,10,5,5,16,10,144,153,11,11,1,4,6,8,5,3,3-4-2-1,6.85,4-2-3-1,6.95,9.07,7.95,,,3.2,21.8,15.0,14.25,12.083333333333334,10.833333333333334
225,Хоффенхайм,Бавария М.,Роберт Шредер,6.0,5.5,1.4,21,1,1,460,2202,-1742,38,62,12,9,4,1,373,604,60,43,15,27,24,18,39,55,8,11,13,21,3,8,15,11,136,133,9,18,6,8,7,14,2,4,5-4-1,6.9,3-2-4-1,7.1,21.39,7.5,,,3.8181818181818183,24.181818181818183,12.833333333333334,12.52,8.5,8.76
226,Юнион Берлин,Штутгарт,Роберт Хартманн,2.05,3.4,3.6,37,1,1,1080,1194,-114,44,56,25,12,3,2,380,489,71,72,20,19,9,12,41,69,13,21,12,16,3,3,9,7,154,155,12,11,3,3,7,6,5,5,3-5-2,6.82,4-3-3,6.82,10.42,8.74,,,3.6,26.9,12.083333333333334,12.08,12.166666666666666,11.0
227,Фрайбург,Вольфсбург,Мартин Петерсен,2.0,3.6,3.6,20,3,2,946,989,-43,42,58,11,9,2,0,335,464,75,56,13,21,12,15,43,51,10,17,19,17,7,5,12,8,147,163,15,12,8,5,7,8,8,4,3-4-2-1,6.9,3-4-2-1,6.84,11.92,10.57,,,3.7777777777777777,23.444444444444443,11.0,12.08,13.083333333333334,13.16
228,Мгладбах,Герта,Флориан Бадстабнер,1.5,4.5,6.5,24,2,0,1141,976,165,54,46,7,17,3,0,461,379,58,46,13,27,19,19,73,53,24,20,21,17,3,6,8,9,143,150,13,12,5,3,11,5,2,7,3-4-2-1,6.84,3-1-4-2,6.71,9.57,9.42,,,2.9,21.4,10.416666666666666,10.72,12.916666666666666,11.92
229,Леверкузен,Кельн,Саша Стегеманн,1.7,4.0,4.75,32,0,1,1522,507,1015,54,46,13,19,2,2,440,376,76,60,23,9,18,8,57,54,17,19,11,18,7,0,10,20,165,145,15,6,3,3,9,4,6,2,4-2-3-1,6.92,4-1-3-2,6.87,8.78,6.82,,,3.5454545454545454,22.363636363636363,10.166666666666666,10.6,11.5,11.8
230,Дортмунд,Билефельд,Бастиан Данкерт,1.36,5.25,8.0,16,1,0,1384,742,642,59,41,6,10,1,1,535,369,52,76,14,16,15,24,58,44,17,12,22,15,4,5,10,8,128,148,19,12,3,5,15,8,4,4,4-2-3-1,6.94,4-2-3-1,6.76,17.0,17.61,,,4.444444444444445,28.333333333333332,9.583333333333334,10.8,12.0,12.8
231,Э. Франкфурт,Бохум,Марко Фриц,1.55,4.0,6.0,25,2,1,1166,771,395,54,46,10,15,3,4,427,379,56,90,26,19,16,11,57,46,17,18,20,17,9,3,14,17,183,185,14,7,4,5,9,4,5,3,3-4-2-1,6.82,4-1-4-1,6.83,9.48,7.53,,,2.8181818181818183,22.727272727272727,11.333333333333334,13.0,13.75,12.88
232,Фюрт,РБ Лейпциг,Свен Яблонски,9.5,5.25,1.33,17,1,6,464,1245,-781,47,53,9,8,2,0,515,592,49,26,10,14,21,18,41,43,7,11,12,12,0,2,8,8,119,110,7,12,1,7,4,10,3,2,4-3-1-2,6.65,3-4-1-2,6.93,29.62,16.73,,,3.6363636363636362,20.454545454545453,13.25,12.76,11.166666666666666,10.76
233,Аугсбург,Майнц 05,Матиас Йолленбек,3.2,3.4,2.2,34,2,1,575,1665,-1090,38,62,16,18,3,2,286,462,63,51,14,29,8,22,56,75,17,23,18,20,5,7,10,11,151,159,11,16,4,3,7,11,4,5,3-4-2-1,6.77,3-5-2,6.87,11.68,5.0,,,3.6,26.3,11.833333333333334,11.84,13.5,14.4
234,Майнц 05,Билефельд,Феликс Цвайер,1.45,4.333333333333334,7.0,24,4,0,1977,215,1762,57,43,10,14,1,0,459,363,54,67,18,4,32,24,69,54,16,13,21,23,6,1,12,15,173,162,14,6,6,0,12,1,2,5,3-4-2-1,6.85,4-3-3,6.77,6.96,9.17,,,4.333333333333333,24.0,15.23076923076923,14.538461538461538,11.846153846153847,12.692307692307692
235,Герта,Хоффенхайм,Даниэль Шлагер,3.3,3.8,2.1,23,3,0,620,1242,-622,30,70,10,13,2,1,222,526,53,43,12,24,8,25,63,55,26,16,19,14,1,6,7,5,126,139,13,8,6,0,9,6,4,2,4-1-4-1,6.7,3-5-2,6.89,23.13,4.4,,,4.0,23.153846153846153,11.0,12.115384615384615,12.23076923076923,12.5
236,Фюрт,Фрайбург,Тобиас Райхель,4.75,4.0,1.7,24,0,0,385,1704,-1319,39,61,15,9,1,0,349,545,61,57,10,32,10,13,49,64,16,29,17,14,1,11,18,5,161,181,8,15,1,3,5,6,3,9,3-4-1-2,6.64,4-4-2,6.9,10.45,10.59,,,3.0,22.75,12.923076923076923,12.615384615384615,13.076923076923077,12.038461538461538
237,Штутгарт,Аугсбург,Патрик Иттрих,1.75,3.6,4.5,30,3,2,2317,321,1996,63,37,13,17,2,3,528,313,66,82,29,10,22,7,45,53,13,17,6,20,8,0,7,8,150,128,24,10,9,4,15,7,9,3,4-3-3,6.82,3-4-3,6.75,7.55,14.52,,,4.375,26.0,9.923076923076923,11.038461538461538,11.846153846153847,12.0
238,Бавария М.,Юнион Берлин,Вред Осмерс,1.13,9.0,17.0,15,4,0,1811,648,1163,71,29,8,7,2,1,771,299,45,57,13,15,13,20,46,47,15,9,16,17,3,2,10,12,134,128,16,10,6,4,8,6,8,4,4-1-4-1,7.09,3-5-2,6.82,6.27,26.74,,,2.909090909090909,21.90909090909091,9.0,8.76923076923077,12.076923076923077,12.576923076923077
239,РБ Лейпциг,Э. Франкфурт,Кристиан Дингерт,1.4,4.75,8.0,27,0,0,1727,306,1421,55,45,6,21,1,5,594,486,47,60,12,13,24,10,65,31,13,5,16,18,3,2,14,14,160,153,15,5,7,0,9,4,6,1,3-4-1-2,6.94,3-1-4-2,6.82,14.3,9.3,,,3.5714285714285716,23.714285714285715,10.384615384615385,10.653846153846153,14.538461538461538,12.884615384615385
240,Вольфсбург,Леверкузен,Феликс Брых,3.1,3.6,2.15,19,0,2,1346,1113,233,50,50,6,13,2,3,417,426,62,72,21,15,12,12,42,38,15,9,8,13,7,7,8,13,148,148,14,15,3,5,9,8,5,7,3-4-2-1,6.83,3-4-1-2,6.91,12.61,16.79,,,3.2142857142857144,23.642857142857142,13.23076923076923,13.0,11.0,10.692307692307692
241,Кельн,Дортмунд,Дэниел Зиберт,3.4,4.0,1.95,29,1,1,1140,960,180,55,45,13,16,2,3,476,400,66,51,25,10,18,20,59,52,14,16,21,16,7,5,18,9,151,151,11,9,1,3,8,5,3,4,4-1-3-2,6.87,4-1-4-1,6.95,6.09,11.16,,,3.6363636363636362,24.272727272727273,12.076923076923077,12.076923076923077,11.923076923076923,10.615384615384615
242,Юнион Берлин,Кельн,Флориан Бадстабнер,2.25,3.3,3.3,29,1,0,1001,1034,-33,36,64,18,11,3,3,297,538,79,61,17,18,15,18,58,55,18,18,21,16,2,4,22,16,175,182,12,6,4,1,8,3,4,3,3-5-2,6.81,4-2-3-1,6.88,10.37,6.24,,,2.909090909090909,21.636363636363637,13.076923076923077,12.37037037037037,12.076923076923077,12.11111111111111
243,Хоффенхайм,Бохум,Дэниел Зиберт,1.44,4.75,6.5,20,1,2,1196,839,357,59,41,9,11,3,2,516,359,62,77,17,14,15,10,41,47,14,13,11,20,5,6,6,10,147,134,13,21,6,6,10,13,3,8,3-4-1-2,6.88,4-2-3-1,6.82,11.15,20.79,,,3.75,24.666666666666668,12.76923076923077,12.518518518518519,13.846153846153847,12.961538461538462
244,Билефельд,Штутгарт,Патрик Иттрих,3.3,3.4,2.2,25,1,1,1276,1189,87,54,46,13,12,1,5,473,404,63,69,21,15,18,15,56,61,19,27,16,17,6,2,6,8,170,159,10,15,4,4,7,10,3,5,4-2-3-1,6.75,4-3-3,6.83,18.42,10.88,,,4.444444444444445,26.444444444444443,13.538461538461538,12.74074074074074,12.153846153846153,11.11111111111111
245,Леверкузен,Герта,Матиас Йолленбек,1.44,4.75,6.5,24,2,1,1770,292,1478,70,30,13,11,0,1,646,281,53,58,21,12,25,5,51,47,22,13,7,19,3,3,8,11,146,131,19,7,6,4,14,6,5,1,4-2-3-1,6.92,4-1-4-1,6.71,6.38,20.83,,,3.727272727272727,27.0,10.384615384615385,10.777777777777779,13.23076923076923,12.037037037037036
246,Э. Франкфурт,Фюрт,Бастиан Данкерт,1.25,6.0,11.0,24,0,0,2408,170,2238,68,32,10,14,1,0,655,313,47,59,34,4,18,14,60,41,16,13,21,13,9,0,8,10,140,148,21,4,6,2,14,2,7,2,3-5-2,6.82,3-4-1-2,6.65,7.12,29.0,,,4.2,27.1,11.23076923076923,13.185185185185185,12.307692307692308,12.703703703703704
247,Фрайбург,Бавария М.,Кристиан Дингерт,6.0,5.0,1.5,19,1,4,265,1982,-1717,39,61,12,7,1,1,381,613,61,42,15,22,13,13,41,37,9,12,17,11,1,6,12,8,131,128,8,21,3,10,5,10,3,11,3-4-2-1,6.91,4-2-3-1,7.1,18.89,11.44,,,3.875,24.125,11.0,11.925925925925926,8.538461538461538,8.74074074074074
248,Дортмунд,РБ Лейпциг,Марко Фриц,2.3,3.75,2.88,17,1,4,1314,576,738,64,36,7,10,3,1,664,373,50,57,18,6,20,22,41,48,8,7,15,19,7,5,7,15,157,138,10,10,2,5,7,6,3,4,3-4-2-1,6.94,3-5-2,6.95,8.07,23.94,,,3.1666666666666665,22.916666666666668,9.307692307692308,10.814814814814815,10.923076923076923,10.481481481481481
249,Аугсбург,Вольфсбург,Саша Стегеманн,2.45,3.4,2.8,25,3,0,847,1587,-740,38,62,15,10,1,0,308,500,78,62,11,22,17,13,45,64,17,23,6,14,3,5,11,19,142,146,13,18,5,5,8,12,5,6,3-4-2-1,6.75,3-4-2-1,6.83,10.45,7.1,,,3.5833333333333335,23.166666666666668,12.153846153846153,12.185185185185185,12.76923076923077,12.74074074074074
250,Мгладбах,Майнц 05,Даниэль Шлагер,2.3,3.6,2.88,33,1,1,1151,1195,-44,52,48,13,20,2,1,535,485,72,52,12,17,12,18,64,54,17,19,21,15,3,7,12,15,158,173,16,21,7,10,9,11,7,10,3-4-2-1,6.86,3-4-2-1,6.86,12.45,10.0,,,3.9285714285714284,23.142857142857142,10.153846153846153,10.576923076923077,13.846153846153847,14.37037037037037
251,Штутгарт,Дортмунд,Вред Осмерс,3.4,4.0,1.91,14,0,2,1008,1333,-325,42,58,8,6,2,1,458,638,49,47,18,15,23,13,45,42,10,7,17,21,4,5,15,8,125,128,13,12,2,4,8,6,5,6,4-3-3,6.83,4-2-3-1,6.92,14.65,16.18,,,2.9166666666666665,21.333333333333332,10.142857142857142,11.142857142857142,12.214285714285714,10.678571428571429
252,Кельн,Майнц 05,Мартин Петерсен,2.63,3.3,2.7,42,3,2,1255,841,414,53,47,19,23,2,2,394,357,71,74,23,13,24,13,75,70,24,23,18,22,8,5,5,6,187,176,13,10,5,6,8,8,5,2,4-2-3-1,6.87,3-4-3,6.87,6.78,6.56,,,3.6,23.1,12.142857142857142,12.071428571428571,14.285714285714286,14.571428571428571
253,Бавария М.,Аугсбург,Патрик Иттрих,1.14,9.5,15.0,32,1,0,1921,323,1598,68,32,10,22,1,2,671,318,53,54,18,9,29,11,69,53,13,9,18,30,3,3,10,8,141,146,14,6,4,1,8,2,6,4,4-2-3-1,7.09,4-4-2,6.76,7.8,15.27,,,4.6,26.3,8.928571428571429,8.678571428571429,12.214285714285714,12.285714285714286
254,Фюрт,Мгладбах,Тобиас Стилер,4.5,4.0,1.73,20,0,2,589,1096,-507,50,50,12,8,1,0,488,484,45,42,15,13,17,18,44,51,8,9,20,18,3,5,14,11,138,146,10,17,1,6,4,12,6,5,3-4-2-1,6.65,3-4-2-1,6.87,10.48,15.65,,,4.125,23.5,13.071428571428571,12.75,11.0,10.666666666666666
255,Вольфсбург,Билефельд,Бенджамин Брэнд,1.67,3.75,5.25,23,4,0,1630,457,1173,53,47,10,13,0,1,482,444,59,50,16,3,11,14,59,40,25,10,16,15,3,2,9,5,150,142,11,7,6,3,7,3,4,4,3-4-2-1,6.83,4-2-3-1,6.75,13.04,15.0,,,2.3333333333333335,25.0,12.714285714285714,12.642857142857142,12.0,12.75
256,Герта,Юнион Берлин,Свен Яблонски,3.4,3.1,2.25,21,1,4,841,1520,-679,53,47,10,11,4,0,462,406,54,58,17,23,12,5,38,37,13,14,7,9,2,8,13,9,139,148,11,16,3,12,7,11,4,5,4-1-4-1,6.71,3-1-4-2,6.81,16.14,14.95,,,3.5,20.166666666666668,10.928571428571429,12.0,11.714285714285714,12.571428571428571
257,Бохум,Леверкузен,Феликс Цвайер,3.6,3.8,1.91,19,0,0,659,802,-143,41,59,10,9,0,0,358,530,79,54,22,10,16,11,41,43,13,14,12,13,2,3,20,4,159,155,12,10,2,2,9,6,3,4,4-2-3-1,6.83,4-2-3-1,6.92,15.95,13.53,,,4.0,24.0,12.076923076923077,12.88888888888889,11.142857142857142,10.857142857142858
