,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA,Ref_Mean_Cards,Ref_Mean_Fouls,Team1_Mean_Fouls_Home,Team1_Mean_Fouls,Team2_Mean_Fouls_Away,Team2_Mean_Fouls
73,ПСЖ,Монпелье,Энтони Готье,1.1,10.0,19.0,18,2,0,1343,740,603,54,46,10,8,0,1,521,440,40,50,10,21,27,26,57,43,5,3,25,17,8,7,6,12,108,118,16,10,5,4,12,2,4,8,4-3-3,7.08,4-2-3-1,6.8,6.59,25.58,,,2.6666666666666665,21.666666666666668,10.666666666666666,11.285714285714286,14.0,12.142857142857142
74,Бордо,Ренн,Хаким Бен эль Салем Хадж,3.8,3.5,1.95,26,1,1,967,1394,-427,46,54,6,20,1,4,326,389,78,48,22,12,17,20,57,43,12,14,15,14,8,6,6,3,126,118,10,18,3,8,6,11,4,7,3-4-2-1,6.7,4-4-2,6.79,11.38,6.17,,,4.333333333333333,28.0,13.333333333333334,11.714285714285714,14.333333333333334,14.0
75,Брест,Мец,Вилли Делайод,2.0,3.5,3.75,32,1,2,1569,443,1126,66,34,16,16,3,2,474,247,60,68,31,11,25,15,70,74,25,33,17,19,4,3,5,15,158,142,11,6,2,4,8,4,3,2,4-2-3-1,6.73,4-5-1,6.74,5.29,11.29,,,4.333333333333333,22.0,11.333333333333334,12.571428571428571,11.333333333333334,12.714285714285714
76,Реймс,Нант,Эрик Ваттелье,2.63,3.1,2.88,24,3,1,1025,1142,-117,45,55,14,10,1,1,345,416,54,64,13,23,15,18,51,66,17,26,18,17,3,7,10,10,149,157,9,11,5,2,6,9,3,2,3-4-1-2,6.82,4-3-3,6.8,11.7,8.13,,,4.0,19.333333333333332,12.333333333333334,12.0,14.333333333333334,11.857142857142858
77,Труа,Анже,Томас Леонард,2.8,3.2,2.6,17,1,1,555,1721,-1166,37,63,9,8,4,2,319,563,44,42,18,24,23,15,52,43,12,7,20,18,2,9,10,5,106,106,6,17,3,6,4,7,2,10,3-4-2-1,6.75,3-4-1-2,6.91,15.74,8.92,,,3.75,22.5,10.0,11.571428571428571,10.666666666666666,10.857142857142858
78,Клермон,АС Монако,Бенуа Милло,4.2,3.6,1.85,21,1,3,1178,704,474,54,46,9,12,2,4,515,462,55,56,22,6,22,17,50,43,6,11,16,15,5,1,7,12,132,124,12,6,4,3,7,5,5,1,4-2-3-1,6.7,4-2-3-1,6.79,14.26,17.26,,,4.333333333333333,23.0,8.0,7.571428571428571,12.666666666666666,12.571428571428571
79,Марсель,Ленс,Микаэль Лесаж,1.73,3.8,4.75,18,2,3,1115,775,340,60,40,4,14,2,1,554,361,41,47,11,14,15,21,41,40,5,4,16,20,5,7,7,8,113,104,13,13,4,5,7,7,6,6,3-3-1-3,7.01,3-4-3,6.89,13.82,18.1,,,2.25,21.5,7.333333333333333,7.142857142857143,13.0,12.142857142857142
80,Ленс,Реймс,Бенуа Бастьен,1.91,3.4,4.2,26,2,0,1550,237,1313,61,39,13,13,3,1,660,417,52,50,25,9,14,14,41,38,8,8,14,12,5,3,7,19,117,128,13,3,7,0,9,1,4,2,3-4-1-2,6.88,4-3-3,6.82,9.83,20.81,,,4.0,24.666666666666668,11.5,12.375,11.75,12.25
81,Монпелье,Страсбург,Хаким Бен эль Салем Хадж,2.4,3.4,2.9,26,1,1,891,531,360,55,45,12,14,2,0,521,432,61,68,17,16,13,18,43,55,12,16,13,17,3,4,9,18,155,132,12,6,4,3,5,3,7,3,4-2-3-1,6.77,5-3-2,6.82,8.97,13.04,,,4.5,27.5,10.75,11.625,12.0,14.375
82,Ницца,Брест,Антонио Нобре,1.53,4.333333333333334,6.0,20,2,1,2865,132,2733,70,30,8,12,1,1,765,323,57,67,21,8,12,16,57,58,25,26,15,16,6,2,9,10,135,136,20,6,9,2,15,6,5,0,4-4-2,7.01,4-2-3-1,6.72,9.63,28.33,,,4.0,20,15.25,14.5,13.5,13.0
83,Ренн,ПСЖ,Рудди Буке,6.5,4.75,1.4,13,2,0,560,1475,-915,33,67,9,4,2,3,282,593,45,41,16,22,15,25,31,46,7,5,15,18,4,4,19,7,102,119,12,13,4,0,6,6,6,7,4-4-2,6.8,4-2-3-1,7.11,14.29,8.67,,,3.6666666666666665,17.333333333333332,13.75,14.75,11.75,11.125
84,Анже,Мец,Стефани Фраппар,1.91,3.4,4.333333333333334,27,3,2,1573,504,1069,58,42,16,11,1,3,563,412,37,54,26,11,23,20,45,64,17,11,14,26,12,2,6,18,136,125,18,2,5,2,13,2,5,0,3-4-1-2,6.9,4-5-1,6.74,10.44,27.36,,,4.333333333333333,22.333333333333332,11.0,10.5,12.5,13.125
85,АС Монако,Бордо,Клемент Терпин,1.33,5.25,9.0,25,3,0,1539,232,1307,57,43,12,13,2,1,481,360,49,51,20,9,19,33,63,47,11,12,29,9,10,2,5,8,124,138,12,4,4,1,5,2,7,2,4-2-3-1,6.79,3-4-2-1,6.72,8.81,14.47,,,6.0,27.0,12.5,12.5,10.5,11.0
86,Нант,Труа,Бризар Джером,1.75,3.5,4.75,24,2,0,779,1037,-258,54,46,14,10,2,2,441,371,48,35,15,19,22,30,50,63,11,8,20,19,3,7,7,11,132,132,8,15,4,4,5,11,3,4,4-4-1-1,6.79,3-4-2-1,6.76,6.0,11.78,,,3.5,25.5,10.0,11.625,12.75,11.25
87,Лорьян,Клермон,Пьер Гайюст,2.5,3.4,2.7,31,1,1,594,844,-250,46,54,19,12,2,1,442,529,66,56,15,12,19,10,52,59,13,15,15,20,4,4,14,13,144,141,6,8,1,4,5,6,1,2,5-3-2,6.8,4-2-3-1,6.7,11.22,9.71,,,2.5,26.5,14.0,12.875,7.25,7.75
88,Лилль,Марсель,Джереми Пиньяр,2.15,3.3,3.4,23,2,0,942,1246,-304,36,64,10,13,2,3,316,552,52,50,9,21,14,18,51,32,8,6,22,10,3,5,11,6,107,118,12,10,5,3,10,5,2,5,4-4-2,6.77,4-2-3-1,6.95,14.21,9.78,,,4.0,23.25,13.333333333333334,11.375,7.0,6.75
89,Сент-Этьен,Лион,Франсуа Летексье,4.333333333333334,4.0,1.73,24,1,1,1262,1038,224,44,56,14,10,2,3,349,460,59,53,22,12,16,12,45,43,9,18,14,8,6,4,17,17,131,139,18,15,6,5,9,9,9,6,4-2-3-1,6.7,4-2-3-1,6.88,11.0,5.81,,,5.666666666666667,28.0,10.5,13.375,15.666666666666666,11.375
90,ПСЖ,Анже,Бастьен Дешепи,1.36,5.0,8.0,18,2,1,2042,337,1705,73,27,8,10,1,2,725,260,38,55,21,13,30,22,46,50,2,7,21,26,6,5,11,10,115,100,13,7,2,2,7,6,6,1,4-3-3,7.08,3-4-1-2,6.89,5.0,21.89,,,3.25,22.5,10.5,10.333333333333334,10.0,11.11111111111111
91,Клермон,Лилль,Эрик Ваттелье,3.1,3.2,2.45,17,1,0,828,1331,-503,43,57,9,8,1,3,387,519,45,55,23,23,28,17,46,57,10,20,16,20,6,10,9,10,149,147,9,9,3,2,4,7,5,2,4-2-3-1,6.72,4-2-3-1,6.82,16.05,10.55,,,3.5,20.5,8.25,8.222222222222221,10.2,11.222222222222221
92,Лион,АС Монако,Амори Делерю,2.0,3.75,3.6,18,2,0,1540,428,1112,62,38,8,10,1,2,673,411,55,52,12,10,27,16,56,51,16,6,15,25,2,4,13,8,135,138,14,9,8,3,8,7,6,2,4-2-3-1,6.86,4-4-2,6.84,10.2,16.96,,,5.6,25.4,8.8,11.222222222222221,12.5,12.444444444444445
93,Труа,Ницца,Йохан Хамель,4.0,3.8,1.85,30,1,0,936,1440,-504,38,62,10,20,2,1,336,575,49,48,23,17,12,18,54,43,12,16,16,12,3,3,13,17,123,125,8,11,3,3,6,7,2,4,3-4-2-1,6.75,4-4-2,7.01,17.7,6.03,,,2.5,24.75,9.75,11.11111111111111,13.75,13.777777777777779
94,Бордо,Нант,Вилли Делайод,2.63,3.2,2.75,26,1,1,942,1126,-184,60,40,10,16,2,3,490,321,68,56,15,18,20,15,67,49,24,24,14,11,2,5,6,10,148,153,8,13,1,7,6,10,2,3,4-1-3-2,6.68,4-2-3-1,6.79,11.64,10.47,,,4.5,24.5,11.5,11.222222222222221,13.25,11.88888888888889
95,Мец,Ренн,Бенуа Милло,5.25,4.0,1.62,23,0,3,580,2346,-1766,35,65,14,9,3,1,338,655,57,62,19,24,17,14,44,47,13,14,14,13,4,10,7,4,118,115,9,21,2,8,4,16,5,5,4-1-4-1,6.75,4-4-2,6.82,30.0,11.89,,,4.75,22.5,13.75,12.88888888888889,15.75,14.11111111111111
96,Страсбург,Сент-Этьен,Микаэль Лесаж,2.1,3.3,3.6,28,5,1,1612,939,673,52,48,18,10,3,2,451,421,54,50,22,18,13,13,48,51,10,9,19,17,7,4,8,7,125,118,12,4,6,2,7,3,5,1,5-3-2,6.82,4-2-3-1,6.73,15.72,11.91,,,2.4,20.8,15.8,14.333333333333334,16.25,13.444444444444445
97,Брест,Реймс,Джереми Стинат,2.15,3.2,3.5,31,1,1,1028,946,82,55,45,18,13,3,4,438,360,78,63,39,21,12,15,57,66,27,17,14,21,7,7,12,12,168,154,9,13,4,2,8,8,1,5,4-2-3-1,6.73,3-4-1-2,6.79,7.14,10.95,,,4.25,27.25,12.5,12.88888888888889,12.0,12.333333333333334
98,Монпелье,Ленс,Флоран Батта,2.88,3.4,2.4,23,1,0,1080,955,125,50,50,8,15,4,4,408,413,71,49,20,20,24,18,49,51,9,13,9,18,3,2,12,8,145,131,15,18,6,5,8,7,7,11,4-2-3-1,6.77,3-4-1-2,6.91,17.08,8.04,,,5.0,27.333333333333332,11.0,11.666666666666666,13.25,12.444444444444445
99,Марсель,Лорьян,Энтони Готье,1.5699999999999998,4.1,5.75,17,4,1,1643,536,1107,64,36,7,10,0,1,574,321,40,54,17,11,27,13,46,37,6,6,12,18,6,4,13,13,111,109,16,15,5,7,12,10,4,5,3-2-4-1,6.91,5-3-2,6.8,8.65,20.89,,,2.25,20.75,6.5,7.444444444444445,12.2,13.555555555555555
100,Сент-Этьен,Анже,Энтони Готье,3.2,3.3,2.3,30,2,2,1916,346,1570,64,36,12,18,0,3,547,314,51,54,33,4,31,23,85,59,20,17,34,25,6,1,10,11,168,165,17,4,6,2,9,3,8,1,4-3-1-2,6.68,3-4-1-2,6.86,5.43,10.89,,,2.0,20.0,11.2,13.1,10.0,11.0
101,Нант,Клермон,Ромен Лиссорг,2.2,3.5,3.25,26,2,1,1099,738,361,46,54,15,11,1,0,459,545,62,42,12,14,18,28,46,49,12,6,14,12,1,3,12,13,119,111,8,4,4,1,8,4,0,0,4-3-3,6.78,4-2-3-1,6.73,11.5,18.86,,,4.0,22.333333333333332,10.8,12.3,8.2,8.3
102,Лилль,Брест,Клемент Терпин,1.44,4.2,7.5,25,1,1,1640,683,957,63,37,10,15,1,2,564,324,73,73,29,15,21,21,60,63,18,22,17,21,5,4,9,22,161,138,13,14,3,5,8,9,5,5,4-2-2-2,6.81,4-2-3-1,6.73,7.62,17.58,,,5.4,26.6,12.5,10.9,13.2,13.4
103,Ницца,Лион,Бризар Джером,2.9,3.6,2.3,18,3,2,964,1342,-378,42,58,11,7,1,0,417,569,52,56,7,11,25,18,51,47,9,3,24,27,3,2,16,5,134,143,17,13,7,8,13,7,4,6,4-4-2,6.99,4-2-3-1,6.89,14.84,11.38,,,3.6,25.2,13.8,14.4,14.25,10.9
104,Лорьян,Бордо,Томас Леонард,2.1,3.4,3.6,25,1,1,1338,596,742,54,46,12,13,4,2,504,447,56,72,29,11,17,20,54,45,17,12,16,10,9,4,17,15,149,132,15,11,4,5,9,6,6,5,5-3-2,6.77,4-1-3-2,6.69,12.68,12.78,,,4.2,21.4,15.25,13.2,11.0,11.1
105,Ленс,Мец,Джереми Пиньяр,1.4,4.5,7.5,22,4,1,1159,753,406,56,44,9,13,2,3,475,378,47,44,18,18,16,15,49,48,21,16,13,14,5,6,15,10,121,117,12,9,5,4,8,4,4,5,3-4-2-1,6.91,5-3-2,6.73,9.31,17.56,,,4.2,23.2,11.8,12.7,12.2,13.0
106,Реймс,Труа,Пьер Гайюст,2.3,3.0,3.5,27,1,2,1769,406,1363,55,45,14,13,4,2,450,373,35,50,24,10,17,12,51,56,8,18,22,19,7,1,10,10,145,143,18,7,5,4,6,3,12,4,4-4-2,6.8,3-4-3,6.77,9.2,11.27,,,2.6666666666666665,28.0,12.75,12.4,12.2,11.0
107,Ренн,Страсбург,Стефани Фраппар,1.6,3.8,5.75,17,1,0,1906,592,1314,64,36,6,11,1,2,606,336,41,72,24,23,11,5,45,39,17,18,11,13,11,6,7,17,122,128,18,8,3,2,15,4,3,4,4-4-2,6.86,5-3-2,6.85,14.33,15.36,,,4.25,23.5,12.8,13.6,12.5,14.7
108,АС Монако,Монпелье,Франсуа Летексье,1.44,4.75,7.0,30,3,1,1523,605,918,65,35,14,16,1,4,584,307,68,49,14,14,12,20,48,46,9,13,21,12,4,4,13,8,139,134,14,13,4,4,8,6,6,7,4-4-2,6.82,4-2-3-1,6.8,7.6,19.05,,,5.5,27.0,12.4,12.2,12.5,11.3
109,Марсель,ПСЖ,Бенуа Бастьен,5.5,4.5,1.53,15,0,0,956,1109,-153,49,51,7,8,1,2,484,526,41,30,21,8,12,12,41,28,3,5,20,10,4,5,12,9,92,106,15,10,1,4,9,7,6,3,4-2-3-1,6.96,4-2-3-1,7.07,19.0,15.79,,,4.0,25.0,6.6,7.4,10.2,10.1
110,ПСЖ,Лилль,Амори Делерю,1.36,5.0,8.5,17,2,1,1622,556,1066,60,40,7,10,1,5,562,381,25,43,18,6,24,12,43,46,9,6,17,29,4,5,13,13,95,103,17,11,6,3,12,8,5,3,4-3-3,7.04,4-4-2,6.82,12.88,14.92,,,5.166666666666667,24.166666666666668,10.0,9.909090909090908,9.833333333333334,10.818181818181818
111,Мец,Сент-Этьен,Стефани Фраппар,2.63,3.25,2.75,27,1,1,707,1470,-763,37,63,16,11,0,3,295,517,50,67,19,22,9,14,56,51,18,18,22,12,5,8,15,3,137,162,9,11,4,3,5,6,4,5,3-4-1-2,6.7,4-3-1-2,6.71,10.97,14.55,,,4.0,22.2,13.8,13.0,15.0,13.0
112,Лион,Ленс,Микаэль Лесаж,1.53,4.5,6.0,20,2,1,962,1321,-359,55,45,7,13,1,2,558,444,43,42,8,23,22,19,49,44,6,7,17,19,3,5,12,16,125,122,13,18,4,10,9,12,4,6,4-2-3-1,6.88,3-4-1-2,6.93,9.37,13.4,,,2.8333333333333335,22.0,8.666666666666666,10.545454545454545,13.6,12.363636363636363
113,Анже,Ницца,Вилли Делайод,3.2,3.25,2.3,23,1,2,360,2117,-1757,37,63,14,9,1,2,403,667,65,65,6,29,16,18,37,60,9,20,13,16,3,8,13,7,134,148,3,14,2,5,3,4,0,10,3-4-1-2,6.84,4-4-2,6.97,23.11,10.38,,,4.6,24.8,12.0,11.636363636363637,15.0,14.090909090909092
114,Бордо,Реймс,Эрик Ваттелье,2.5,3.2,2.9,15,3,2,1535,842,693,52,48,5,10,2,2,414,393,51,40,26,9,24,18,40,58,8,15,13,25,12,2,17,14,142,122,16,12,6,8,12,9,4,3,4-3-3,6.71,4-2-3-1,6.79,11.6,10.15,,,3.6,19.8,11.2,11.272727272727273,12.166666666666666,12.545454545454545
115,Монпелье,Нант,Бастьен Дешепи,2.15,3.5,3.3,35,2,0,1590,753,837,58,42,12,23,3,5,366,266,52,69,19,15,20,14,69,55,16,14,22,26,5,5,11,9,144,143,19,12,10,1,9,10,10,2,4-2-3-1,6.77,4-2-3-1,6.78,6.0,5.94,,,3.2,21.6,10.5,11.727272727272727,13.8,12.545454545454545
116,Страсбург,Лорьян,Флоран Батта,1.8,3.5,4.5,22,4,0,1817,527,1290,53,47,12,10,1,0,438,393,42,58,26,11,19,13,50,38,18,9,13,14,6,3,7,7,129,113,15,5,6,0,9,5,6,0,5-3-2,6.84,3-4-1-2,6.78,9.55,19.77,,,5.75,26.25,16.166666666666668,14.363636363636363,11.833333333333334,13.090909090909092
117,Труа,Ренн,Джереми Стинат,4.0,3.7,1.85,21,2,2,770,1448,-678,38,62,6,15,0,1,275,452,57,53,21,31,15,14,49,47,16,16,12,15,5,12,10,5,124,131,14,13,5,5,13,9,1,4,5-4-1,6.78,4-4-2,6.89,16.38,6.33,,,4.8,28.0,9.8,11.181818181818182,14.4,12.909090909090908
118,Брест,АС Монако,Йохан Хамель,4.333333333333334,3.8,1.8,25,2,0,510,1211,-701,33,67,8,17,1,4,310,644,65,58,16,20,16,19,66,49,25,15,19,16,2,5,15,16,161,154,7,5,3,2,4,3,3,2,4-2-3-1,6.74,4-4-2,6.83,24.82,3.74,,,2.6,25.8,13.6,13.545454545454545,12.0,12.363636363636363
119,Клермон,Марсель,Бенуа Милло,3.4,3.7,2.05,26,0,1,649,1080,-431,41,59,15,11,1,4,377,557,41,44,21,10,10,15,42,48,8,10,18,13,4,2,10,5,118,120,12,9,1,4,4,7,8,2,4-2-3-1,6.73,4-1-4-1,6.96,16.04,16.0,,,4.6,22.6,8.4,8.545454545454545,8.2,7.363636363636363
120,Ленс,Труа,Томас Леонард,1.5699999999999998,4.1,5.75,22,4,0,1979,666,1313,60,40,14,8,1,1,635,419,36,29,14,14,17,18,33,42,2,4,13,14,4,2,12,10,113,114,23,11,12,3,12,6,11,5,3-4-2-1,6.92,3-4-3,6.78,7.74,26.2,,,4.5,22.0,11.333333333333334,12.416666666666666,12.333333333333334,10.75
121,Лилль,Анже,Франсуа Летексье,1.5699999999999998,4.0,6.0,22,1,1,854,1245,-391,46,54,13,9,2,2,462,542,48,49,12,17,17,28,64,54,14,10,30,20,4,8,12,10,138,151,11,9,6,5,7,5,4,4,4-4-2,6.82,3-4-1-2,6.82,15.82,12.33,,,5.4,27.6,12.0,10.75,11.333333333333334,11.833333333333334
122,Бордо,ПСЖ,Рудди Буке,11.0,6.5,1.25,19,2,3,1225,1023,202,44,56,9,10,2,1,426,569,47,35,25,10,16,20,47,36,8,6,20,12,10,5,12,5,124,133,18,9,6,5,8,9,10,0,4-4-1-1,6.72,4-3-3,7.03,12.27,19.38,,,4.0,16.25,10.166666666666666,10.75,9.833333333333334,9.666666666666666
123,Марсель,Мец,Бризар Джером,1.4,4.75,7.5,17,0,0,1870,658,1212,76,24,8,9,1,3,632,177,36,43,22,22,11,14,36,41,12,7,11,17,9,7,5,15,119,105,15,13,4,4,10,12,5,1,4-4-1-1,6.96,3-4-2-1,6.71,6.0,35.09,,,3.1666666666666665,24.0,6.666666666666667,7.666666666666667,12.333333333333334,13.25
124,Нант,Страсбург,Клемент Терпин,2.45,3.1,3.1,27,2,2,1419,1291,128,48,52,15,12,2,1,357,413,62,68,31,16,24,17,51,79,20,27,15,32,9,5,13,15,153,156,20,16,6,6,17,12,3,4,4-2-3-1,6.78,5-3-2,6.86,11.44,7.27,,,5.0,26.333333333333332,11.5,13.416666666666666,12.2,14.166666666666666
125,Лорьян,Брест,Ромен Лиссорг,2.4,3.4,2.88,18,1,2,450,1981,-1531,39,61,9,9,1,1,334,516,46,36,8,27,15,18,37,51,8,20,17,17,3,6,9,11,135,136,9,16,3,5,7,12,2,4,3-5-2,6.74,4-4-2,6.77,43.5,9.52,,,3.25,23.25,14.6,12.833333333333334,13.5,13.083333333333334
126,Сент-Этьен,Клермон,Пьер Гайюст,2.3,3.4,3.1,17,3,2,1332,683,649,49,51,7,10,1,1,441,461,52,58,25,16,23,16,53,45,12,11,16,17,9,2,19,17,146,151,18,9,4,4,11,6,7,3,4-3-3,6.72,4-2-3-1,6.72,13.81,9.88,,,3.5,27.75,11.333333333333334,12.833333333333334,8.666666666666666,9.083333333333334
127,Реймс,АС Монако,Джереми Пиньяр,4.2,3.6,1.85,22,0,0,990,1300,-310,42,58,9,13,0,2,369,526,75,67,20,26,22,11,54,44,16,12,15,17,5,6,19,15,172,169,11,12,4,3,5,6,6,6,4-3-3,6.79,4-4-2,6.81,14.33,6.66,,,4.333333333333333,23.0,13.0,12.333333333333334,12.833333333333334,12.75
128,Ницца,Монпелье,Энтони Готье,1.44,4.75,6.5,16,0,1,2200,235,1965,69,31,9,7,2,0,633,292,38,59,37,8,15,17,45,39,17,10,16,14,8,2,6,14,131,116,22,8,6,2,15,2,7,6,4-4-2,6.97,4-4-1-1,6.8,9.26,30.54,,,2.1666666666666665,21.666666666666668,13.333333333333334,13.666666666666666,13.2,11.75
129,Ренн,Лион,Бенуа Бастьен,2.5,3.6,2.63,24,4,1,2129,569,1560,48,52,12,12,2,2,447,487,53,53,20,13,18,16,49,47,16,11,15,16,7,2,7,6,128,127,25,6,12,4,17,4,8,2,4-4-1-1,6.89,4-3-3,6.89,11.04,12.59,,,3.8,23.0,11.666666666666666,13.083333333333334,12.8,10.25
130,АС Монако,Лилль,Вилли Делайод,2.0,3.4,4.0,31,2,2,1904,967,937,53,47,15,16,3,5,427,378,64,66,24,11,20,21,79,46,27,10,24,15,6,5,10,9,154,152,17,15,8,8,11,12,6,3,4-4-2,6.82,4-4-2,6.82,6.71,11.1,,,4.333333333333333,24.5,12.666666666666666,12.76923076923077,9.857142857142858,10.923076923076923
131,ПСЖ,Нант,Джереми Стинат,1.18,7.0,15.0,20,3,1,1536,726,810,66,34,8,12,1,2,772,377,28,40,7,17,24,25,56,50,6,13,22,19,4,3,5,10,102,95,14,12,7,6,8,8,6,4,4-3-3,7.03,4-2-3-1,6.78,12.71,21.96,,,4.166666666666667,26.833333333333332,9.5,9.692307692307692,15.333333333333334,13.538461538461538
132,Ренн,Монпелье,Микаэль Лесаж,1.45,4.5,7.0,19,2,0,3012,215,2797,68,32,9,10,1,3,641,313,46,54,31,7,5,17,39,35,14,11,13,6,8,2,8,8,112,123,30,4,7,2,23,3,7,1,4-3-3,6.91,4-4-2,6.82,7.21,39.11,,,2.857142857142857,21.714285714285715,11.714285714285714,13.0,12.166666666666666,11.384615384615385
133,Брест,Ленс,Эрик Ваттелье,3.6,3.5,2.05,14,4,0,716,1258,-542,36,64,7,7,1,2,339,610,62,24,15,14,15,14,54,34,15,9,22,10,5,5,20,10,118,139,13,14,5,5,8,3,5,11,4-4-2,6.79,3-4-1-2,6.95,24.47,9.52,,,3.6666666666666665,19.0,12.666666666666666,12.76923076923077,13.5,12.538461538461538
134,Анже,Лорьян,Пьер Гайюст,1.75,3.6,4.75,28,1,0,1118,631,487,54,46,15,13,4,0,547,464,39,54,11,17,36,11,44,67,9,20,8,26,6,3,6,18,145,119,8,10,4,3,6,6,2,4,3-1-4-2,6.82,3-5-2,6.72,14.43,11.03,,,3.2,25.6,12.333333333333334,11.615384615384615,11.571428571428571,12.538461538461538
135,Мец,Бордо,Бенуа Милло,2.25,3.3,3.25,23,3,3,729,991,-262,46,54,12,11,2,2,398,484,49,61,19,14,23,18,59,44,21,10,13,14,2,4,12,11,123,140,20,19,9,5,9,12,11,7,3-4-2-1,6.73,4-4-1-1,6.72,11.59,8.39,,,4.666666666666667,23.166666666666668,14.166666666666666,12.923076923076923,11.333333333333334,10.615384615384615
136,Страсбург,Реймс,Амори Делерю,1.91,3.3,4.333333333333334,21,1,1,2138,536,1602,68,32,8,13,1,4,537,256,65,62,38,11,17,18,69,50,18,14,26,19,5,4,8,12,176,145,21,10,3,3,9,7,12,3,5-3-2,6.89,4-2-3-1,6.81,4.45,12.0,,,5.285714285714286,23.142857142857142,15.571428571428571,14.0,11.857142857142858,12.076923076923077
137,Труа,Сент-Этьен,Флоран Батта,2.25,3.5,3.1,24,0,1,1092,1533,-441,47,53,13,11,1,4,390,458,39,50,24,20,9,12,39,49,13,13,10,18,6,8,10,11,129,125,15,14,3,4,9,7,6,7,3-4-1-2,6.76,4-4-2,6.74,14.56,10.82,,,4.8,25.4,9.166666666666666,10.538461538461538,14.333333333333334,12.384615384615385
138,Клермон,Ницца,Стефани Фраппар,3.2,3.5,2.2,23,1,2,1155,849,306,51,49,7,16,1,4,505,480,56,51,14,15,20,24,53,54,13,15,15,18,3,5,8,16,121,139,18,9,6,4,10,6,8,3,4-2-3-1,6.72,4-4-2,6.97,14.74,8.78,,,3.8333333333333335,23.0,9.5,9.153846153846153,14.0,13.307692307692308
139,Лион,Марсель,Бенуа Бастьен,2.75,3.3,2.6,16,2,1,1269,550,719,55,45,8,8,0,0,613,510,38,57,13,11,12,13,43,37,9,5,21,19,4,6,7,9,127,122,12,9,4,1,7,6,5,3,3-4-2-1,6.91,4-3-3,6.98,12.07,24.81,,,3.8333333333333335,23.166666666666668,8.428571428571429,10.384615384615385,8.666666666666666,7.6923076923076925
140,Ленс,Анже,Флоран Батта,1.7,3.75,5.0,21,2,2,882,1137,-255,49,51,15,6,2,0,444,470,54,56,20,8,11,23,39,50,11,8,19,15,5,5,14,15,115,126,9,12,4,5,7,6,2,6,3-4-1-2,6.9,3-5-2,6.82,10.03,13.71,,,4.833333333333333,25.166666666666668,11.714285714285714,12.142857142857142,11.0,11.857142857142858
141,Лилль,Нант,Йохан Хамель,1.67,3.8,5.25,19,1,1,1772,465,1307,59,41,7,12,1,2,486,345,60,60,23,5,27,16,67,49,22,13,24,21,12,1,8,20,166,148,10,7,3,3,9,5,1,2,4-4-2,6.82,4-3-3,6.76,7.44,11.33,,,3.0,25.666666666666668,12.166666666666666,11.285714285714286,14.857142857142858,13.428571428571429
142,Ницца,Мец,Франсуа Летексье,1.36,5.0,8.5,25,0,1,2385,234,2151,70,30,13,12,2,2,634,272,31,59,33,10,9,15,49,58,16,13,17,26,8,1,10,15,156,115,20,4,2,1,10,3,10,1,4-4-2,6.97,3-4-2-1,6.74,4.25,45.13,,,5.166666666666667,26.666666666666668,12.714285714285714,13.5,11.857142857142858,12.857142857142858
143,Сент-Этьен,ПСЖ,Бризар Джером,10.0,6.5,1.25,17,1,3,385,2159,-1774,29,71,7,10,3,1,277,721,42,29,11,13,26,23,46,45,6,6,17,19,5,5,10,6,95,108,8,15,4,8,5,12,3,3,4-2-3-1,6.77,4-2-3-1,7.03,18.88,5.2,,,3.2857142857142856,23.0,10.714285714285714,12.285714285714286,9.857142857142858,9.571428571428571
144,АС Монако,Страсбург,Энтони Готье,1.73,3.9,4.5,21,1,1,1173,631,542,59,41,12,9,2,1,571,398,67,78,16,10,13,16,45,54,12,18,17,15,4,3,10,10,170,164,8,7,3,4,5,2,3,5,4-2-3-1,6.83,5-3-2,6.89,8.23,18.5,,,2.142857142857143,20.857142857142858,13.0,12.928571428571429,12.166666666666666,13.571428571428571
145,Бордо,Брест,Пьер Гайюст,2.2,3.5,3.2,24,1,2,1652,851,801,65,35,13,11,3,1,574,305,55,49,24,12,15,15,53,51,19,20,18,15,5,2,16,12,137,133,16,14,4,4,8,10,8,4,4-4-1-1,6.73,4-2-2-2,6.83,5.83,23.59,,,3.3333333333333335,26.0,10.0,10.642857142857142,12.857142857142858,12.357142857142858
