,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA,Ref_Mean_Cards,Ref_Mean_Fouls,Team1_Mean_Fouls_Home,Team1_Mean_Fouls,Team2_Mean_Fouls_Away,Team2_Mean_Fouls
73,Кальяри,Сампдория,Маттео Маркетти,2.45,3.3,2.88,32,3,1,783,1776,-993,41,59,14,18,4,2,302,433,74,47,19,32,12,5,47,52,12,28,13,8,5,9,4,6,137,152,12,17,5,3,7,10,5,7,4-4-2,6.7,4-4-1-1,6.82,10.71,5.86,,,4.0,20,15.5,13.428571428571429,13.333333333333334,13.0
74,Эмполи,Аталанта,Серра Марко,5.75,4.2,1.55,26,1,4,709,1135,-426,48,52,10,16,3,2,415,465,47,80,21,10,18,17,46,45,8,11,15,16,5,4,14,15,150,131,12,22,6,7,7,15,5,7,4-3-3,6.8,3-4-1-2,6.86,9.96,7.63,,,6.0,24.0,12.5,12.0,12.333333333333334,12.857142857142858
75,Дженоа,Сассуоло,Даниэле Чиффи,3.0,3.5,2.3,29,2,2,1194,1190,4,42,58,11,18,3,4,328,478,47,45,27,10,7,17,56,55,12,19,22,17,6,1,11,4,130,114,19,15,4,5,16,10,3,5,3-5-2,6.68,4-2-3-1,6.84,9.06,6.3,,,4.5,29.0,14.333333333333334,13.857142857142858,13.0,11.428571428571429
76,Удинезе,Болонья,Росарио Абиссо,2.15,3.3,3.5,26,1,1,573,1850,-1277,41,59,15,11,3,7,339,495,40,44,9,16,15,11,37,48,8,11,9,15,2,8,7,8,115,94,10,24,2,11,7,10,3,14,3-5-2,6.76,3-4-2-1,6.82,15.0,9.0,,,5.0,24.666666666666668,12.0,12.142857142857142,15.333333333333334,13.142857142857142
77,Наполи,Торино,Хуан Лука Сакки,1.33,5.25,9.0,26,1,0,1150,902,248,51,49,6,20,2,4,382,361,41,51,11,16,17,17,47,56,12,19,11,20,3,4,13,9,143,145,10,11,3,3,6,6,4,5,4-2-3-1,7.1,3-4-1-2,6.85,9.3,7.23,,,4.0,22.0,10.333333333333334,11.0,21.666666666666668,18.714285714285715
78,Ювентус,Рома,Даниэле Орсато,1.91,3.75,3.9,31,1,0,598,1185,-587,48,52,18,13,3,5,487,514,67,39,9,23,9,19,46,47,10,10,20,10,0,6,7,4,105,118,6,15,2,4,5,8,1,7,4-4-2,6.86,4-2-3-1,6.99,15.45,15.35,,,8.0,25.666666666666668,15.0,14.142857142857142,12.333333333333334,12.714285714285714
79,Венеция,Фиорентина,Лука Массими,4.0,3.5,1.91,28,1,0,348,1473,-1125,38,62,17,11,2,5,371,580,57,83,6,24,17,19,40,54,9,12,15,16,2,5,9,9,137,129,4,10,2,2,4,4,0,6,4-3-2-1,6.67,4-3-3,6.75,18.65,8.92,,,4.0,20,11.0,15.0,15.25,14.428571428571429
80,Торино,Дженоа,Пьеро Джакомелли,1.7,3.75,5.0,39,3,2,1299,747,552,59,41,20,19,2,3,458,307,79,60,13,16,16,12,76,59,37,19,13,14,2,4,11,7,157,162,17,14,6,4,11,8,6,6,3-4-2-1,6.84,4-4-1-1,6.71,5.25,8.54,,,4.0,37.0,16.5,18.875,13.5,13.5
81,Сампдория,Специя,Майкл Фаббри,1.73,3.8,4.75,18,2,1,327,2115,-1788,29,71,9,9,3,1,268,641,68,45,6,35,6,16,43,36,21,11,12,9,0,8,20,7,132,158,7,17,2,7,6,10,1,7,4-4-2,6.79,4-2-3-1,6.69,14.78,6.89,,,5.0,26.0,12.75,13.625,11.25,12.0
82,Салернитана,Эмполи,Даниэле Довери,3.1,3.4,2.3,28,2,4,1610,753,857,60,40,12,16,1,3,469,311,45,55,27,12,17,12,58,52,20,15,16,21,7,2,5,16,147,118,12,10,6,5,9,7,3,3,3-4-1-2,6.69,4-3-1-2,6.76,8.5,10.12,,,3.0,27.5,15.25,14.75,11.333333333333334,11.75
83,Сассуоло,Венеция,Антонио Ди Мартино,1.6,4.0,5.5,26,3,1,1641,447,1194,63,37,11,15,1,2,616,346,52,44,19,15,13,13,41,44,6,7,12,16,5,4,14,5,103,109,14,8,7,3,13,5,1,3,4-2-3-1,6.84,4-4-2,6.68,10.0,18.81,,,4.0,20,10.25,12.25,16.6,15.25
84,Болонья,Милан,Паоло Валери,3.5,3.4,2.1,22,2,4,709,1473,-764,37,63,7,15,1,3,349,596,57,36,11,16,13,15,49,38,10,10,19,15,4,1,3,9,108,109,9,15,4,7,6,7,3,8,3-4-2-1,6.85,4-2-3-1,6.98,42.0,6.55,,,5.0,28.333333333333332,11.5,12.875,14.5,13.0
85,Аталанта,Удинезе,Ливио Маринелли,1.36,5.25,7.5,30,1,1,1379,392,987,68,32,15,15,2,2,642,304,45,63,17,16,9,2,47,46,13,12,15,19,6,3,9,14,155,128,8,9,3,3,4,7,4,2,3-4-2-1,6.9,5-4-1,6.77,8.15,16.3,,,6.5,24.0,13.25,13.25,12.333333333333334,12.5
86,Фиорентина,Кальяри,Антонио Рапуано,1.5699999999999998,4.2,5.75,26,3,0,2266,248,2018,65,35,11,15,0,2,616,336,60,55,19,4,14,11,48,46,20,15,10,16,4,1,4,11,115,110,21,3,5,1,12,2,9,1,4-3-3,6.76,4-4-2,6.74,12.5,19.91,,,7.0,30.333333333333332,13.333333333333334,14.0,10.666666666666666,13.5
87,Верона,Лацио,Марко Пиччинини,2.9,3.4,2.4,27,4,1,1503,1073,430,49,51,12,15,2,2,486,509,57,57,14,18,14,13,46,54,11,21,13,14,3,4,11,11,135,155,16,9,7,4,14,6,2,3,3-4-2-1,6.72,4-3-3,6.92,12.4,10.5,,,3.5,24.0,13.25,15.5,13.25,11.625
88,Рома,Наполи,Давиде Масса,3.0,3.4,2.35,24,0,0,597,1152,-555,38,62,14,10,4,1,312,536,45,43,23,17,28,24,61,56,17,11,17,17,7,4,16,8,118,120,13,11,1,3,8,6,5,5,4-2-3-1,6.96,4-2-3-1,7.08,14.96,6.54,,,5.333333333333333,27.0,13.0,12.75,11.5,10.375
89,Интер,Ювентус,Маурицио Мариани,2.05,3.6,3.5,29,1,1,943,1190,-247,49,51,14,15,2,2,463,497,72,41,20,11,10,18,56,47,21,14,17,13,5,2,9,8,138,116,10,16,2,4,7,8,3,8,3-5-2,6.99,4-4-2,6.88,11.11,12.95,,,5.666666666666667,31.0,13.666666666666666,14.0,13.5,14.625
90,Специя,Дженоа,Симона Соцца,2.2,3.6,3.1,28,1,1,1302,804,498,47,53,12,16,2,4,405,460,81,74,17,14,19,19,70,71,27,23,19,26,3,3,16,10,181,179,13,9,3,2,8,6,5,3,4-2-3-1,6.69,4-1-4-1,6.7,8.0,7.77,,,4.0,23.333333333333332,12.75,11.666666666666666,14.6,14.11111111111111
91,Венеция,Салернитана,Марко Ди Белло,1.95,3.4,4.0,30,1,2,718,1314,-596,46,54,17,13,3,3,393,478,56,36,24,23,4,6,43,40,8,12,20,8,4,5,10,4,112,132,8,21,4,7,4,12,4,9,4-3-3,6.68,4-3-3,6.68,10.15,14.53,,,4.333333333333333,29.333333333333332,13.0,15.222222222222221,14.25,14.444444444444445
92,Милан,Торино,Джанлука Аурелиано,1.65,3.9,5.25,35,1,0,605,1421,-816,45,55,14,21,3,3,381,471,63,56,16,20,18,20,72,70,23,26,16,18,2,5,15,15,149,149,10,12,2,2,4,9,6,3,4-2-3-1,6.97,3-4-2-1,6.86,10.84,3.44,,,4.333333333333333,24.0,11.5,13.222222222222221,21.25,19.0
93,Ювентус,Сассуоло,Хуан Лука Сакки,1.4,5.0,7.0,36,1,2,1466,569,897,56,44,21,15,1,5,505,397,34,53,20,12,24,17,53,50,12,8,13,11,4,4,4,7,113,101,14,8,3,4,10,4,4,4,4-4-2,6.87,4-3-3,6.86,5.79,13.64,,,5.0,24.0,15.75,14.666666666666666,14.25,12.11111111111111
94,Сампдория,Аталанта,Алессандро Пронтера,4.0,3.8,1.83,34,1,3,629,1406,-777,41,59,15,19,4,3,390,572,87,64,8,13,7,18,66,52,20,21,24,8,3,3,24,11,152,166,8,13,3,4,4,10,4,3,4-3-3,6.79,3-4-2-1,6.89,7.59,7.43,,,5.0,31.0,12.0,13.11111111111111,13.25,13.444444444444445
95,Удинезе,Верона,Маттео Маркетти,2.4,3.1,3.2,25,1,1,883,1131,-248,33,67,13,12,1,2,262,550,63,49,18,12,13,11,63,41,23,18,19,10,7,4,11,10,140,142,16,5,5,2,10,3,6,2,3-4-2-1,6.77,3-4-2-1,6.76,16.22,7.67,,,6.0,32.0,12.6,12.777777777777779,17.75,15.11111111111111
96,Кальяри,Рома,Ивано Пеццуто,6.5,4.75,1.45,32,1,2,659,1993,-1334,41,59,16,16,3,4,315,439,57,48,19,35,12,13,46,55,15,20,10,12,2,10,9,11,120,115,7,22,5,3,5,16,2,6,3-5-2,6.71,4-2-3-1,6.97,13.15,8.9,,,3.3333333333333335,29.0,15.2,13.666666666666666,12.5,12.88888888888889
97,Эмполи,Интер,Даниэле Чиффи,7.0,5.0,1.4,35,0,2,587,2308,-1721,31,69,20,15,1,3,276,651,42,62,17,21,12,12,40,55,9,13,11,16,5,6,6,9,107,111,9,21,3,9,5,16,4,5,4-3-1-2,6.79,3-5-2,6.97,21.53,6.19,,,5.333333333333333,29.0,12.0,12.222222222222221,14.2,14.0
98,Лацио,Фиорентина,Джованни Айрольди,1.83,3.75,4.333333333333334,27,1,0,759,1003,-244,49,51,16,11,3,3,517,530,35,80,15,25,12,14,39,43,9,10,12,6,3,6,7,6,109,121,5,9,2,1,4,8,1,1,4-3-3,6.88,4-3-3,6.79,11.17,20.61,,,5.0,28.0,10.0,12.0,14.4,13.666666666666666
99,Наполи,Болонья,Серра Марко,1.22,6.5,12.0,25,3,0,2084,255,1829,65,35,20,5,1,1,690,360,66,55,11,6,12,11,26,43,10,6,9,12,4,2,6,6,79,91,18,8,6,1,12,4,6,4,4-2-3-1,7.07,3-4-2-1,6.79,6.15,110.67,,,5.5,25.0,9.25,10.333333333333334,14.25,12.222222222222221
100,Аталанта,Лацио,Марко Гуида,2.0,3.8,3.4,26,2,2,1581,559,1022,57,43,13,13,1,3,577,462,55,66,27,3,29,17,67,45,16,6,20,19,6,2,6,3,160,145,17,8,3,5,11,7,6,1,3-4-2-1,6.88,4-3-3,6.88,8.84,17.89,,,4.333333333333333,27.666666666666668,13.6,14.0,13.6,12.4
101,Верона,Ювентус,Ливио Маринелли,4.2,3.6,1.83,30,2,1,789,1187,-398,46,54,22,8,4,3,465,543,66,73,9,12,13,8,44,57,18,23,12,11,4,1,16,9,147,151,12,15,5,4,8,9,4,6,3-4-2-1,6.76,4-4-2,6.86,11.15,12.0,,,5.666666666666667,26.0,13.0,14.8,13.8,15.3
102,Торино,Сампдория,Франческо Фурно,1.8,3.6,4.5,27,3,0,1655,602,1053,64,36,19,8,2,4,579,318,60,64,10,8,8,7,39,61,16,32,12,10,4,5,11,16,147,143,16,5,6,1,11,4,5,1,3-4-2-1,6.84,3-1-4-2,6.78,5.41,21.33,,,6.0,30.5,17.2,19.2,14.5,13.3
103,Интер,Удинезе,Хуан Лука Сакки,1.36,4.75,9.5,20,2,0,2281,618,1663,67,33,9,11,0,2,632,308,66,49,19,14,19,9,50,43,22,12,10,19,6,4,5,10,121,107,15,9,6,5,9,4,6,5,3-5-2,7.0,3-4-2-1,6.78,7.89,19.65,,,5.333333333333333,28.0,13.75,14.1,13.0,12.8
104,Фиорентина,Специя,Антонио Джуа,1.65,4.0,5.0,29,3,0,2148,327,1821,55,45,9,20,4,3,452,384,39,52,26,7,17,10,49,29,10,6,12,10,7,4,7,10,101,105,27,3,12,0,19,1,8,2,4-3-3,6.79,4-2-3-1,6.7,14.53,14.65,,,6.0,32.0,12.75,13.4,10.8,11.7
105,Дженоа,Венеция,Маурицио Мариани,2.0,3.5,3.75,27,0,0,2147,421,1726,63,37,14,13,1,3,467,284,55,63,35,14,10,16,49,62,17,18,16,19,12,4,9,9,175,133,19,6,4,2,6,5,13,1,4-3-1-2,6.71,4-3-3,6.68,4.88,14.71,,,5.25,30.5,13.5,14.3,16.333333333333332,15.4
106,Сассуоло,Эмполи,Лука Массими,1.67,4.2,4.5,28,1,2,1294,1023,271,58,42,16,12,4,2,507,361,65,36,15,19,22,13,48,49,13,3,10,20,4,6,13,11,115,115,15,14,5,6,8,8,7,6,4-3-3,6.86,4-3-1-2,6.77,8.2,9.63,,,7.0,28.0,10.4,12.4,12.5,13.0
107,Салернитана,Наполи,Майкл Фаббри,10.0,5.5,1.3,24,0,1,461,1178,-717,37,63,11,13,0,2,299,531,38,54,15,8,15,14,48,47,9,14,15,15,4,4,8,4,115,115,9,18,3,3,4,11,5,7,4-3-1-2,6.7,4-2-3-1,7.07,11.12,9.21,,,4.5,22.0,14.6,14.3,11.2,11.3
108,Рома,Милан,Фабио Мареска,2.3,3.4,3.1,32,1,2,1523,1217,306,50,50,19,13,4,7,377,400,45,55,25,9,9,12,43,55,11,12,15,16,5,2,4,6,115,105,24,8,6,3,13,4,11,4,4-2-3-1,6.97,4-2-3-1,6.97,10.2,11.81,,,7.0,25.5,13.2,13.2,14.6,13.3
109,Болонья,Кальяри,Давиде Масса,1.65,4.0,5.25,20,2,0,1259,472,787,57,43,11,9,3,2,597,449,51,51,20,16,7,8,34,35,13,11,10,8,5,2,5,7,108,104,8,9,3,2,4,2,4,7,3-4-2-1,6.77,5-3-2,6.7,16.44,21.11,,,5.25,26.25,10.6,11.5,11.75,13.9
110,Эмполи,Дженоа,Лука Дж. Пайретто,2.1,3.5,3.4,29,2,2,831,1001,-170,52,48,8,21,0,4,416,383,50,81,20,19,26,13,63,53,18,15,10,23,4,5,8,20,158,140,10,15,2,7,6,9,4,6,4-3-1-2,6.79,3-4-1-2,6.72,12.82,4.74,,,5.333333333333333,28.666666666666668,13.333333333333334,12.909090909090908,14.833333333333334,14.272727272727273
111,Специя,Торино,Даниэле Орсато,3.5,3.4,2.1,32,1,0,775,1138,-363,41,59,15,17,3,3,334,478,67,74,7,19,10,15,58,43,25,9,13,15,2,3,10,14,151,144,7,9,3,1,3,7,4,2,4-2-3-1,6.68,3-4-2-1,6.86,12.53,7.05,,,8.0,27.0,12.6,12.454545454545455,21.2,19.181818181818183
112,Ювентус,Фиорентина,Симона Соцца,1.62,3.8,5.75,31,1,0,1274,1049,225,50,50,15,16,2,4,399,379,51,61,12,29,18,14,65,53,23,14,15,14,5,5,8,5,111,137,13,6,3,1,9,5,4,1,4-4-2,6.85,4-3-3,6.83,7.0,9.88,,,4.5,24.5,16.8,14.636363636363637,13.833333333333334,13.0
113,Кальяри,Аталанта,Марко Пиччинини,6.5,4.75,1.44,20,1,2,199,1977,-1778,37,63,11,9,1,1,352,597,72,45,7,16,5,21,53,49,15,19,26,10,2,7,15,14,127,144,7,21,1,8,4,18,3,3,4-4-2,6.69,3-4-2-1,6.88,14.05,8.82,,,3.6666666666666665,25.0,15.333333333333334,13.454545454545455,14.4,13.909090909090908
114,Венеция,Рома,Джанлука Аурелиано,5.25,3.9,1.65,30,3,2,667,1821,-1154,39,61,12,18,2,2,311,477,42,45,14,33,15,17,52,61,13,26,14,15,4,11,10,5,118,144,13,27,7,11,10,21,3,6,4-3-3,6.71,3-4-1-2,6.95,12.37,6.66,,,4.75,26.75,14.0,15.181818181818182,13.2,13.727272727272727
115,Сампдория,Болонья,Джанлука Манганьелло,2.75,3.3,2.6,26,1,2,1001,957,44,46,54,14,12,4,1,384,482,78,82,32,9,8,12,52,38,24,10,13,8,6,5,15,10,164,143,10,14,4,7,7,10,3,4,4-4-2,6.76,3-4-2-1,6.79,8.61,10.63,,,4.0,24.5,12.5,12.818181818181818,12.4,11.454545454545455
116,Удинезе,Сассуоло,Федерико Диониси,2.15,3.5,3.3,29,3,2,640,1154,-514,37,63,14,15,3,3,333,561,50,61,3,16,17,18,50,50,14,8,22,20,1,5,19,8,136,143,13,10,2,4,6,7,7,3,4-4-2,6.77,4-3-3,6.85,11.78,6.19,,,2.0,21.0,12.666666666666666,12.636363636363637,14.4,12.727272727272727
117,Лацио,Салернитана,Антонио Рапуано,1.29,5.75,9.5,21,3,0,1919,381,1538,61,39,7,14,1,2,679,435,58,46,13,9,17,18,47,39,9,11,14,9,5,1,10,8,99,107,16,5,5,0,9,4,7,1,4-3-3,6.86,4-3-1-2,6.71,10.85,19.55,,,5.75,29.25,11.2,12.454545454545455,14.0,14.0
118,Наполи,Верона,Джованни Айрольди,1.45,4.5,7.0,35,1,1,1134,579,555,58,42,16,19,2,7,500,358,63,59,13,7,19,15,54,56,13,13,19,22,3,2,14,6,140,129,16,11,1,3,8,7,8,4,4-2-3-1,7.06,3-4-2-1,6.76,6.61,10.04,,,5.25,27.75,11.4,11.454545454545455,16.6,15.454545454545455
119,Милан,Интер,Даниэле Довери,3.5,3.6,2.05,27,1,1,1263,1107,156,51,49,16,11,1,0,402,384,38,57,15,23,21,10,46,60,13,26,10,16,4,8,7,9,108,121,16,13,4,3,10,8,6,5,4-2-3-1,6.96,3-5-2,7.01,11.0,12.16,,,3.3333333333333335,27.666666666666668,12.0,13.272727272727273,14.333333333333334,13.636363636363637
120,Аталанта,Специя,Росарио Абиссо,1.25,6.5,10.0,21,5,2,1151,738,413,51,49,10,11,2,3,512,481,56,68,2,12,13,10,44,32,13,6,15,12,0,6,13,4,123,142,18,10,9,5,12,5,6,5,3-4-3,6.89,3-5-1-1,6.7,10.12,26.91,,,6.25,25.0,13.5,13.5,12.333333333333334,12.666666666666666
121,Лацио,Ювентус,Марко Ди Белло,2.88,3.25,2.5,27,0,2,937,585,352,58,42,12,15,3,1,623,458,30,62,26,8,14,29,44,55,10,7,14,12,3,2,10,12,115,102,8,11,1,5,2,10,6,1,4-3-3,6.88,3-1-4-2,6.86,8.4,18.67,,,4.75,29.5,10.5,12.0,12.833333333333334,14.666666666666666
122,Фиорентина,Милан,Марко Гуида,2.9,3.4,2.4,16,4,3,848,1523,-675,45,55,6,10,1,1,404,501,63,39,15,24,14,24,38,50,8,9,17,21,5,6,7,11,124,117,9,17,5,7,8,13,1,4,4-3-3,6.81,4-2-3-1,6.95,18.35,9.38,,,4.25,27.25,12.0,13.25,14.333333333333334,13.5
123,Сассуоло,Кальяри,Никколо Барони,1.55,4.333333333333334,6.0,23,2,2,1596,706,890,60,40,13,10,1,2,514,339,35,48,14,18,16,15,42,52,7,18,15,15,6,5,5,8,110,126,20,11,4,4,12,9,8,2,4-3-3,6.84,4-2-3-1,6.7,10.37,11.83,,,4.0,20,11.333333333333334,12.916666666666666,11.2,13.25
124,Болонья,Венеция,Даниэле Чиффи,1.65,3.8,5.25,15,0,1,2847,137,2710,67,33,6,9,0,3,643,328,62,50,40,6,23,10,51,42,12,16,13,12,17,0,7,16,147,105,22,8,6,6,10,5,12,3,3-4-2-1,6.8,4-3-1-2,6.74,9.3,29.33,,,5.0,30.5,10.666666666666666,11.5,15.857142857142858,14.916666666666666
125,Салернитана,Сампдория,Пьеро Джакомелли,2.8,3.3,2.5,29,0,2,1664,847,817,54,46,10,19,0,3,420,367,56,57,42,16,10,3,49,42,19,22,7,9,13,3,9,14,146,127,18,13,2,6,13,9,5,4,4-3-1-2,6.68,4-4-2,6.76,12.06,14.25,,,4.5,38.0,14.0,14.0,13.2,12.916666666666666
126,Интер,Наполи,Паоло Валери,2.15,3.4,3.3,31,3,2,1317,746,571,45,55,15,16,4,3,361,462,45,47,19,14,19,18,57,47,16,11,16,12,4,1,8,7,101,111,17,9,7,3,11,5,6,4,3-5-2,7.0,4-2-3-1,7.04,9.63,9.48,,,4.75,26.75,12.8,13.416666666666666,11.5,11.833333333333334
127,Дженоа,Рома,Массимилиано Иррати,4.5,4.0,1.73,26,0,2,317,1970,-1653,41,59,13,13,3,2,388,557,67,59,14,26,7,22,35,53,4,18,15,12,2,7,13,7,109,113,1,19,1,4,1,13,0,6,3-5-2,6.73,3-1-4-2,6.94,25.86,10.83,,,5.666666666666667,28.333333333333332,13.6,14.833333333333334,14.0,14.083333333333334
128,Верона,Эмполи,Маттео Гарильо,1.73,3.8,4.75,20,2,1,1325,568,757,57,43,7,13,1,3,458,352,56,71,29,14,17,12,55,31,19,14,12,9,1,3,7,10,166,163,22,9,5,4,14,5,8,4,3-4-2-1,6.75,4-3-1-2,6.79,11.25,10.32,,,4.0,20,14.5,15.75,12.4,12.5
129,Торино,Удинезе,Ивано Пеццуто,2.1,3.2,3.8,36,2,1,1154,1150,4,52,48,19,17,1,3,443,417,64,63,14,11,22,19,72,75,26,29,14,16,4,7,16,5,153,147,14,18,4,7,10,11,4,7,3-4-2-1,6.85,3-4-2-1,6.76,6.48,10.43,,,4.25,29.75,17.5,19.0,12.6,12.75
130,Кальяри,Салернитана,Даниэле Довери,1.8,3.5,4.75,23,1,1,1684,520,1164,57,43,13,10,3,1,446,343,48,52,33,18,8,12,40,46,13,21,11,4,7,6,6,6,127,146,19,8,3,2,12,2,7,6,3-5-2,6.71,4-3-1-2,6.69,6.28,18.46,,,2.75,27.5,14.714285714285714,13.0,14.0,13.692307692307692
131,Эмполи,Фиорентина,Хуан Лука Сакки,3.75,3.6,1.95,25,2,1,973,1154,-181,51,49,15,10,1,1,430,412,60,52,17,20,14,20,36,51,6,11,14,13,8,5,16,8,132,129,17,16,5,7,10,11,7,5,4-3-1-2,6.77,4-3-3,6.81,6.47,12.86,,,4.5,26.0,12.571428571428571,12.538461538461538,14.142857142857142,12.692307692307692
132,Сампдория,Верона,Лоренцо Маджиони,2.88,3.4,2.4,29,3,1,1056,1113,-57,41,59,13,16,4,1,313,472,56,48,29,16,15,24,54,50,16,11,15,15,4,5,17,8,152,149,15,14,5,3,9,11,6,3,4-4-2,6.78,3-4-2-1,6.78,10.5,6.84,,,4.0,20,12.714285714285714,13.384615384615385,17.0,15.076923076923077
133,Ювентус,Аталанта,Джованни Айрольди,2.05,3.6,3.5,33,0,1,1360,481,879,59,41,13,20,4,5,532,369,53,51,14,10,23,14,61,56,18,11,13,23,6,4,12,14,139,141,15,7,2,1,9,4,6,3,4-4-2,6.89,3-4-2-1,6.92,6.3,8.9,,,6.0,29.2,16.5,14.692307692307692,13.5,13.23076923076923
134,Венеция,Интер,Ливио Маринелли,9.0,5.25,1.33,13,0,2,358,1990,-1632,44,56,9,4,2,0,440,555,49,52,18,26,23,10,34,48,8,10,10,25,3,9,9,9,126,101,6,27,1,12,1,16,5,11,4-3-2-1,6.77,3-5-2,6.98,19.29,9.41,,,6.0,27.0,13.6,14.461538461538462,13.857142857142858,13.538461538461538
135,Удинезе,Дженоа,Франческо Меравилья,1.65,3.75,5.5,29,0,0,943,670,273,43,57,18,11,3,4,365,512,35,66,21,10,24,21,47,66,12,11,17,23,8,1,7,8,160,147,17,8,3,2,11,3,6,5,3-4-2-1,6.77,3-5-2,6.72,8.29,7.91,,,4.0,20,12.857142857142858,13.076923076923077,15.714285714285714,14.692307692307692
136,Милан,Сассуоло,Джанлука Манганьелло,1.45,4.75,6.5,22,1,3,1002,1123,-121,50,50,15,7,4,2,403,416,36,40,24,18,18,18,44,57,13,9,13,18,7,6,10,9,129,124,15,15,2,5,9,8,6,7,4-2-3-1,6.93,4-3-3,6.84,8.44,11.17,,,4.333333333333333,25.0,12.666666666666666,13.23076923076923,14.5,12.923076923076923
137,Специя,Болонья,Лука Массими,3.2,3.4,2.25,27,0,1,682,1311,-629,43,57,15,12,3,1,380,504,56,54,16,16,17,21,52,52,15,9,16,18,3,6,8,13,135,128,13,17,5,5,7,9,6,8,4-3-3,6.68,3-4-2-1,6.82,10.52,7.38,,,6.5,28.0,13.0,12.538461538461538,12.333333333333334,11.076923076923077
138,Рома,Торино,Даниэле Чиффи,1.7,4.0,4.7,18,1,0,221,1767,-1546,32,68,7,11,2,1,274,590,59,40,6,24,13,17,56,48,20,10,21,20,2,9,8,15,116,145,10,17,2,3,7,11,3,6,3-1-4-2,6.97,3-4-2-1,6.86,25.38,5.0,,,4.6,27.4,14.166666666666666,14.0,20.5,19.0
139,Наполи,Лацио,Даниэле Орсато,1.75,3.8,4.333333333333334,23,4,0,1344,497,847,61,39,10,13,2,4,799,493,44,30,3,8,15,8,39,26,5,6,10,10,1,3,8,12,84,92,18,6,8,2,9,4,9,2,4-3-3,7.01,4-3-3,6.86,23.79,19.32,,,7.6,28.0,12.166666666666666,12.153846153846153,13.5,12.0
140,Аталанта,Венеция,Альберто Санторо,1.25,6.0,11.0,20,4,0,1763,414,1349,59,41,11,9,0,1,613,423,45,59,11,10,17,20,51,39,11,6,24,13,4,2,11,10,122,137,19,8,6,4,14,3,5,5,3-4-3,6.92,4-3-1-2,6.76,6.92,26.33,,,4.0,20,13.0,13.714285714285714,15.0,14.071428571428571
141,Фиорентина,Сампдория,Федерико Диониси,1.73,3.75,4.75,22,3,1,1581,777,804,60,40,6,16,0,3,572,367,73,54,17,19,18,3,45,38,13,16,7,14,3,6,3,15,111,118,17,11,7,4,10,9,7,2,4-3-3,6.82,4-4-2,6.8,19.17,15.15,,,4.0,25.0,11.0,12.5,14.166666666666666,13.357142857142858
142,Верона,Кальяри,Маттео Марсенаро,1.53,4.333333333333334,6.0,27,0,0,1936,411,1525,70,30,15,12,3,2,587,257,54,73,24,12,16,5,56,54,21,13,11,24,11,1,5,10,175,145,15,12,6,4,9,6,6,6,3-4-2-1,6.78,3-5-2,6.72,5.67,11.65,,,4.0,20,13.428571428571429,15.142857142857142,11.0,13.0
143,Салернитана,Ювентус,Франческо Фурно,9.0,5.25,1.33,23,0,2,472,2455,-1983,26,74,14,9,1,1,278,818,32,48,14,16,13,17,41,47,7,8,19,19,4,4,8,7,129,112,4,18,0,7,3,8,1,10,5-3-2,6.7,4-2-3-1,6.89,32.07,5.52,,,6.0,29.333333333333332,13.428571428571429,13.428571428571429,13.142857142857142,14.571428571428571
144,Болонья,Рома,Лука Дж. Пайретто,2.9,3.4,2.4,27,1,0,538,1174,-636,43,57,9,18,3,4,387,517,60,47,10,12,14,10,48,48,16,14,10,20,3,3,13,10,127,121,6,13,3,5,2,6,4,7,3-4-2-1,6.84,3-1-4-2,6.97,18.47,7.48,,,5.0,28.75,10.0,11.142857142857142,13.857142857142858,13.5
145,Интер,Специя,Давиде Герсини,1.13,9.0,17.0,28,2,0,3164,182,2982,63,37,18,10,1,2,654,382,41,55,27,6,8,10,41,49,13,13,15,13,11,1,11,8,114,116,31,7,11,4,18,3,13,4,3-5-2,7.0,5-3-2,6.68,6.68,38.22,,,4.666666666666667,18.333333333333332,13.166666666666666,12.857142857142858,12.142857142857142,12.714285714285714
146,Дженоа,Милан,Хуан Лука Сакки,6.25,4.2,1.53,27,0,3,658,1391,-733,42,58,11,16,2,1,405,555,58,56,10,13,17,24,61,55,9,11,23,25,2,6,16,9,125,118,10,18,3,5,4,11,6,7,3-5-2,6.74,4-2-3-1,6.9,9.66,6.0,,,4.0,25.8,13.5,14.428571428571429,13.714285714285714,13.357142857142858
