,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA,Ref_Mean_Cards,Ref_Mean_Fouls,Team1_Mean_Fouls_Home,Team1_Mean_Fouls,Team2_Mean_Fouls_Away,Team2_Mean_Fouls
165,Аталанта,Милан,Федерико Ла Пенна,1.8,3.6,4.333333333333334,19,1,0,2063,224,1839,59,41,7,12,2,4,527,369,54,61,19,8,19,10,47,34,9,6,16,14,5,2,9,17,128,124,19,8,11,1,12,5,7,3,3-4-2-1,7.0,4-3-3,6.86,11.68,15.37,,,4.666666666666667,29.0,14.0,14.125,15.5,14.8125
166,Лечче,Болонья,Росарио Абиссо,3.3,3.6,2.1,36,0,1,867,1472,-605,49,51,17,19,3,3,465,485,59,59,21,11,15,16,59,48,18,14,13,11,6,2,3,10,143,118,12,24,4,15,6,18,6,6,4-3-1-2,6.73,4-2-3-1,6.78,12.15,10.08,,,5.875,30.75,13.0,14.375,15.625,15.0625
167,Парма,Брешиа,Франческо Фурно,2.2,3.4,3.3,27,0,0,1057,1065,-8,53,47,16,11,3,2,416,374,50,43,25,17,17,17,40,56,10,12,19,18,9,5,7,19,150,133,14,12,3,4,8,7,6,5,4-3-3,6.89,4-3-1-2,6.77,6.69,7.6,,,4.0,20,13.875,13.625,14.25,14.6875
168,Сассуоло,Наполи,Даниэле Чиффи,5.25,4.333333333333334,1.61,30,1,0,1174,1336,-162,58,42,17,13,2,2,601,417,38,34,16,25,24,16,57,48,8,10,19,14,7,11,9,10,119,123,14,16,5,8,9,12,5,4,4-2-3-1,6.9,4-3-3,6.99,8.0,22.06,,,5.0,27.571428571428573,13.625,13.625,13.25,12.1875
169,Лацио,Верона,Росарио Абиссо,1.4,4.75,7.5,27,0,0,1257,945,312,52,48,12,15,3,2,487,428,61,52,20,24,15,18,62,67,24,31,17,13,6,7,7,16,148,175,19,13,4,2,12,9,7,4,3-5-2,7.05,3-4-2-1,6.87,8.24,9.54,,,5.888888888888889,31.333333333333332,11.375,11.8125,15.857142857142858,15.25
170,Брешиа,Лацио,Джанлука Манганьелло,4.5,4.0,1.7,34,1,1,473,2019,-1546,36,64,11,23,5,4,326,552,54,55,7,30,9,17,45,40,7,9,13,14,2,5,11,10,114,126,6,19,3,6,3,14,3,5,4-3-1-2,6.78,3-5-2,7.06,14.94,5.43,,,5.0,25.714285714285715,15.125,14.470588235294118,12.25,11.823529411764707
171,СПАЛ,Верона,Марко Гуида,2.4,3.25,3.0,24,0,1,1083,1294,-211,55,45,8,16,1,1,462,373,61,60,19,13,17,20,64,53,18,14,16,20,3,4,6,8,137,138,19,19,2,8,11,14,8,5,3-5-2,6.81,3-4-1-2,6.82,9.84,8.06,,,7.5,29.0,13.125,14.352941176470589,15.75,15.235294117647058
172,Дженоа,Сассуоло,Массимилиано Иррати,2.15,3.5,3.25,38,1,1,838,978,-140,36,64,24,14,4,5,325,560,54,33,12,22,17,24,53,53,11,8,20,11,1,6,14,9,122,138,15,11,6,3,12,7,3,4,3-1-4-2,6.71,4-2-3-1,6.91,8.59,5.74,,,5.857142857142857,33.142857142857146,16.875,15.117647058823529,13.625,13.823529411764707
173,Рома,Торино,Марко Ди Белло,1.5,4.333333333333334,6.5,34,0,1,2578,596,1982,58,42,11,23,5,2,443,330,46,71,39,10,19,12,69,51,23,22,15,12,14,3,10,11,134,131,31,12,7,6,17,10,14,2,4-2-3-1,6.95,3-4-2-1,6.87,6.52,10.36,,,3.4285714285714284,26.142857142857142,16.0,15.0,16.75,16.41176470588235
174,Болонья,Фиорентина,Паоло Валери,2.55,3.6,2.62,39,0,1,1760,384,1376,71,29,15,24,2,4,495,202,42,55,41,14,16,8,60,60,18,25,12,15,14,2,5,4,142,122,14,9,6,4,7,3,7,6,4-2-3-1,6.79,3-5-2,6.84,3.3,11.26,,,4.857142857142857,28.0,14.5,15.294117647058824,14.375,14.529411764705882
175,Аталанта,Парма,Фабрицио Паскуа,1.28,6.0,9.0,25,3,0,1790,183,1607,61,39,12,13,2,4,569,357,46,76,11,10,25,9,53,46,13,10,13,21,2,2,17,9,140,138,23,5,10,1,15,0,8,5,3-4-1-2,7.02,4-3-3,6.88,7.58,13.92,,,3.857142857142857,24.571428571428573,13.125,13.705882352941176,13.375,13.764705882352942
176,Ювентус,Кальяри,Пьеро Джакомелли,1.25,6.5,10.0,24,0,0,2517,297,2220,64,36,9,15,1,1,757,417,34,46,21,17,29,15,59,36,9,4,14,14,3,2,11,8,116,111,20,8,10,1,12,6,8,2,4-3-1-2,7.0,4-3-2-1,6.84,8.1,16.86,,,4.857142857142857,30.0,14.0,14.117647058823529,15.125,14.647058823529411
177,Милан,Сампдория,Давиде Масса,1.61,3.8,5.75,33,0,0,2058,375,1683,68,32,13,20,1,5,589,269,51,68,37,15,21,15,66,54,23,18,16,18,7,5,10,7,162,154,19,6,7,2,10,2,9,4,4-3-3,6.84,4-4-2,6.78,5.91,14.23,,,6.714285714285714,31.714285714285715,14.125,14.647058823529411,15.375,14.588235294117647
178,Лечче,Удинезе,Антонио Джуа,3.2,3.5,2.2,29,0,0,963,1249,-286,46,54,17,12,1,1,418,480,63,54,24,30,13,19,56,50,17,9,20,13,7,8,9,11,142,156,15,10,4,4,9,5,6,5,4-3-1-2,6.75,3-5-2,6.8,9.21,11.76,,,5.666666666666667,31.166666666666668,13.5,14.529411764705882,12.75,14.823529411764707
179,Наполи,Интер,Даниэле Довери,2.6,3.5,2.7,34,1,2,1233,883,350,56,44,11,23,0,5,629,476,42,52,23,11,21,12,54,34,10,10,13,12,3,4,11,17,128,122,19,14,7,8,9,8,10,6,4-3-3,6.99,3-5-2,7.02,17.15,9.59,,,5.25,32.75,11.125,12.235294117647058,17.625,15.058823529411764
180,Кальяри,Милан,Росарио Абиссо,3.1,3.5,2.25,27,0,0,1142,934,208,57,43,14,13,3,1,518,380,68,59,30,15,13,17,52,59,18,20,19,15,3,6,4,15,137,126,9,13,2,4,5,8,4,5,4-3-2-1,6.81,4-4-2,6.85,7.92,16.68,,,5.8,30.9,14.222222222222221,14.666666666666666,15.11111111111111,14.555555555555555
181,Лацио,Наполи,Даниэле Орсато,2.0,3.8,3.4,16,0,0,714,1123,-409,36,64,9,7,2,2,402,732,48,52,25,20,14,17,32,40,6,7,6,10,6,6,12,8,113,106,12,13,6,4,9,7,3,6,3-5-2,7.06,4-3-3,6.98,22.38,13.06,,,6.625,29.375,11.444444444444445,12.444444444444445,13.222222222222221,12.166666666666666
182,Интер,Аталанта,Джанлука Рокки,2.15,3.6,3.2,35,1,0,430,1711,-1281,36,64,22,13,2,4,390,678,59,57,7,27,15,14,46,56,9,14,13,15,0,4,17,11,116,133,10,17,5,6,3,12,7,5,3-5-2,7.02,3-4-1-2,7.05,14.4,8.0,,,6.777777777777778,30.0,12.777777777777779,15.5,14.222222222222221,13.61111111111111
183,Удинезе,Сассуоло,Мануэль Вольпи,2.1,3.4,3.5,26,1,0,875,1479,-604,37,63,13,13,0,0,327,552,48,29,20,30,13,29,47,55,14,13,14,12,6,11,13,6,109,133,14,17,8,3,12,8,2,9,3-5-2,6.81,4-2-3-1,6.9,18.78,7.17,,,4.0,40.0,16.666666666666668,14.666666666666666,13.666666666666666,13.833333333333334
184,Фиорентина,СПАЛ,Даниэле Довери,1.5699999999999998,4.333333333333334,5.75,28,0,0,868,1028,-160,41,59,18,10,1,1,359,528,48,70,18,16,7,14,44,59,20,19,12,13,3,4,8,6,122,137,17,9,4,1,11,4,6,5,3-5-2,6.83,3-5-2,6.8,13.08,14.23,,,5.222222222222222,32.888888888888886,14.666666666666666,15.055555555555555,15.444444444444445,14.0
185,Сампдория,Брешиа,Джанпаоло Кальварезе,2.1,3.3,3.6,22,2,1,1801,714,1087,52,48,14,8,2,3,426,395,62,49,27,17,10,13,51,54,20,22,16,11,4,2,7,7,140,144,28,11,10,4,18,5,10,6,4-4-2,6.78,4-3-1-2,6.77,11.75,15.79,,,5.428571428571429,26.0,13.88888888888889,14.88888888888889,13.88888888888889,14.277777777777779
186,Торино,Болонья,Марко Пиччинини,2.3,3.4,3.1,30,1,0,339,1568,-1229,39,61,16,14,5,3,288,425,71,48,10,27,34,20,85,86,39,23,17,33,3,9,22,13,180,184,7,17,1,4,5,11,2,6,3-4-2-1,6.88,4-3-3,6.8,5.68,3.05,,,5.875,28.125,16.11111111111111,16.77777777777778,16.0,15.277777777777779
187,Верона,Дженоа,Маурицио Мариани,2.0,3.4,3.75,35,0,1,1913,428,1485,66,34,12,23,3,6,604,303,59,67,18,11,16,10,68,64,28,32,11,19,4,2,7,9,178,162,12,5,8,3,8,3,4,2,3-4-2-1,6.84,3-5-2,6.72,6.53,12.5,,,6.0,31.333333333333332,14.777777777777779,15.277777777777779,13.555555555555555,15.61111111111111
188,Рома,Ювентус,Марко Гуида,3.2,3.6,2.15,25,0,2,1787,325,1462,53,47,12,13,6,3,497,464,33,46,46,7,14,15,34,45,9,8,3,12,13,2,11,8,118,101,22,5,6,4,12,5,10,0,4-2-3-1,6.95,4-3-1-2,7.02,11.03,14.16,,,6.714285714285714,28.285714285714285,15.444444444444445,14.777777777777779,14.222222222222221,13.833333333333334
189,Парма,Лечче,Майкл Фаббри,1.61,4.0,5.25,29,0,0,992,1140,-148,49,51,19,10,4,1,452,474,76,47,27,20,13,23,54,58,14,11,21,13,6,5,9,8,119,123,11,19,6,4,8,11,3,8,4-3-3,6.85,4-3-1-2,6.76,8.81,11.0,,,6.25,29.875,14.11111111111111,13.722222222222221,15.444444444444445,14.666666666666666
190,Лацио,Сампдория,Даниэле Чиффи,1.36,5.0,8.5,26,3,0,1412,673,739,61,39,13,13,1,2,585,360,50,49,12,18,13,11,37,39,9,10,9,11,6,4,7,16,104,102,16,9,8,4,12,3,4,6,3-5-2,7.06,4-4-2,6.81,9.67,19.43,,,4.875,27.875,11.2,12.263157894736842,15.88888888888889,14.842105263157896
191,Сассуоло,Торино,Давиде Масса,2.4,3.5,2.87,26,0,1,1538,1031,507,55,45,13,13,2,4,430,355,45,36,35,23,25,17,51,57,8,12,14,23,13,6,10,11,149,122,11,11,5,2,6,9,5,2,4-2-3-1,6.89,3-4-2-1,6.89,9.04,8.54,,,6.625,31.875,14.0,13.789473684210526,17.444444444444443,16.736842105263158
192,Наполи,Фиорентина,Фабрицио Паскуа,1.5699999999999998,4.2,5.5,17,0,1,1463,719,744,66,34,7,10,2,1,667,316,35,79,29,22,19,12,38,49,8,16,10,17,4,5,5,5,147,131,12,11,3,6,6,8,6,3,4-3-3,6.98,3-5-2,6.84,9.41,39.33,,,4.125,24.625,11.11111111111111,11.894736842105264,15.444444444444445,15.210526315789474
193,Милан,Удинезе,Лука Дж. Пайретто,1.5699999999999998,4.0,5.75,25,0,1,1617,860,757,51,49,17,8,4,1,407,390,48,54,32,20,23,30,58,62,16,13,22,21,9,3,12,6,116,126,24,12,7,6,20,8,4,4,4-4-2,6.87,3-5-2,6.83,4.84,13.41,,,5.875,27.25,14.0,14.473684210526315,12.666666666666666,14.578947368421053
194,Болонья,Верона,Джованни Айрольди,2.05,3.5,3.5,36,1,0,730,1932,-1202,42,58,20,16,6,2,326,428,60,46,12,34,17,14,70,65,31,27,16,14,3,8,10,13,150,155,7,19,2,7,5,13,2,6,4-3-3,6.8,3-4-2-1,6.84,8.79,6.04,,,4.0,20,14.555555555555555,15.210526315789474,15.777777777777779,15.105263157894736
195,Брешиа,Кальяри,Антонио Джуа,2.7,3.4,2.55,28,1,1,753,1646,-893,44,56,10,18,4,4,375,465,45,54,20,28,13,18,68,49,25,18,18,13,2,7,1,9,144,125,11,27,5,9,6,20,5,7,4-3-1-2,6.75,4-3-2-1,6.81,13.21,7.65,,,5.142857142857143,30.857142857142858,14.666666666666666,13.947368421052632,15.11111111111111,14.631578947368421
196,Лечче,Интер,Пьеро Джакомелли,10.0,6.5,1.25,20,0,0,419,2702,-2283,34,66,11,9,2,2,326,619,74,35,18,55,11,12,40,52,15,25,7,11,3,14,11,8,110,131,12,24,2,9,7,13,5,11,5-3-2,6.77,3-5-2,7.02,53.67,7.0,,,4.5,29.25,13.88888888888889,14.421052631578947,18.22222222222222,15.842105263157896
197,Дженоа,Рома,Фабио Мареска,4.5,3.6,1.8,26,1,2,923,1472,-549,45,55,12,14,2,3,395,491,63,69,32,15,18,15,53,60,15,26,13,14,7,3,11,17,160,131,9,15,4,6,5,9,4,6,3-5-2,6.72,4-2-3-1,6.93,13.43,7.1,,,5.714285714285714,22.571428571428573,17.666666666666668,16.0,14.11111111111111,14.631578947368421
198,Ювентус,Парма,Марко Ди Белло,1.2,7.0,13.0,24,1,0,1592,372,1220,63,37,13,11,0,1,654,383,49,72,25,18,16,9,42,47,17,19,11,15,10,6,18,10,124,127,17,8,5,6,11,2,6,6,4-3-1-2,7.02,4-2-3-1,6.87,7.75,20.41,,,3.875,27.125,13.444444444444445,13.789473684210526,13.333333333333334,14.0
199,Аталанта,СПАЛ,Федерико Ла Пенна,1.16,7.5,15.0,33,1,0,1399,1013,386,57,43,15,18,2,3,519,380,57,57,24,16,17,16,56,55,17,11,17,19,8,4,6,15,152,133,21,15,5,5,18,9,3,6,3-4-1-2,7.05,3-5-2,6.8,6.23,10.85,,,4.8,28.0,13.0,13.578947368421053,14.9,13.789473684210526
200,Брешиа,Милан,Паоло Валери,5.0,4.0,1.66,27,0,0,1267,869,398,51,49,12,15,2,4,432,413,43,59,31,15,15,18,53,60,14,20,16,20,7,3,6,10,151,125,18,18,7,4,12,11,6,7,4-3-1-2,6.75,4-4-2,6.88,8.27,8.64,,,5.0,29.375,14.2,13.75,14.9,14.6
201,СПАЛ,Болонья,Майкл Фаббри,2.87,3.4,2.4,32,1,1,990,1269,-279,54,46,16,16,3,3,405,324,51,42,21,23,17,15,53,53,11,14,15,16,5,9,6,12,130,131,20,18,5,5,7,14,13,4,3-5-2,6.82,4-2-3-1,6.8,5.86,8.87,,,6.111111111111111,29.77777777777778,12.555555555555555,14.0,15.8,15.45
202,Фиорентина,Дженоа,Даниэле Орсато,1.72,3.6,5.0,39,0,0,1158,859,299,45,55,18,21,4,3,348,432,52,54,33,21,12,7,61,41,20,10,11,10,7,6,2,14,120,115,20,10,2,6,13,6,7,4,3-5-2,6.86,3-5-2,6.71,14.65,6.57,,,6.333333333333333,27.88888888888889,15.0,14.95,14.5,15.8
203,Торино,Аталанта,Марко Гуида,5.0,3.9,1.66,29,0,3,588,2388,-1800,43,57,17,12,3,2,341,444,54,54,16,25,26,13,59,66,15,24,14,18,4,12,12,7,133,131,11,26,4,14,6,20,5,6,3-4-2-1,6.88,3-4-1-2,7.04,8.27,7.32,,,7.0,27.875,16.1,16.55,14.1,13.65
204,Интер,Кальяри,Джанлука Манганьелло,1.33,5.25,9.0,20,1,0,762,1168,-406,40,60,10,10,4,0,383,565,53,65,16,30,12,20,45,49,17,12,13,13,4,6,13,6,119,148,18,13,5,2,13,6,5,7,3-5-2,7.02,3-5-2,6.81,11.19,16.0,,,5.5,26.75,13.7,15.5,15.4,14.8
205,Верона,Лечче,Росарио Абиссо,1.55,4.1,6.0,27,2,0,1799,196,1603,61,39,16,11,2,3,576,362,50,71,18,7,15,8,45,48,19,17,9,13,5,0,13,11,123,127,12,4,5,0,8,2,4,2,3-4-2-1,6.85,5-3-2,6.78,6.0,24.87,,,5.636363636363637,30.545454545454547,14.5,15.15,14.9,14.25
206,Парма,Удинезе,Симона Соцца,2.4,3.25,3.0,21,2,0,673,1585,-912,50,50,12,9,2,3,411,382,71,42,16,40,19,18,49,59,21,13,13,21,5,11,12,6,119,139,11,19,3,4,8,9,3,10,4-3-3,6.86,3-5-2,6.83,9.3,13.4,,,4.0,20,14.6,13.85,12.2,14.25
207,Сампдория,Сассуоло,Марко Пиччинини,2.3,3.3,3.1,25,0,0,1617,526,1091,50,50,16,9,4,1,472,491,41,56,34,13,11,35,58,57,13,11,28,13,6,3,5,8,144,133,25,8,3,1,16,5,9,3,4-4-2,6.78,4-2-3-1,6.88,7.4,13.59,,,6.111111111111111,28.333333333333332,13.9,14.75,13.6,13.75
208,Рома,Лацио,Джанпаоло Кальварезе,2.9,3.6,2.3,23,1,1,1998,278,1720,66,34,11,12,2,4,594,308,43,60,29,6,31,11,58,37,13,7,12,13,7,1,12,10,114,115,22,6,3,2,15,3,7,3,4-2-3-1,6.94,3-5-2,7.06,7.5,21.78,,,5.375,25.5,15.1,14.6,13.444444444444445,12.3
209,Наполи,Ювентус,Маурицио Мариани,3.5,3.5,2.1,28,0,0,963,649,314,51,49,14,14,2,5,526,494,49,27,12,20,10,15,35,38,8,7,10,8,3,2,9,13,105,105,15,8,4,4,8,6,7,2,4-3-3,6.97,4-3-1-2,7.02,16.0,11.13,,,6.3,31.7,10.7,11.65,14.1,13.75
210,Болонья,Брешиа,Даниэле Довери,1.6,4.2,5.25,31,1,1,1837,309,1528,65,35,17,14,3,2,538,290,49,61,23,9,15,13,53,61,25,18,11,20,6,3,11,10,148,136,20,3,6,1,14,2,6,1,4-2-3-1,6.81,4-3-1-2,6.76,6.04,13.24,,,4.9,32.4,15.1,15.476190476190476,13.3,13.666666666666666
211,Кальяри,Парма,Массимилиано Иррати,1.75,3.75,4.5,30,1,1,1262,1022,240,52,48,16,14,3,2,381,340,69,57,20,28,12,11,48,52,16,19,12,12,8,7,11,16,128,143,20,16,8,4,12,9,8,7,4-3-2-1,6.82,4-1-4-1,6.87,11.13,7.59,,,6.25,33.75,14.2,14.571428571428571,13.1,13.761904761904763
212,Сассуоло,Рома,Лука Дж. Пайретто,4.333333333333334,4.0,1.7,25,3,0,774,1570,-796,41,59,6,19,1,7,343,480,39,48,16,29,21,21,48,46,5,8,13,19,5,11,9,14,108,106,18,18,10,9,11,11,7,7,4-2-3-1,6.88,4-2-3-1,6.94,19.6,5.41,,,5.777777777777778,27.0,13.9,13.523809523809524,14.1,14.428571428571429
213,Ювентус,Фиорентина,Фабрицио Паскуа,1.33,5.25,8.5,22,1,0,2067,522,1545,74,26,9,13,1,4,680,218,50,45,27,15,36,17,60,48,13,9,15,24,10,5,7,7,125,104,15,9,8,3,11,4,4,5,4-3-3,7.01,3-5-2,6.87,4.96,19.85,,,4.0,23.77777777777778,13.4,13.761904761904763,14.9,15.095238095238095
214,Аталанта,Дженоа,Давиде Масса,1.22,6.5,12.0,38,2,2,1485,504,981,60,40,19,19,2,6,504,339,61,64,24,8,20,14,66,64,19,22,16,17,7,1,9,5,147,146,24,11,8,5,15,6,9,5,3-4-1-2,7.06,3-5-2,6.72,5.28,9.07,,,6.555555555555555,31.22222222222222,13.2,13.571428571428571,15.090909090909092,16.047619047619047
215,Лацио,СПАЛ,Антонио Джуа,1.22,6.25,13.0,19,4,0,1336,704,632,53,47,9,10,1,2,553,465,52,35,12,18,17,20,47,45,8,10,16,13,5,2,7,10,87,85,15,14,8,4,12,7,3,7,3-5-2,7.04,3-5-2,6.81,10.61,12.88,,,5.5,30.5,11.363636363636363,12.285714285714286,15.181818181818182,14.095238095238095
216,Милан,Верона,Даниэле Чиффи,1.72,3.8,4.75,23,1,1,1629,806,823,60,40,11,12,1,4,501,342,52,62,36,14,27,15,65,63,28,23,17,23,9,3,12,10,170,164,26,7,5,4,13,5,13,2,4-4-2,6.9,3-4-2-1,6.86,4.84,9.46,,,4.666666666666667,27.666666666666668,14.3,14.619047619047619,15.8,15.19047619047619
217,Лечче,Торино,Джанлука Рокки,3.0,3.5,2.3,37,2,0,1290,942,348,49,51,14,23,3,3,431,449,66,42,18,14,8,31,53,59,11,16,18,9,5,3,13,14,113,111,18,15,10,3,10,10,8,5,4-3-1-2,6.76,3-4-2-1,6.86,8.77,8.17,,,6.7,30.5,13.6,14.095238095238095,17.0,16.571428571428573
218,Удинезе,Интер,Марко Ди Белло,4.2,3.6,1.8,26,0,0,895,1054,-159,42,58,10,16,2,2,459,636,44,46,27,9,19,13,50,43,8,10,14,14,3,2,15,2,117,115,16,18,1,8,10,14,6,4,3-5-2,6.83,3-4-1-2,7.01,19.45,11.14,,,3.5555555555555554,26.77777777777778,16.3,14.0,17.3,15.238095238095237
219,Сампдория,Наполи,Федерико Ла Пенна,3.8,3.4,2.0,23,1,2,577,1453,-876,36,64,17,6,4,3,332,605,36,54,14,17,9,17,51,47,10,14,28,10,4,6,14,6,116,141,13,15,5,7,8,9,5,6,4-4-2,6.8,4-3-3,6.97,10.14,13.21,,,4.818181818181818,28.454545454545453,14.090909090909092,14.80952380952381,12.6,11.761904761904763
220,Рома,Болонья,Марко Гуида,1.55,4.333333333333334,5.75,27,1,2,1061,835,226,58,42,11,16,2,4,520,367,58,64,23,18,31,16,69,49,14,13,17,18,6,6,14,11,139,147,20,12,8,4,14,10,6,2,4-2-3-1,6.93,4-2-3-1,6.81,7.28,9.5,,,6.777777777777778,28.0,14.727272727272727,14.636363636363637,15.818181818181818,15.545454545454545
221,Фиорентина,Аталанта,Маурицио Мариани,3.8,3.8,1.9,33,1,0,690,1526,-836,32,68,20,13,2,2,259,552,63,54,14,15,24,22,51,68,14,14,14,21,4,3,12,8,156,135,8,15,4,5,4,9,4,6,3-5-2,6.85,3-4-1-2,7.06,12.43,4.48,,,6.363636363636363,31.363636363636363,15.272727272727273,15.0,13.909090909090908,13.818181818181818
222,Торино,Сампдория,Паоло Валери,2.3,3.2,3.25,35,0,0,712,975,-263,55,45,16,19,3,5,501,394,65,64,20,18,29,15,69,69,22,22,13,27,2,3,12,9,137,147,6,15,2,5,5,8,1,7,3-4-2-1,6.85,4-4-2,6.79,9.1,7.12,,,5.111111111111111,29.11111111111111,16.181818181818183,16.863636363636363,15.6,14.909090909090908
223,Верона,Ювентус,Давиде Масса,6.25,3.8,1.5699999999999998,29,0,0,1274,1150,124,46,54,11,18,2,3,414,478,61,38,19,18,11,15,56,49,17,19,13,12,3,4,12,11,131,138,16,15,5,3,13,7,3,8,3-4-1-2,6.88,4-3-3,7.02,9.35,7.86,,,6.7,31.9,14.636363636363637,15.045454545454545,14.090909090909092,13.545454545454545
224,СПАЛ,Сассуоло,Пьеро Джакомелли,2.8,3.5,2.4,32,1,0,325,2031,-1706,37,63,16,16,2,4,344,564,49,43,6,24,10,20,53,47,9,5,21,11,1,6,9,6,105,117,11,22,3,9,8,11,3,11,3-5-2,6.8,4-2-3-1,6.89,13.24,9.08,,,4.444444444444445,28.22222222222222,12.9,13.909090909090908,13.181818181818182,13.181818181818182
225,Брешиа,Удинезе,Марко Пиччинини,3.0,3.2,2.45,25,0,0,625,1833,-1208,39,61,8,17,0,3,330,494,64,59,17,32,12,16,49,50,13,15,13,17,4,9,16,8,156,160,8,25,5,7,4,18,4,7,4-3-1-2,6.75,3-5-2,6.83,10.36,4.62,,,6.0,28.0,14.0,13.681818181818182,11.909090909090908,13.818181818181818
226,Дженоа,Кальяри,Джанпаоло Кальварезе,2.37,3.3,3.0,30,1,0,838,758,80,46,54,15,15,3,6,386,429,56,46,14,30,21,27,62,69,16,13,20,26,4,3,11,3,136,136,13,10,5,4,10,5,3,5,3-5-2,6.73,4-3-2-1,6.82,5.92,8.69,,,5.444444444444445,25.22222222222222,17.1,16.181818181818183,14.909090909090908,14.636363636363637
227,Наполи,Лечче,Антонио Джуа,1.22,6.5,12.0,24,0,1,2186,677,1509,60,40,14,10,5,3,593,410,26,59,45,11,14,16,48,43,13,13,17,10,10,4,14,12,127,111,25,15,7,10,16,9,9,6,4-3-3,6.96,4-3-1-2,6.78,6.54,22.25,,,5.222222222222222,29.22222222222222,11.0,11.5,14.545454545454545,14.090909090909092
228,Парма,Лацио,Марко Ди Белло,4.5,3.8,1.75,23,0,1,1069,1200,-131,46,54,13,10,3,2,390,453,57,48,23,25,25,29,66,58,23,10,18,20,7,6,9,10,124,126,19,23,4,5,10,17,9,6,4-3-3,6.87,3-5-2,7.05,11.35,11.25,,,3.6,26.7,14.363636363636363,13.772727272727273,13.3,12.136363636363637
229,Интер,Милан,Фабио Мареска,2.05,3.4,3.75,19,0,2,1035,1121,-86,43,57,6,13,4,2,390,499,55,60,20,25,12,18,43,44,14,14,12,11,7,6,8,14,118,134,16,17,7,2,9,7,7,10,3-5-2,7.01,4-4-1-1,6.9,16.75,10.65,,,5.625,23.0,13.363636363636363,15.272727272727273,14.909090909090908,14.454545454545455
230,Лечче,СПАЛ,Марко Гуида,2.25,3.6,3.0,35,1,0,674,1535,-861,48,52,13,22,5,3,391,401,58,61,15,27,10,12,48,45,9,15,12,11,4,8,7,9,126,123,12,22,4,5,6,13,6,9,4-3-1-2,6.78,4-3-1-2,6.79,12.44,7.13,,,6.7,27.9,13.636363636363637,13.91304347826087,14.75,14.0
231,Болонья,Дженоа,Давиде Масса,1.7,3.8,4.75,32,0,2,1428,723,705,56,44,19,13,3,5,471,359,33,58,22,16,21,13,50,61,14,18,11,18,4,4,12,9,143,139,16,7,4,5,7,5,9,2,4-2-3-1,6.81,3-5-2,6.74,7.24,11.59,,,6.545454545454546,31.636363636363637,15.272727272727273,15.565217391304348,15.416666666666666,16.130434782608695
232,Аталанта,Рома,Даниэле Орсато,1.65,4.2,4.5,26,0,1,1407,470,937,57,43,11,15,1,4,518,378,52,74,20,15,10,20,49,45,12,13,22,13,5,2,12,9,137,145,13,8,6,1,10,4,3,4,3-4-1-2,7.06,4-1-4-1,6.93,8.26,13.95,,,6.4,29.0,13.727272727272727,13.782608695652174,14.545454545454545,14.478260869565217
233,Удинезе,Верона,Эудженио Аббаттиста,2.4,3.25,2.9,30,0,0,908,918,-10,48,52,13,17,1,2,370,395,49,61,23,21,15,12,52,50,18,18,12,13,9,6,2,11,133,128,17,9,5,5,8,7,9,2,3-5-2,6.84,3-4-2-1,6.89,10.05,6.08,,,4.0,22.0,15.727272727272727,13.956521739130435,15.454545454545455,14.869565217391305
234,Ювентус,Брешиа,Даниэле Чиффи,1.16,7.5,15.0,20,1,0,2919,193,2726,68,32,12,8,3,2,743,346,38,61,35,10,20,14,58,49,22,16,16,14,16,2,15,17,137,141,27,5,9,2,17,1,10,4,4-3-3,7.01,4-3-2-1,6.76,5.26,19.63,,,4.7,27.2,13.0,13.73913043478261,13.363636363636363,13.434782608695652
235,Сампдория,Фиорентина,Массимилиано Иррати,2.8,3.1,2.7,26,0,3,1318,968,350,45,55,13,13,5,4,354,437,48,68,25,9,5,22,52,48,17,10,21,9,7,3,11,11,119,132,18,12,5,6,12,8,6,4,4-3-1-2,6.8,3-5-2,6.84,7.7,16.0,,,6.111111111111111,33.333333333333336,14.333333333333334,15.08695652173913,14.727272727272727,15.217391304347826
