,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA,Ref_Mean_Cards,Ref_Mean_Fouls,Team1_Mean_Fouls_Home,Team1_Mean_Fouls,Team2_Mean_Fouls_Away,Team2_Mean_Fouls
70,Атлетик,Алавес,Карлос Дель Серро Гранде,1.55,3.75,7.0,28,1,0,1664,1178,486,56,44,16,12,3,2,425,342,51,73,30,25,15,11,42,62,11,27,11,11,13,9,10,16,138,131,16,17,5,5,13,15,3,2,4-4-2,6.79,5-4-1,6.63,6.83,12.78,,,5.75,26.25,12.666666666666666,14.0,15.666666666666666,14.857142857142858
71,Осасуна,Райо Вальекано,Марио Мелеро Лопес,2.15,3.25,3.5,28,1,0,1134,464,670,51,49,19,9,3,3,395,381,72,66,22,19,7,11,51,62,21,30,20,12,6,3,8,6,171,163,7,7,3,0,5,3,2,4,4-3-3,6.78,4-4-2,6.83,5.22,18.6,,,4.5,26.0,18.75,16.0,14.5,15.428571428571429
72,Мальорка,Леванте,Алехандро Мунис Руис,2.25,3.2,3.4,43,1,0,1504,561,943,53,47,18,25,4,4,360,311,49,49,18,18,29,9,61,56,8,16,13,19,8,3,3,12,123,116,11,6,7,3,6,4,5,2,4-2-3-1,6.71,4-4-2,6.62,7.44,5.0,,,4.333333333333333,25.0,11.75,11.857142857142858,14.75,15.142857142857142
73,Кадис,Валенсия,Валентин Писарро Гомес,3.4,3.1,2.3,27,0,0,125,1714,-1589,32,68,16,11,3,4,246,523,70,71,15,25,10,26,69,61,23,21,32,11,1,3,12,5,164,172,2,16,1,4,2,7,0,9,4-4-2,6.69,4-4-2,6.79,10.5,5.5,,,3.5,23.5,11.25,10.571428571428571,15.666666666666666,17.0
74,Атл. Мадрид,футбольный клуб Барселона,Хуан Мартинес Мунуэра,1.91,3.5,4.0,23,2,0,319,1699,-1380,29,71,13,10,2,1,303,728,65,42,7,17,8,19,41,44,9,10,18,14,2,6,6,3,112,131,6,9,3,2,4,3,2,6,3-1-4-2,6.87,4-2-3-1,7.01,28.29,15.25,,,3.3333333333333335,24.666666666666668,12.333333333333334,11.285714285714286,10.333333333333334,12.0
75,Эльче,Сельта,Хосе Луис Мунуэра Монтеро,3.25,3.0,2.45,33,1,0,834,736,98,45,55,14,19,4,3,325,405,61,63,17,15,20,11,66,54,24,11,14,24,7,4,15,11,154,140,12,10,5,1,8,5,4,5,3-5-2,6.73,4-1-3-2,6.81,8.74,5.57,,,6.0,28.666666666666668,9.666666666666666,11.428571428571429,12.0,10.857142857142858
76,Эспаньол,Реал Мадрид,Гильермо Куадра Фернандес,5.25,4.0,1.62,25,2,1,445,1866,-1421,35,65,12,13,2,1,311,581,51,43,9,31,13,18,44,57,8,19,14,16,2,8,7,5,104,102,8,18,4,4,3,13,5,5,4-1-4-1,6.76,4-1-3-2,7.11,20.0,7.55,,,5.666666666666667,23.666666666666668,11.333333333333334,11.428571428571429,11.0,11.428571428571429
77,Хетафе,Реал Сосьедад,Хорхе Фигероа Васкес,3.5,2.9,2.35,27,1,1,343,1400,-1057,38,62,16,11,4,2,273,451,70,81,13,12,8,22,67,75,25,27,29,20,2,5,14,9,173,189,9,10,2,5,4,6,5,4,4-3-3,6.63,4-2-3-1,6.87,7.5,5.0,,,5.0,22.666666666666668,13.0,15.857142857142858,14.333333333333334,15.285714285714286
78,Вильярреал,Бетис,Хосе Мария Санчес Мартинес,1.95,3.5,3.9,23,2,0,1202,610,592,58,42,14,9,2,4,570,397,37,38,11,18,15,18,43,50,6,7,19,20,4,6,11,14,123,131,11,10,5,3,10,5,1,5,4-1-4-1,6.92,4-2-3-1,6.9,6.66,20.28,,,6.0,32.666666666666664,17.0,13.571428571428571,14.0,13.428571428571429
79,Гранада,Севилья,Хавьер Альберола Рохас,5.25,3.5,1.73,24,1,0,193,1840,-1647,32,68,13,11,3,4,291,635,70,62,12,22,9,15,39,46,9,18,14,7,2,6,9,5,128,149,3,14,1,3,0,8,3,6,4-2-3-1,6.68,4-3-3,6.99,16.3,10.0,,,5.666666666666667,27.666666666666668,10.666666666666666,14.142857142857142,10.0,13.428571428571429
80,Леванте,Хетафе,Марио Мелеро Лопес,2.4,2.9,3.4,24,0,0,827,1157,-330,53,47,14,10,3,3,459,405,56,69,19,28,23,11,51,57,15,11,19,25,3,11,13,11,148,150,6,14,2,4,4,7,2,7,4-1-4-1,6.62,4-4-1-1,6.65,7.3,11.71,,,5.0,26.666666666666668,15.666666666666666,16.375,18.0,15.875
81,Реал Сосьедад,Мальорка,Пабло Гонсалес Фуэртес,1.44,4.2,7.5,32,1,0,963,1070,-107,50,50,11,21,3,3,377,371,49,54,10,18,12,11,57,57,20,18,14,24,2,6,11,12,129,128,10,7,2,1,3,4,7,3,4-2-3-1,6.87,4-2-3-1,6.73,7.43,6.4,,,4.75,31.0,16.0,14.75,12.0,12.625
82,Райо Вальекано,Эльче,Сантьяго Хайме Латре,1.75,3.4,5.25,27,2,1,1600,637,963,53,47,16,11,2,2,356,338,44,65,34,14,18,21,46,66,14,18,14,17,6,2,12,8,161,164,10,7,4,3,7,4,3,3,4-4-1-1,6.81,4-4-2,6.75,7.16,9.15,,,6.5,31.5,16.666666666666668,14.625,12.75,11.75
83,Сельта,Севилья,Рикардо де Бургос Бенгоэчеа,2.9,3.1,2.55,22,0,1,1005,755,250,46,54,13,9,2,3,400,486,61,69,21,9,10,13,46,44,15,17,15,9,5,4,6,10,130,136,14,8,3,2,8,5,6,3,4-1-3-2,6.81,4-3-3,6.96,16.4,13.82,,,5.333333333333333,27.333333333333332,10.0,11.875,10.25,13.125
84,Вильярреал,Осасуна,Адриан Кордеро Вега,1.53,4.0,6.5,20,1,2,1931,424,1507,73,27,6,14,1,5,636,231,44,53,20,17,17,10,48,44,16,16,7,15,4,4,12,18,135,131,11,6,6,2,7,6,4,0,4-3-3,6.95,5-3-2,6.8,5.31,15.0,,,6.25,27.75,16.25,13.625,12.333333333333334,16.375
85,футбольный клуб Барселона,Валенсия,Хесус Хиль Мансано,1.5,4.5,6.0,29,3,1,1595,636,959,60,40,16,13,2,3,532,343,25,58,21,18,24,15,45,57,6,17,11,15,9,3,8,15,113,114,12,9,5,3,7,2,5,7,4-3-3,6.94,4-1-4-1,6.8,12.13,12.04,,,6.0,29.25,13.25,11.75,14.5,16.25
86,Алавес,Бетис,Мигель Анхель Ортис Ариас,3.6,3.3,2.1,19,0,1,784,1481,-697,36,64,8,11,1,1,312,567,56,53,24,16,15,9,53,48,24,21,12,13,7,7,7,10,126,135,14,19,2,4,9,14,5,5,4-4-2,6.67,4-2-3-1,6.87,22.54,10.0,,,5.0,28.5,14.25,14.5,12.75,12.875
87,Эспаньол,Кадис,Антонио Матеу,1.65,3.5,6.0,18,2,0,1063,1165,-102,54,46,8,10,1,0,460,371,54,56,19,40,24,14,57,40,18,14,9,10,7,9,12,9,128,131,14,13,6,2,10,7,4,6,4-2-3-1,6.76,4-1-4-1,6.7,20.18,11.45,,,4.25,27.25,11.5,11.5,9.666666666666666,11.25
88,Реал Мадрид,Атлетик,Исидро Диас де Мера Эскудерос,1.45,4.5,7.0,25,1,0,1540,914,626,62,38,12,13,2,3,674,387,86,44,17,27,6,16,36,38,4,7,18,13,7,6,6,11,115,136,17,18,7,2,6,14,11,4,4-3-3,7.07,4-4-2,6.81,11.61,14.79,,,4.25,24.25,12.0,11.625,15.0,14.25
89,Гранада,Атл. Мадрид,Алехандро Эрнандес,6.0,3.8,1.6,24,2,1,465,1701,-1236,40,60,17,7,4,1,353,521,54,56,11,21,19,19,48,58,8,17,19,13,2,7,12,15,119,141,6,15,4,3,4,12,2,3,4-4-2,6.76,3-1-4-2,6.91,9.69,7.76,,,7.0,28.25,11.25,14.0,10.5,11.5
90,Осасуна,Гранада,Алехандро Мунис Руис,1.65,3.6,6.0,26,1,1,943,825,118,42,58,15,11,1,3,298,415,73,71,25,19,8,9,57,38,26,13,14,6,4,1,8,3,136,150,17,9,6,4,10,3,7,6,4-1-4-1,6.81,4-4-2,6.69,9.23,9.38,,,5.25,29.5,18.8,16.11111111111111,16.75,14.333333333333334
91,Валенсия,Мальорка,Карлос Дель Серро Гранде,1.73,3.5,5.0,34,2,2,2074,163,1911,73,27,15,19,5,6,511,205,50,66,41,5,38,11,72,55,18,13,14,22,5,0,4,12,162,118,20,9,6,4,13,2,7,7,4-4-2,6.77,4-2-3-1,6.73,3.75,7.4,,,5.6,26.6,18.0,15.88888888888889,14.25,13.555555555555555
92,Кадис,Алавес,Хавьер Альберола Рохас,2.45,2.9,3.25,25,0,2,2354,247,2107,61,39,11,14,0,2,472,324,62,68,50,10,26,19,73,60,16,33,22,9,14,3,6,12,153,146,23,8,4,4,14,7,9,1,4-4-2,6.7,4-2-3-1,6.68,5.4,14.68,,,6.0,26.75,12.2,11.11111111111111,14.75,13.777777777777779
93,Эльче,Эспаньол,Хорхе Фигероа Васкес,2.45,3.0,3.2,24,2,2,1043,1344,-301,58,42,15,9,3,1,553,403,52,58,21,20,16,17,44,48,6,8,18,12,3,7,7,10,114,115,12,20,7,7,4,8,8,12,4-2-2-2,6.75,4-2-3-1,6.8,8.92,17.33,,,5.25,23.75,10.75,11.666666666666666,11.5,11.11111111111111
94,Атлетик,Вильярреал,Гильермо Куадра Фернандес,2.3,3.2,3.2,19,2,1,1937,428,1509,52,48,7,12,0,3,448,423,42,51,21,7,13,25,31,45,7,7,6,10,9,2,8,9,110,93,14,11,7,3,10,7,4,4,4-4-2,6.81,4-4-2,6.93,9.93,28.22,,,5.0,24.0,13.5,14.11111111111111,11.0,12.777777777777779
95,Севилья,Леванте,Валентин Писарро Гомес,1.45,4.333333333333334,7.5,19,5,3,2002,752,1250,61,39,13,6,1,2,552,352,53,51,28,19,14,19,40,45,11,9,18,14,10,3,5,15,117,102,18,12,11,7,14,8,4,4,4-2-3-1,6.94,4-4-2,6.64,9.28,17.82,,,4.2,24.2,16.0,12.666666666666666,16.8,16.11111111111111
96,футбольный клуб Барселона,Реал Мадрид,Хосе Мария Санчес Мартинес,2.38,3.6,2.8,30,1,2,1132,656,476,52,48,17,13,1,1,458,453,29,53,34,6,10,17,46,44,4,9,23,12,7,4,11,7,107,116,12,10,2,5,9,9,3,1,4-3-3,6.94,4-3-3,7.07,6.98,20.0,,,6.0,30.25,13.8,12.222222222222221,11.4,11.666666666666666
97,Бетис,Райо Вальекано,Рикардо де Бургос Бенгоэчеа,1.75,3.75,4.5,24,3,2,1113,1046,67,46,54,12,12,1,2,397,454,47,61,17,21,15,15,50,54,10,16,20,17,4,4,11,8,118,125,11,14,5,3,6,5,5,9,4-2-3-1,6.9,4-2-3-1,6.8,12.67,10.73,,,5.25,26.0,13.0,12.666666666666666,13.4,14.777777777777779
98,Атл. Мадрид,Реал Сосьедад,Хосе Луис Мунуэра Монтеро,1.65,3.75,5.5,28,2,2,1605,573,1032,56,44,14,14,1,3,510,412,54,58,26,8,13,13,50,39,14,5,16,15,4,3,9,14,122,117,17,8,4,4,10,6,7,2,4-3-3,6.89,3-4-1-2,6.85,9.92,16.47,,,6.25,29.75,12.5,11.0,13.5,14.333333333333334
99,Хетафе,Сельта,Хуан Мартинес Мунуэра,2.6,3.0,3.0,26,0,3,451,1874,-1423,34,66,15,11,2,2,325,628,56,81,12,21,15,9,42,56,12,21,11,14,2,7,22,15,132,134,11,16,2,8,5,12,6,4,4-4-1-1,6.68,4-1-3-2,6.8,14.21,5.93,,,3.25,24.25,13.75,15.222222222222221,13.75,12.0
100,Алавес,Эльче,Хесус Хиль Мансано,2.15,2.9,4.0,22,1,0,999,1448,-449,38,62,13,9,1,1,312,488,44,56,12,32,16,20,50,54,15,15,19,18,4,7,14,10,119,148,16,4,5,1,9,1,7,3,4-2-3-1,6.7,4-4-2,6.76,11.2,7.77,,,5.8,29.2,13.0,13.8,12.4,12.0
101,Эспаньол,Атлетик,Мигель Анхель Ортис Ариас,2.8,3.1,2.7,19,1,1,786,1467,-681,46,54,7,12,1,2,384,457,56,44,25,26,18,18,29,48,3,12,11,17,8,12,7,7,116,117,14,23,3,7,4,19,10,4,4-2-3-1,6.8,4-4-2,6.81,14.81,9.48,,,4.4,26.6,10.8,10.9,14.6,13.4
102,Вильярреал,Кадис,Алехандро Эрнандес,1.3,5.25,10.0,22,3,3,2193,240,1953,78,22,13,9,3,6,650,183,35,59,36,15,25,11,46,42,11,12,10,14,8,2,6,10,156,124,14,9,5,4,12,8,2,1,4-3-3,6.92,4-1-4-1,6.72,4.37,19.81,,,6.6,27.4,14.2,12.7,9.75,11.1
103,Райо Вальекано,футбольный клуб Барселона,Антонио Матеу,4.2,3.75,1.83,29,1,0,565,1486,-921,31,69,17,12,2,2,267,594,56,54,12,20,18,31,56,61,10,14,22,11,3,7,7,9,117,128,12,16,3,1,7,12,5,4,4-2-3-1,6.79,4-3-3,6.93,11.0,4.71,,,3.6,25.4,16.5,14.5,10.25,12.7
104,Мальорка,Севилья,Сантьяго Хайме Латре,5.0,3.2,1.83,30,1,1,753,1437,-684,30,70,16,14,4,6,258,614,46,71,15,20,24,16,55,54,10,19,12,8,4,2,11,4,109,116,11,10,4,3,8,5,3,5,4-4-2,6.72,4-3-3,6.94,13.65,4.59,,,6.0,30.6,13.0,14.1,10.0,12.7
105,Бетис,Валенсия,Исидро Диас де Мера Эскудерос,1.8,3.75,4.333333333333334,33,4,1,1654,936,718,61,39,14,19,2,5,402,238,67,56,11,22,15,17,65,47,21,12,16,14,4,7,6,9,150,150,14,10,9,4,10,9,4,1,4-2-3-1,6.89,4-4-2,6.79,3.95,8.11,,,4.4,24.4,12.8,12.6,14.2,15.8
106,Реал Мадрид,Осасуна,Сезар Сото Градо,1.25,5.75,11.0,22,0,0,2462,246,2216,75,25,12,10,1,1,726,246,61,66,37,11,15,6,38,38,12,15,7,7,11,3,7,14,131,116,17,7,3,0,7,6,10,1,4-3-3,7.05,5-3-2,6.81,7.8,18.58,,,7.5,19.5,12.0,11.8,12.75,16.0
107,Сельта,Реал Сосьедад,Марио Мелеро Лопес,2.88,3.2,2.55,23,0,2,1319,728,591,57,43,12,11,1,0,502,391,68,61,31,8,15,22,52,66,15,23,23,19,7,6,5,11,153,145,14,11,6,4,8,8,6,3,4-1-3-2,6.86,4-2-3-1,6.84,6.71,12.71,,,5.25,26.0,10.6,11.9,13.6,14.3
108,Гранада,Хетафе,Адриан Кордеро Вега,2.25,2.9,3.75,25,1,1,2133,243,1890,77,23,10,15,1,4,580,183,72,64,30,6,16,13,57,54,17,24,17,12,5,0,6,8,154,132,18,6,3,4,10,3,8,3,4-2-3-1,6.7,4-4-2,6.67,3.76,13.32,,,6.2,26.2,12.4,14.0,16.4,15.2
109,Леванте,Атл. Мадрид,Пабло Гонсалес Фуэртес,6.5,4.2,1.5,26,2,2,602,1183,-581,35,65,15,11,3,5,317,608,48,64,13,11,14,12,25,43,3,8,8,14,5,2,16,7,115,116,10,7,3,3,8,4,2,3,5-3-2,6.65,3-4-2-1,6.89,15.3,10.56,,,5.0,31.2,15.25,15.1,9.8,11.3
110,Эльче,Реал Мадрид,Рикардо де Бургос Бенгоэчеа,7.0,4.1,1.5,24,1,2,840,1374,-534,44,56,11,13,2,0,439,583,40,47,24,15,13,20,38,47,5,9,14,16,5,4,5,10,114,101,13,17,4,5,8,11,5,6,4-4-1-1,6.76,4-3-3,7.05,17.6,11.64,,,4.8,25.6,11.6,11.727272727272727,11.666666666666666,11.818181818181818
111,Севилья,Осасуна,Карлос Дель Серро Гранде,1.5,4.0,7.5,27,2,0,1323,713,610,64,36,17,10,2,2,514,272,67,61,17,23,14,5,41,49,18,15,7,14,4,5,5,4,142,153,16,10,4,3,12,5,4,5,4-3-3,6.92,4-4-2,6.82,6.5,22.21,,,6.5,27.833333333333332,15.4,12.818181818181818,12.2,15.454545454545455
112,Валенсия,Вильярреал,Хосе Луис Мунуэра Монтеро,3.0,3.3,2.4,36,2,0,788,1668,-880,25,75,19,17,2,4,176,552,53,42,16,23,18,13,53,66,13,22,19,22,7,6,11,4,130,139,9,11,3,1,5,9,4,2,4-1-4-1,6.75,4-4-1-1,6.92,12.04,2.08,,,5.8,29.4,17.4,16.09090909090909,11.2,12.727272727272727
113,футбольный клуб Барселона,Алавес,Хорхе Фигероа Васкес,1.22,6.5,12.0,22,1,1,2956,115,2841,79,21,11,11,0,2,811,212,29,57,34,6,28,8,48,44,12,14,7,17,9,0,5,17,137,108,16,3,5,2,6,3,10,0,4-3-3,6.92,4-2-3-1,6.73,6.06,35.55,,,5.0,23.8,14.333333333333334,12.636363636363637,14.6,13.727272727272727
114,Кадис,Мальорка,Валентин Писарро Гомес,2.75,2.9,3.0,30,1,1,979,1020,-41,44,56,14,16,3,7,296,402,44,63,20,9,22,16,63,63,18,15,22,27,6,5,10,4,151,146,13,11,2,5,10,5,3,6,4-4-2,6.71,4-2-3-1,6.71,8.07,6.22,,,4.0,23.333333333333332,12.0,10.909090909090908,15.2,14.272727272727273
115,Атл. Мадрид,Бетис,Хавьер Альберола Рохас,1.5,4.333333333333334,6.5,23,3,0,1903,480,1423,47,53,11,12,0,0,440,513,49,56,18,7,19,15,56,40,15,6,17,15,13,0,7,8,129,120,18,8,9,1,17,5,1,3,3-4-2-1,6.88,4-2-3-1,6.9,13.82,12.84,,,5.2,26.4,12.8,11.272727272727273,12.4,12.727272727272727
116,Хетафе,Эспаньол,Алехандро Мунис Руис,2.55,3.0,3.0,30,2,1,1348,1623,-275,44,56,18,12,7,4,308,384,70,66,18,31,13,17,53,51,22,14,14,8,6,11,11,3,117,141,12,10,7,3,7,6,5,4,4-4-2,6.67,4-2-3-1,6.8,8.11,10.43,,,5.0,28.8,14.0,15.181818181818182,11.0,10.545454545454545
117,Реал Сосьедад,Атлетик,Хуан Мартинес Мунуэра,2.15,3.1,3.75,35,1,1,1315,974,341,54,46,21,14,4,3,450,380,61,51,18,17,9,12,47,57,16,12,14,21,2,7,9,7,122,130,8,11,3,5,6,8,2,3,4-2-3-1,6.87,4-4-2,6.83,7.11,12.9,,,3.4,24.6,15.0,14.0,14.166666666666666,13.272727272727273
118,Райо Вальекано,Сельта,Гильермо Куадра Фернандес,2.25,3.1,3.5,27,0,0,969,869,100,53,47,13,14,2,5,354,307,70,72,22,26,13,10,51,56,19,24,11,14,4,7,8,10,158,158,11,10,5,4,3,4,8,6,4-2-3-1,6.8,4-1-3-2,6.84,8.63,7.0,,,4.6,23.0,16.6,14.727272727272727,13.2,11.909090909090908
119,Леванте,Гранада,Хосе Мария Санчес Мартинес,2.05,3.25,3.8,27,0,3,960,1330,-370,48,52,14,13,4,2,398,448,47,73,26,17,22,9,53,44,15,9,15,15,3,5,9,8,148,140,12,12,3,6,7,7,5,5,3-1-4-2,6.64,4-4-2,6.72,10.87,8.6,,,5.2,30.2,15.2,15.090909090909092,15.6,13.636363636363637
120,Атлетик,Кадис,Сантьяго Хайме Латре,1.4,4.5,8.0,33,0,1,2174,459,1715,70,30,14,19,3,1,570,233,61,79,23,18,25,21,56,81,15,24,10,27,5,1,14,14,189,161,15,8,5,4,11,5,4,3,4-4-2,6.82,4-4-2,6.71,2.78,12.91,,,6.666666666666667,30.5,12.2,13.333333333333334,9.6,11.166666666666666
121,Эспаньол,Гранада,Исидро Диас де Мера Эскудерос,1.8,3.6,4.5,20,2,0,1094,1118,-24,43,57,12,8,1,1,357,460,52,60,17,32,18,18,36,51,6,15,12,14,5,3,12,6,98,115,17,18,6,5,13,11,4,7,4-1-4-1,6.78,4-4-2,6.74,17.53,11.28,,,4.833333333333333,25.833333333333332,10.166666666666666,10.666666666666666,15.166666666666666,13.583333333333334
122,Сельта,футбольный клуб Барселона,Алехандро Эрнандес,3.75,3.5,2.0,36,3,3,1144,663,481,52,48,18,18,3,6,508,482,53,59,28,6,14,35,54,58,6,5,24,14,3,1,7,14,133,120,18,10,4,6,13,7,5,3,4-1-3-2,6.84,4-3-3,6.92,6.83,10.0,,,7.0,26.5,10.833333333333334,12.083333333333334,10.6,12.5
123,Алавес,Леванте,Адриан Кордеро Вега,2.35,3.1,3.3,38,2,1,1288,758,530,61,39,21,17,3,3,418,290,62,63,29,5,14,12,54,49,21,13,9,12,1,3,2,10,155,135,10,12,3,7,6,6,4,6,4-3-3,6.73,4-4-1-1,6.63,5.04,11.32,,,6.0,26.0,13.0,13.5,15.0,15.0
124,Реал Мадрид,Райо Вальекано,Пабло Гонсалес Фуэртес,1.36,5.25,7.5,22,2,1,1523,755,768,55,45,8,14,1,2,551,443,51,64,14,30,22,23,50,46,6,9,20,17,4,5,10,9,109,102,15,19,7,7,14,13,1,6,4-3-3,7.05,4-2-3-1,6.82,17.29,13.0,,,5.5,30.333333333333332,12.0,11.916666666666666,13.166666666666666,14.583333333333334
125,Вильярреал,Хетафе,Хесус Хиль Мансано,1.45,4.2,8.0,25,1,0,1908,427,1481,67,33,12,13,1,2,638,306,69,71,13,13,23,14,78,55,30,14,20,24,6,4,7,17,160,142,10,5,4,2,9,2,1,3,4-2-2-2,6.9,5-3-2,6.69,4.88,9.79,,,5.166666666666667,28.0,14.0,13.083333333333334,16.166666666666668,15.416666666666666
126,Валенсия,Атл. Мадрид,Сесар Сото Градо,4.2,3.3,1.95,29,3,3,1235,1026,209,48,52,12,17,2,2,419,475,56,61,28,7,26,11,49,40,5,6,13,16,9,0,12,11,156,131,11,13,5,7,6,8,5,5,4-1-4-1,6.76,3-4-2-1,6.91,11.72,8.62,,,6.0,22.5,17.666666666666668,16.333333333333332,10.0,11.25
127,Осасуна,Реал Сосьедад,Мигель Анхель Ортис Ариас,3.2,3.2,2.3,23,0,2,751,1051,-300,43,57,11,12,0,2,373,517,65,57,24,11,11,24,56,43,18,15,21,12,5,2,12,19,130,133,6,9,2,4,4,5,2,4,4-2-3-1,6.8,4-3-3,6.86,11.58,8.05,,,4.166666666666667,25.333333333333332,18.166666666666668,15.0,13.166666666666666,14.583333333333334
128,Мальорка,Эльче,Марио Мелеро Лопес,2.1,3.1,4.0,30,2,2,1186,565,621,52,48,11,19,2,3,376,361,48,46,21,14,15,11,47,47,9,13,12,17,3,3,17,6,140,137,18,7,6,2,6,5,12,2,4-2-3-1,6.71,4-4-2,6.76,6.71,9.32,,,4.4,25.4,13.5,14.416666666666666,11.833333333333334,11.666666666666666
129,Бетис,Севилья,Антонио Матеу,2.88,3.25,2.55,25,0,2,158,1918,-1760,26,74,12,13,3,1,258,759,44,62,8,18,9,14,40,50,12,18,13,12,2,1,11,6,114,120,8,12,1,2,3,8,5,4,4-2-3-1,6.87,4-3-3,6.93,22.0,7.18,,,3.6666666666666665,26.0,13.0,12.666666666666666,10.666666666666666,13.166666666666666
130,Леванте,Атлетик,Хосе Луис Мунуэра Монтеро,3.5,3.3,2.15,23,0,0,927,726,201,49,51,16,7,2,1,422,449,71,60,25,18,25,16,50,50,13,7,14,18,6,3,24,4,170,169,15,7,2,2,8,5,7,2,4-3-3,6.63,4-4-2,6.81,9.39,9.57,,,5.833333333333333,30.5,15.0,15.153846153846153,14.142857142857142,13.384615384615385
131,Сельта,Вильярреал,Хавьер Альберола Рохас,2.38,3.2,3.1,31,1,1,1062,893,169,57,43,14,17,1,1,474,358,64,59,24,17,14,26,69,59,22,15,22,14,3,5,12,14,150,153,12,18,3,6,5,13,7,5,4-1-3-2,6.84,4-4-1-1,6.91,5.3,9.32,,,4.333333333333333,25.833333333333332,11.857142857142858,12.538461538461538,12.166666666666666,13.0
132,Севилья,Алавес,Алехандро Мунис Руис,1.44,4.2,8.0,31,2,2,2159,310,1849,68,32,14,17,4,4,538,258,72,84,39,9,13,20,60,59,17,25,15,11,5,2,5,5,175,165,16,8,6,3,14,6,2,2,4-3-3,6.94,4-1-4-1,6.74,4.33,13.71,,,6.0,29.0,15.666666666666666,13.153846153846153,14.0,14.076923076923077
133,Атл. Мадрид,Осасуна,Хосе Мария Санчес Мартинес,1.45,4.2,8.0,15,1,0,1738,339,1399,61,39,7,8,2,2,536,358,59,60,45,17,21,6,46,47,19,21,7,16,7,4,5,16,155,134,15,9,2,3,10,2,5,7,4-1-4-1,6.9,5-3-2,6.79,12.0,14.65,,,5.333333333333333,29.666666666666668,12.5,11.692307692307692,11.833333333333334,14.692307692307692
134,футбольный клуб Барселона,Эспаньол,Карлос Дель Серро Гранде,1.5,4.333333333333334,7.0,26,1,0,1607,616,991,65,35,17,9,4,2,663,343,51,57,21,15,21,19,52,51,12,9,16,16,4,4,8,15,127,111,16,12,6,2,11,9,5,3,4-3-3,6.9,4-1-4-1,6.8,6.26,16.95,,,6.142857142857143,27.714285714285715,13.857142857142858,12.923076923076923,11.166666666666666,10.76923076923077
135,Хетафе,Кадис,Рикардо де Бургос Бенгоэчеа,2.0,3.0,4.5,21,4,0,1168,1010,158,47,53,14,7,2,4,397,429,66,93,16,32,13,15,56,42,28,12,16,11,3,7,15,16,128,153,17,10,8,2,12,6,5,4,5-3-2,6.68,4-4-2,6.74,10.54,15.07,,,4.333333333333333,25.333333333333332,14.666666666666666,15.23076923076923,11.166666666666666,11.76923076923077
136,Гранада,Реал Мадрид,Хуан Мартинес Мунуэра,7.5,4.75,1.4,17,1,4,455,2238,-1783,32,68,10,7,1,1,302,687,54,43,22,16,6,21,36,48,8,12,19,11,8,6,7,6,108,112,11,21,3,10,6,17,5,4,4-4-2,6.75,4-3-3,7.06,15.5,16.0,,,4.0,26.333333333333332,12.0,13.153846153846153,11.857142857142858,11.615384615384615
137,Эльче,Бетис,Валентин Писарро Гомес,3.25,3.2,2.3,26,0,3,1639,867,772,58,42,12,14,1,1,474,371,39,49,37,4,17,20,42,46,8,11,13,13,10,1,5,7,118,102,14,9,4,4,8,7,6,2,3-5-2,6.75,4-2-3-1,6.84,16.69,17.94,,,4.857142857142857,24.285714285714285,11.5,12.23076923076923,12.333333333333334,12.615384615384615
138,Реал Сосьедад,Валенсия,Марио Мелеро Лопес,1.5699999999999998,4.2,5.75,27,0,0,883,495,388,62,38,11,16,4,7,486,279,56,73,11,24,20,19,65,55,21,20,19,18,2,4,8,6,162,163,9,8,2,3,4,6,5,2,4-2-3-1,6.86,4-2-3-1,6.76,6.5,11.84,,,4.5,26.166666666666668,16.0,14.384615384615385,15.0,16.0
139,Райо Вальекано,Мальорка,Хорхе Фигероа Васкес,1.85,3.4,4.5,31,3,1,1113,735,378,53,47,14,17,3,2,362,325,81,58,16,14,23,22,69,70,22,15,23,23,6,4,9,11,147,149,15,11,6,5,11,5,4,6,4-2-3-1,6.82,4-2-3-1,6.71,5.66,4.92,,,4.5,23.5,16.0,14.538461538461538,15.333333333333334,14.153846153846153
