,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA,Ref_Mean_Cards,Ref_Mean_Fouls,Team1_Mean_Fouls_Home,Team1_Mean_Fouls,Team2_Mean_Fouls_Away,Team2_Mean_Fouls
70,Эйбар,Кадис,Антонио Матеу,2.45,2.8,3.4,20,0,2,2025,261,1764,73,27,10,10,1,1,639,241,98,105,37,9,16,9,58,51,30,25,13,16,7,2,10,13,196,185,9,6,3,4,6,3,3,3,4-2-3-1,6.8,4-4-2,6.74,4.69,21.75,,,5.0,27.666666666666668,13.75,14.285714285714286,14.666666666666666,13.857142857142858
71,Реал Мадрид,Уэска,Пабло Гонсалес Фуэртес,1.33,5.0,9.5,25,2,0,1566,589,977,59,41,16,9,0,2,662,446,56,45,20,18,24,17,48,48,5,9,18,17,6,3,5,16,117,108,13,9,6,2,9,5,4,4,4-3-3,7.06,4-4-2,6.71,9.3,20.56,,,6.75,31.5,8.666666666666666,9.857142857142858,19.75,17.714285714285715
72,Атлетик,Севилья,Карлос Дель Серро Гранде,3.3,3.0,2.37,36,0,1,1079,772,307,46,54,17,19,5,5,358,432,64,72,27,18,14,3,41,49,14,18,4,14,6,1,6,10,132,118,16,7,5,3,11,6,5,1,4-2-3-1,6.77,4-3-3,6.89,13.5,6.39,,,5.0,22.5,11.666666666666666,12.0,13.5,12.571428571428571
73,Осасуна,Атл. Мадрид,Хавьер Эстрада Фернандес,5.0,3.5,1.75,22,0,1,827,1392,-565,44,56,12,10,1,2,444,567,94,72,25,9,17,15,52,54,21,20,12,15,3,2,13,15,174,149,8,11,3,6,5,8,3,3,4-4-2,6.84,4-4-2,7.04,16.55,10.36,,,4.0,29.4,17.333333333333332,16.714285714285715,12.666666666666666,14.0
74,Алавес,футбольный клуб Барселона,Алехандро Эрнандес,8.0,5.5,1.33,20,1,0,184,2852,-2668,20,80,16,4,4,3,213,830,53,25,7,14,14,38,45,61,10,7,27,18,2,14,21,4,121,145,4,25,3,9,3,15,1,10,4-1-4-1,6.76,4-2-3-1,6.92,21.22,5.88,,,4.0,24.333333333333332,15.75,13.571428571428571,8.666666666666666,9.285714285714286
75,Бетис,Эльче,Давид Меди Хименес,1.45,4.5,7.0,25,2,0,1863,356,1507,59,41,13,12,2,1,656,440,66,41,15,3,19,18,47,43,5,9,18,12,1,1,17,12,97,108,17,4,10,2,12,3,5,1,4-3-3,6.77,5-3-2,6.85,8.76,29.14,,,4.333333333333333,25.0,12.666666666666666,14.0,10.25,10.714285714285714
76,Сельта,Реал Сосьедад,Адриан Кордеро Вега,3.25,3.2,2.3,35,0,2,532,1200,-668,45,55,19,16,2,5,402,474,50,65,6,14,23,14,50,54,8,11,18,17,2,3,10,17,138,135,9,9,2,7,7,7,2,2,4-4-2,6.77,4-4-1-1,6.99,7.62,6.39,,,3.3333333333333335,24.0,16.666666666666668,15.571428571428571,15.666666666666666,16.142857142857142
77,Гранада,Леванте,Сантьяго Хайме Латре,2.37,3.3,3.0,21,1,1,275,2185,-1910,28,72,7,14,2,3,197,481,59,54,10,36,10,7,42,41,15,23,8,8,2,8,5,7,110,124,5,19,2,4,3,8,2,11,4-2-3-1,6.77,4-4-2,6.69,35.17,5.06,,,3.0,21.0,12.25,14.571428571428571,14.25,13.142857142857142
78,Валенсия,Хетафе,Хорхе Фигероа Васкес,3.0,3.0,2.55,43,1,0,491,1432,-941,38,62,18,25,8,4,286,434,65,76,4,33,18,12,83,65,37,27,14,16,0,3,12,7,137,163,9,16,5,5,4,12,5,4,4-4-2,6.78,4-4-2,6.76,6.72,3.25,,,3.6666666666666665,28.666666666666668,11.333333333333334,11.142857142857142,14.0,16.428571428571427
79,Вильярреал,Вальядолид,Хавьер Альберола Рохас,1.6,4.0,5.75,26,2,0,1248,972,276,59,41,13,13,1,3,541,335,54,63,13,41,26,15,65,54,25,13,12,20,6,4,5,5,130,133,11,11,5,1,7,8,4,3,4-4-2,6.87,4-2-3-1,6.6,7.13,10.79,,,3.4,24.0,9.75,9.0,13.666666666666666,14.571428571428571
80,Эльче,Сельта,Рикардо де Бургос Бенгоэчеа,4.75,3.5,1.8,30,1,1,735,1209,-474,51,49,18,12,3,5,467,458,62,44,27,9,19,15,47,59,12,12,11,19,3,3,13,11,140,113,8,14,1,6,7,8,1,6,5-4-1,6.79,4-1-4-1,6.72,12.0,8.71,,,5.666666666666667,23.0,11.333333333333334,10.875,14.75,16.0
81,Уэска,Эйбар,Марио Мелеро Лопес,2.25,3.1,3.5,46,0,1,1476,395,1081,58,42,16,30,2,0,473,343,64,85,28,17,11,7,67,41,22,15,11,11,4,3,10,16,159,146,14,8,6,3,13,2,1,6,4-4-2,6.69,4-2-3-1,6.79,6.87,6.95,,,3.25,31.75,15.0,16.625,15.0,13.75
82,футбольный клуб Барселона,Бетис,Гильермо Куадра Фернандес,1.45,5.1,5.75,18,1,1,2226,555,1671,59,41,8,10,2,2,617,417,27,46,14,10,15,11,31,35,5,7,8,13,9,5,12,11,105,109,18,12,10,6,17,9,1,3,4-4-2,6.92,4-2-3-1,6.83,10.96,19.73,,,3.3333333333333335,24.0,9.75,8.625,15.0,13.875
83,Севилья,Осасуна,Хуан Мартинес Мунуэра,1.44,4.5,7.0,30,0,0,1379,491,888,66,34,11,19,2,3,543,274,79,63,23,12,25,17,73,56,26,26,11,12,3,0,4,11,134,124,9,10,1,2,4,5,5,5,4-3-3,6.87,4-4-2,6.79,7.56,11.06,,,6.0,29.75,11.333333333333334,13.375,16.25,16.125
84,Атл. Мадрид,Кадис,Адриан Кордеро Вега,1.36,4.5,10.0,19,2,0,1165,817,348,67,33,10,9,1,1,764,337,49,66,8,32,11,17,47,49,18,10,12,19,2,7,17,12,106,129,17,10,7,3,12,4,5,6,3-4-2-1,7.04,4-4-2,6.76,9.24,22.62,,,4.25,26.75,15.0,13.5,13.5,13.375
85,Хетафе,Вильярреал,Хосе Луис Мунуэра Монтеро,3.5,3.2,2.2,29,1,2,1028,1159,-131,44,56,18,11,3,4,362,469,82,87,28,8,11,18,53,75,24,21,15,24,3,3,9,9,161,154,13,9,5,5,6,8,7,1,4-4-2,6.75,4-3-3,6.9,7.29,11.83,,,2.25,23.0,18.25,17.5,8.0,9.5
86,Реал Сосьедад,Гранада,Карлос Дель Серро Гранде,1.14,8.0,17.0,19,2,0,3218,125,3093,73,27,8,11,2,1,610,232,59,60,31,6,9,9,53,31,26,13,11,6,15,0,4,12,131,119,22,2,9,1,15,1,7,1,4-1-4-1,6.98,4-2-3-1,6.74,6.73,19.63,,,6.0,25.2,16.5,16.125,17.666666666666668,13.625
87,Леванте,Алавес,Исидро Диас де Мера Эскудерос,2.05,3.5,3.6,28,0,1,2909,149,2760,71,29,12,16,1,6,531,215,52,67,32,5,20,11,53,56,12,20,16,18,12,1,18,19,152,121,17,6,5,2,11,6,6,0,4-4-2,6.71,4-4-2,6.75,3.34,9.96,,,3.2,25.8,11.666666666666666,13.25,10.666666666666666,13.875
88,Вальядолид,Атлетик,Сезар Сото Градо,3.9,2.9,2.2,34,1,0,391,2001,-1610,30,70,23,11,4,2,212,478,59,70,13,37,11,19,40,69,14,22,9,9,2,11,13,3,103,135,7,17,4,2,5,14,2,3,4-4-2,6.61,4-2-3-1,6.78,9.11,5.79,,,5.0,28.0,15.25,14.375,12.25,12.625
89,Валенсия,Реал Мадрид,Хесус Хиль Мансано,6.5,5.25,1.4,27,2,1,645,2113,-1468,35,65,13,14,3,2,319,555,58,46,8,38,20,17,45,56,8,14,15,19,1,8,9,6,110,129,7,16,4,6,5,9,2,7,4-4-2,6.77,4-2-3-1,7.07,12.5,6.74,,,4.0,32.0,13.0,12.0,10.75,10.625
90,Осасуна,Уэска,Валентин Писарро Гомес,2.3,3.0,3.3,29,0,1,2029,633,1396,54,46,14,15,2,3,486,413,77,85,31,16,10,11,50,56,24,24,7,11,4,3,10,15,183,174,18,6,7,5,12,5,6,1,4-4-2,6.76,4-4-2,6.7,8.84,10.82,,,8.0,30.0,16.0,16.444444444444443,17.6,16.555555555555557
91,Леванте,Эльче,Хорхе Фигероа Васкес,1.44,4.333333333333334,7.0,26,1,0,932,993,-61,43,57,15,11,1,4,365,483,36,51,17,18,19,16,44,57,7,7,17,25,5,4,12,15,115,123,13,11,5,5,6,7,7,4,4-4-2,6.74,4-1-4-1,6.77,9.74,13.4,,,5.75,32.25,11.75,13.11111111111111,10.6,11.666666666666666
92,Вильярреал,Реал Мадрид,Алехандро Эрнандес,2.5,3.5,2.62,30,0,1,1112,464,648,47,53,16,14,1,2,507,584,36,53,25,11,14,20,49,44,4,6,21,10,4,2,7,13,101,121,13,6,1,1,11,2,2,4,4-4-2,6.93,4-2-3-1,6.99,10.06,11.46,,,4.75,23.25,10.4,9.666666666666666,11.4,11.0
93,Севилья,Сельта,Сезар Сото Градо,1.7,3.7,5.0,34,2,2,1751,757,994,57,43,14,20,2,2,502,387,84,48,29,8,20,13,65,47,20,19,9,9,3,2,9,6,126,121,15,10,10,7,12,8,3,2,4-3-3,6.89,4-3-1-2,6.72,10.45,10.68,,,5.2,29.2,11.25,13.11111111111111,14.2,15.555555555555555
94,Атл. Мадрид,футбольный клуб Барселона,Хосе Луис Мунуэра Монтеро,2.75,3.5,2.5,18,1,0,883,1354,-471,45,55,12,6,4,0,522,613,68,47,16,19,20,18,37,49,8,11,13,18,8,8,11,10,127,112,9,13,2,4,4,7,5,6,5-3-2,7.08,4-2-3-1,6.96,20.4,18.67,,,3.2,24.2,14.0,13.11111111111111,7.5,8.555555555555555
95,Эйбар,Хетафе,Пабло Гонсалес Фуэртес,3.4,2.9,2.4,38,0,0,1288,552,736,51,49,16,22,3,4,307,291,101,85,22,21,23,8,77,54,32,27,9,8,3,4,16,12,180,184,14,8,5,3,8,5,6,3,4-4-2,6.78,4-4-2,6.71,5.67,5.3,,,5.8,30.2,13.0,15.555555555555555,16.75,17.555555555555557
96,Кадис,Реал Сосьедад,Хавьер Эстрада Фернандес,6.0,3.75,1.61,28,0,0,215,2087,-1872,31,69,14,14,2,0,246,529,54,56,12,21,13,19,63,45,16,15,27,13,1,6,12,5,139,150,2,14,0,4,0,10,2,4,4-4-2,6.72,4-2-3-1,7.0,11.96,4.35,,,3.8333333333333335,28.166666666666668,13.25,12.88888888888889,15.75,15.222222222222221
97,Гранада,Вальядолид,Давид Меди Хименес,2.1,3.1,3.8,30,0,1,1525,521,1004,59,41,16,14,4,3,400,280,85,67,30,13,15,15,56,61,23,25,10,12,5,3,10,11,154,137,16,9,6,3,6,7,10,2,4-2-3-1,6.71,4-4-2,6.62,4.8,8.92,,,4.0,25.0,11.2,13.333333333333334,13.5,15.333333333333334
98,Алавес,Валенсия,Сантьяго Хайме Латре,2.6,3.2,2.8,37,2,0,461,1446,-985,33,67,21,16,1,1,250,492,52,67,15,17,8,14,42,44,13,11,9,7,4,5,11,4,114,118,13,13,3,5,9,9,4,4,3-5-2,6.74,4-4-2,6.78,10.41,6.65,,,3.5,21.0,15.8,14.11111111111111,11.0,12.11111111111111
99,Атлетик,Бетис,Хавьер Альберола Рохас,2.05,3.25,3.8,24,2,0,1129,669,460,40,60,16,8,0,0,342,521,51,54,17,15,16,22,55,53,16,10,22,20,6,3,12,16,135,140,14,7,9,1,13,5,1,2,4-2-3-1,6.78,4-1-4-1,6.78,9.94,8.2,,,3.5,24.333333333333332,13.0,12.444444444444445,14.0,13.444444444444445
100,Вальядолид,Леванте,Валентин Писарро Гомес,2.37,3.3,3.0,29,0,0,542,1599,-1057,35,65,18,11,0,3,252,476,71,67,16,27,13,16,47,53,13,14,16,13,3,11,13,8,138,154,10,10,4,3,8,3,2,7,4-4-2,6.64,4-4-2,6.75,10.08,6.16,,,6.5,29.5,16.8,15.2,14.2,13.3
101,Эльче,Кадис,Карлос Дель Серро Гранде,2.8,2.9,2.8,31,1,0,752,1347,-595,47,53,16,15,6,2,400,418,56,50,5,35,13,11,62,46,27,9,16,16,1,9,8,13,111,127,4,6,3,2,1,4,3,2,4-2-3-1,6.8,4-4-2,6.72,11.23,9.31,,,5.5,24.166666666666668,13.0,11.6,12.6,13.0
102,Валенсия,Атл. Мадрид,Рикардо де Бургос Бенгоэчеа,5.0,3.6,1.7,27,0,0,248,2286,-2038,33,67,12,15,2,5,324,657,58,63,10,18,14,13,42,51,15,13,8,17,2,7,17,8,133,142,5,14,2,6,1,8,4,6,4-4-2,6.79,3-4-2-1,7.07,15.95,5.41,,,6.25,24.75,13.0,12.5,12.0,13.0
103,Уэска,Севилья,Гильермо Куадра Фернандес,4.0,3.4,1.9,23,0,0,146,2314,-2168,32,68,14,9,4,3,267,563,56,90,11,24,11,14,39,50,10,27,12,6,1,10,19,7,127,141,5,16,1,4,1,13,4,3,4-4-2,6.71,4-3-3,6.92,19.76,7.0,,,3.5,22.5,15.25,16.4,14.6,13.2
104,Реал Мадрид,Алавес,Адриан Кордеро Вега,1.3,5.5,9.5,25,0,1,2525,640,1885,67,33,8,17,2,2,562,275,59,59,40,13,15,11,45,51,12,18,11,19,12,9,7,9,130,110,20,11,9,6,12,8,8,3,4-3-3,6.97,4-4-2,6.73,10.57,21.36,,,3.8,25.2,10.5,11.3,12.0,14.8
105,футбольный клуб Барселона,Осасуна,Антонио Матеу,1.2,7.0,12.0,20,2,0,2119,546,1573,71,29,8,12,1,0,813,303,50,53,16,25,17,10,41,39,12,14,10,15,5,3,5,14,123,115,20,10,11,5,11,5,9,5,4-3-3,6.94,4-4-2,6.77,12.92,21.0,,,4.25,25.75,9.4,8.3,16.8,16.2
106,Хетафе,Атлетик,Марио Мелеро Лопес,2.75,2.7,3.1,39,0,1,1420,710,710,52,48,16,23,2,4,333,313,77,79,16,7,10,15,65,64,20,30,18,12,3,2,13,10,168,169,11,5,3,2,7,1,4,4,4-4-2,6.72,4-2-3-1,6.81,4.61,5.04,,,3.0,34.6,18.2,18.0,12.0,12.8
107,Сельта,Гранада,Исидро Диас де Мера Эскудерос,1.95,3.3,4.1,27,1,1,2438,344,2094,67,33,14,13,5,3,609,294,50,67,13,3,10,15,64,47,28,16,19,9,8,0,10,10,131,133,17,9,8,2,12,5,5,4,4-1-3-2,6.7,3-4-3,6.69,4.88,17.68,,,3.8333333333333335,26.166666666666668,17.25,16.0,16.0,13.6
108,Реал Сосьедад,Вильярреал,Хесус Хиль Мансано,2.4,3.2,3.1,30,1,1,1234,1063,171,54,46,18,12,5,3,462,377,56,53,18,16,20,5,49,48,17,14,7,16,4,4,4,18,148,136,8,10,4,2,8,5,0,5,4-2-3-1,6.98,4-4-2,6.92,14.07,11.68,,,4.25,30.75,14.8,15.1,8.75,10.3
109,Бетис,Эйбар,Хуан Мартинес Мунуэра,1.75,3.6,4.75,27,0,0,1098,819,279,63,37,13,14,2,1,529,300,83,82,12,19,8,15,67,65,39,26,13,15,6,2,14,11,191,180,7,11,3,6,4,7,3,4,4-2-3-1,6.75,4-2-3-1,6.8,6.1,12.46,,,5.8,29.8,12.75,12.9,18.75,15.6
110,Атлетик,Сельта,Хорхе Фигероа Васкес,2.3,3.2,3.3,22,0,0,1197,855,342,49,51,7,15,2,1,468,475,74,66,21,16,19,13,57,59,19,18,13,26,4,5,21,17,162,157,10,6,0,4,5,5,5,1,4-2-3-1,6.79,4-1-3-2,6.73,8.93,9.04,,,5.6,31.0,13.6,13.727272727272727,15.166666666666666,15.818181818181818
111,Леванте,Хетафе,Давид Меди Хименес,2.75,3.0,2.8,25,2,0,1704,545,1159,68,32,12,13,2,7,563,239,60,57,16,24,17,15,52,45,10,13,17,13,5,5,5,10,130,139,12,9,8,0,11,7,1,2,4-4-2,6.75,4-4-2,6.72,5.35,10.67,,,4.6,26.0,12.4,13.090909090909092,17.8,17.818181818181817
112,Севилья,Реал Мадрид,Хосе Мария Санчес Мартинес,2.6,3.3,2.7,35,0,0,1356,587,769,63,37,15,20,1,3,627,368,66,63,24,9,20,17,60,52,12,11,15,15,4,3,7,9,118,120,12,10,2,3,7,7,5,3,4-3-3,6.93,4-3-3,6.95,6.15,13.88,,,5.666666666666667,34.333333333333336,11.8,12.818181818181818,11.833333333333334,11.0
113,Атл. Мадрид,Вальядолид,Пабло Гонсалес Фуэртес,1.4,4.5,8.5,20,0,0,1270,825,445,53,47,10,10,4,2,547,471,74,79,16,16,26,12,53,43,13,15,15,17,4,4,9,19,145,146,14,13,4,3,9,5,5,8,3-4-1-2,7.07,4-4-2,6.65,15.63,12.23,,,6.0,31.5,13.666666666666666,13.181818181818182,13.6,15.454545454545455
114,Кадис,футбольный клуб Барселона,Сезар Сото Градо,12.0,6.5,1.22,17,1,0,249,2787,-2538,17,83,10,7,0,2,183,864,55,24,10,23,14,24,39,54,9,18,15,11,5,13,22,5,118,148,7,21,3,8,4,9,3,12,4-1-4-1,6.72,4-2-3-1,6.97,26.64,3.56,,,5.0,30.0,13.4,13.181818181818182,7.2,8.272727272727273
115,Гранада,Уэска,Хавьер Альберола Рохас,2.5,2.9,3.2,28,1,1,1083,1052,31,47,53,12,16,2,0,395,435,70,64,25,22,14,12,77,51,23,22,29,11,4,2,8,20,146,141,15,16,6,7,10,13,5,3,4-2-3-1,6.67,4-1-4-1,6.71,7.38,9.08,,,3.0,24.285714285714285,12.0,13.545454545454545,17.166666666666668,16.181818181818183
116,Осасуна,Бетис,Алехандро Эрнандес,2.5,3.25,2.9,28,0,0,870,1165,-295,47,53,16,12,3,2,380,431,83,92,24,13,17,11,80,69,39,29,17,18,2,5,13,10,186,180,10,12,0,5,5,9,5,3,4-4-2,6.74,4-4-2,6.74,8.38,8.77,,,4.4,24.6,15.6,15.818181818181818,13.0,12.909090909090908
117,Вильярреал,Эльче,Сантьяго Хайме Латре,1.3,5.25,11.0,29,0,0,1719,199,1520,57,43,16,13,3,2,544,403,33,64,14,6,20,20,48,61,13,12,9,20,4,0,10,10,110,117,12,3,3,0,7,0,5,3,4-1-4-1,6.91,4-1-4-1,6.79,7.77,18.81,,,3.2,24.2,11.333333333333334,10.454545454545455,10.666666666666666,12.0
118,Алавес,Реал Сосьедад,Хосе Луис Мунуэра Монтеро,4.333333333333334,3.6,1.85,14,0,0,399,1835,-1436,31,69,3,11,1,0,260,544,57,48,9,33,12,19,49,44,24,13,11,16,2,3,14,6,129,146,5,13,1,4,3,7,2,6,4-4-2,6.75,4-2-3-1,6.95,15.76,5.78,,,3.3333333333333335,23.166666666666668,16.666666666666668,15.0,15.4,15.363636363636363
119,Эйбар,Валенсия,Хавьер Эстрада Фернандес,2.45,3.1,3.1,25,0,0,1756,330,1426,63,37,15,10,3,2,456,269,99,89,33,9,10,5,49,58,23,35,12,8,8,0,12,6,169,180,19,6,3,4,14,3,5,3,4-4-2,6.83,4-4-2,6.78,2.74,11.72,,,3.5714285714285716,28.142857142857142,13.5,15.454545454545455,12.0,12.454545454545455
120,Вальядолид,Осасуна,Адриан Кордеро Вега,2.5,3.0,3.1,32,1,2,1102,1356,-254,46,54,14,18,4,5,366,400,82,87,14,29,13,9,55,74,25,34,7,19,3,3,7,9,160,172,11,13,6,6,10,11,1,2,4-4-2,6.66,4-4-2,6.74,11.71,7.56,,,3.8333333333333335,25.166666666666668,17.0,15.0,16.0,15.833333333333334
121,Валенсия,Атлетик,Карлос Дель Серро Гранде,3.0,3.1,2.5,35,1,0,729,1803,-1074,39,61,19,16,2,6,285,424,61,75,14,35,10,14,47,55,12,23,12,8,0,10,13,16,128,152,11,13,2,5,8,8,3,5,4-4-2,6.78,4-2-3-1,6.77,7.28,5.0,,,5.857142857142857,25.142857142857142,12.833333333333334,12.25,13.833333333333334,13.166666666666666
122,Хетафе,Севилья,Хуан Мартинес Мунуэра,3.6,3.1,2.2,27,0,0,328,1426,-1098,25,75,14,13,2,3,201,632,67,82,18,16,11,17,50,52,12,17,18,13,5,3,9,5,121,121,8,8,2,0,4,6,4,2,4-1-4-1,6.67,4-3-3,6.93,21.84,4.75,,,5.333333333333333,29.333333333333332,17.833333333333332,17.416666666666668,13.666666666666666,13.0
123,Уэска,Алавес,Марио Мелеро Лопес,2.05,3.4,3.6,34,0,0,1729,310,1419,66,34,14,20,1,4,533,267,72,77,18,8,25,8,72,51,19,25,14,13,5,2,9,4,132,131,11,3,3,1,7,3,4,0,4-3-3,6.71,4-4-2,6.76,5.15,11.97,,,3.5,35.333333333333336,15.0,16.166666666666668,13.0,14.0
124,Реал Мадрид,Атл. Мадрид,Антонио Матеу,2.4,3.3,3.0,23,1,0,1199,769,430,56,44,7,16,1,3,662,502,69,46,8,17,13,21,50,47,5,8,26,19,3,6,15,8,114,126,11,5,3,1,6,3,5,2,4-3-3,6.95,3-5-2,7.07,9.29,11.81,,,3.6,24.6,10.0,11.75,12.6,12.916666666666666
125,Реал Сосьедад,Эйбар,Исидро Диас де Мера Эскудерос,1.8,3.3,5.0,25,1,0,731,1562,-831,49,51,14,11,4,3,344,339,73,84,13,31,6,10,50,51,23,23,14,11,5,4,9,17,155,166,8,16,2,4,5,9,3,7,4-2-3-1,6.95,4-4-2,6.86,9.88,9.9,,,4.428571428571429,26.285714285714285,15.333333333333334,15.0,17.8,15.416666666666666
126,Бетис,Вильярреал,Валентин Писарро Гомес,3.1,3.6,2.2,27,0,1,907,1094,-187,46,54,13,14,2,3,441,497,57,51,15,23,16,15,60,53,19,15,15,14,4,8,11,7,120,135,11,7,5,2,4,7,7,0,4-2-3-1,6.77,4-4-2,6.91,14.18,9.07,,,5.333333333333333,29.333333333333332,12.8,12.833333333333334,9.4,10.916666666666666
127,Эльче,Гранада,Пабло Гонсалес Фуэртес,3.5,3.1,2.2,31,0,1,1113,880,233,67,33,16,15,4,2,523,243,44,49,25,20,11,12,58,53,16,19,17,14,6,5,5,15,126,121,9,13,1,5,8,9,1,4,4-1-4-1,6.81,4-1-4-1,6.69,5.67,9.52,,,6.0,29.857142857142858,13.6,12.083333333333334,15.4,13.416666666666666
128,футбольный клуб Барселона,Леванте,Рикардо де Бургос Бенгоэчеа,1.25,6.5,9.5,19,0,0,2842,297,2545,63,37,4,15,2,1,659,383,41,45,26,13,16,12,46,33,10,11,10,12,12,4,9,13,115,109,24,6,13,3,15,2,9,4,4-2-3-1,6.95,4-4-2,6.78,15.87,18.38,,,6.4,25.2,9.166666666666666,8.166666666666666,13.666666666666666,13.0
129,Сельта,Кадис,Гильермо Куадра Фернандес,1.65,3.8,5.25,33,4,0,768,909,-141,61,39,24,9,2,1,563,339,50,63,2,23,15,19,40,72,15,21,9,14,1,5,7,14,125,132,7,12,4,2,6,7,1,5,4-1-3-2,6.77,4-4-2,6.73,6.88,16.25,,,4.2,22.6,16.6,15.75,13.0,12.916666666666666
130,Атлетик,Уэска,Валентин Писарро Гомес,1.85,3.3,4.75,25,0,0,1204,551,653,54,46,9,16,0,2,482,400,51,59,19,20,17,18,42,49,12,7,9,16,5,5,9,9,117,120,10,6,3,1,5,3,5,3,4-2-3-1,6.73,4-3-3,6.74,9.17,14.05,,,5.25,28.75,12.5,13.384615384615385,17.0,16.0
131,Атл. Мадрид,Эльче,Хавьер Эстрада Фернандес,1.16,6.5,21.0,27,1,0,1370,908,462,48,52,13,14,1,2,503,531,30,41,12,18,13,20,42,38,7,5,17,11,2,4,5,10,87,94,12,8,6,3,6,5,6,3,4-4-2,7.03,4-1-4-1,6.81,11.84,23.36,,,3.75,27.75,13.142857142857142,13.153846153846153,11.0,12.384615384615385
132,футбольный клуб Барселона,Валенсия,Алехандро Эрнандес,1.25,6.5,9.5,24,1,1,2452,420,2032,73,27,10,14,4,2,715,261,42,56,19,15,31,13,55,43,8,9,11,18,8,3,11,14,127,104,25,11,9,4,13,8,12,3,4-1-4-1,6.97,4-4-2,6.78,8.29,12.26,,,4.5,25.166666666666668,8.428571428571429,7.846153846153846,11.666666666666666,12.76923076923077
133,Леванте,Реал Сосьедад,Сезар Сото Градо,3.25,3.5,2.15,33,1,1,623,1386,-763,45,55,19,14,2,1,333,403,63,55,12,25,11,20,45,57,10,15,14,11,3,4,12,10,114,119,13,15,5,5,8,11,5,4,4-4-2,6.79,4-4-2,6.91,8.72,8.4,,,4.571428571428571,28.142857142857142,12.333333333333334,13.153846153846153,14.666666666666666,14.923076923076923
134,Осасуна,Вильярреал,Хорхе Фигероа Васкес,3.8,3.3,2.05,33,0,2,511,1629,-1118,32,68,17,16,2,2,278,611,61,67,17,9,7,10,48,47,20,12,10,12,2,2,8,6,118,118,6,13,1,6,2,10,4,3,4-4-2,6.74,4-3-3,6.9,13.52,7.35,,,5.166666666666667,29.5,15.666666666666666,16.0,10.166666666666666,11.153846153846153
135,Севилья,Вальядолид,Хесус Хиль Мансано,1.4,4.5,8.5,23,1,0,1559,1125,434,59,41,13,10,3,4,525,349,75,55,21,27,19,13,48,56,10,20,19,18,7,7,9,12,138,144,14,12,3,5,8,5,6,7,4-3-3,6.93,4-4-2,6.67,8.0,13.3,,,5.0,30.6,12.333333333333334,13.0,13.0,14.923076923076923
136,Сельта,Алавес,Антонио Альберола Рохас,1.61,3.8,5.75,30,1,0,1067,862,205,55,45,18,12,2,2,521,417,85,69,8,16,10,8,43,58,10,23,15,15,3,5,10,16,147,162,11,8,3,2,9,6,2,2,4-1-3-2,6.79,4-4-2,6.73,6.42,13.73,,,4.0,20,17.833333333333332,16.384615384615383,14.166666666666666,14.461538461538462
137,Гранада,Бетис,Хосе Мария Санчес Мартинес,2.3,3.4,3.0,37,2,0,484,1614,-1130,30,70,21,16,3,3,229,502,69,64,7,29,9,11,55,74,17,34,16,13,1,10,10,12,138,162,8,14,3,1,4,7,4,7,4-3-3,6.71,4-2-3-1,6.77,10.5,4.12,,,5.25,34.5,12.0,13.538461538461538,12.857142857142858,12.846153846153847
138,Кадис,Хетафе,Сантьяго Хайме Латре,3.5,2.8,2.37,31,0,1,1124,505,619,61,39,8,23,2,6,472,305,63,62,17,13,21,15,77,52,26,21,15,15,2,4,10,7,135,142,8,6,1,4,3,2,5,4,4-4-2,6.71,4-4-2,6.67,8.5,12.08,,,3.5,25.0,12.833333333333334,12.615384615384615,17.0,17.153846153846153
139,Эйбар,Реал Мадрид,Хосе Луис Мунуэра Монтеро,6.5,4.6,1.45,18,1,2,992,1196,-204,33,67,11,7,1,0,307,651,73,91,28,10,14,16,37,52,11,18,8,9,4,4,15,13,141,144,10,11,3,5,4,6,6,5,4-4-2,6.86,4-3-3,6.98,13.29,8.67,,,3.0,21.857142857142858,13.714285714285714,15.076923076923077,13.0,11.384615384615385
140,Эльче,Осасуна,Рикардо де Бургос Бенгоэчеа,3.1,3.0,2.5,25,0,1,1069,1054,15,65,35,8,17,1,1,633,329,66,58,20,12,16,7,53,52,19,26,13,14,4,4,9,9,138,133,7,15,2,6,7,10,0,5,4-1-4-1,6.79,4-4-2,6.7,10.77,13.73,,,5.833333333333333,24.166666666666668,14.0,12.5,16.285714285714285,16.071428571428573
