Unnamed: 0,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Clearances,Team2_Clearances,Team1_Accurate_passes,Team2_Accurate_passes,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA
0,Милан,Удинезе,Ливио Маринелли,1.44,4.75,6.5,29,4,2,1721,449,1272,59,41,16,13,1,4,502,343,66,44,21,11,14,16,51,43,5,12,23,13,5,1,8,11,116,118,14,9,5,4,9,5,5,4,5,19,429,278,4-2-3-1,0.0,3-5-2,0.0,8.67,12.58,,
1,Сампдория,Аталанта,Федерико Диониси,5.25,4.0,1.62,34,0,2,847,673,174,55,45,13,21,4,6,455,371,53,69,19,9,16,13,61,46,16,8,18,19,3,2,11,11,142,124,11,9,1,3,6,6,5,3,6,19,363,285,4-1-4-1,0.0,3-4-1-2,0.0,9.35,7.25,,
2,Лечче,Интер,Алессандро Пронтера,8.0,5.25,1.36,40,1,2,383,2237,-1854,30,70,21,19,4,2,254,603,54,46,13,32,8,13,46,52,14,14,9,11,6,8,13,8,105,135,10,19,4,9,5,11,5,8,41,8,184,523,4-3-3,0.0,3-5-2,0.0,17.25,5.71,,
3,Монца,Торино,Маурицио Мариани,2.55,3.1,2.9,23,1,2,904,837,67,54,46,6,17,1,2,447,377,59,43,14,16,11,15,46,34,8,7,13,14,2,7,11,5,121,126,15,13,4,6,5,12,10,1,14,11,365,307,3-5-2,0.0,3-4-2-1,0.0,11.21,11.76,,
4,Фиорентина,Кремонезе,Хуан Лука Сакки,1.6,4.2,5.25,29,3,2,2445,380,2065,75,25,10,19,0,3,569,191,96,43,35,13,16,14,64,52,27,13,12,24,11,4,6,7,122,106,28,13,11,4,21,9,7,4,10,25,507,121,4-3-3,0.0,3-4-1-2,0.0,5.35,14.17,,
5,Лацио,Болонья,Лука Массими,1.7,4.0,4.75,29,2,1,868,1093,-225,41,59,11,18,2,6,307,450,49,53,10,10,15,16,47,42,8,9,15,13,3,2,4,8,112,109,9,11,6,3,4,5,5,6,9,18,247,387,4-3-3,0.0,3-4-1-2,0.0,9.97,7.08,,
6,Салернитана,Рома,Симона Соцца,6.0,4.75,1.5,27,0,1,827,1076,-249,52,48,18,9,3,2,449,418,51,47,11,9,15,12,36,52,7,12,16,17,4,2,9,9,111,116,13,20,2,5,4,14,9,6,12,9,375,345,3-5-2,0.0,3-4-2-1,0.0,9.07,12.67,,
7,Специя,Эмполи,Даниэле Чиффи,2.4,3.4,2.88,23,1,0,823,1410,-587,41,59,15,8,2,1,355,519,57,64,21,28,13,20,39,47,3,9,23,14,6,4,17,10,146,174,9,18,2,5,4,9,5,9,27,16,275,416,3-5-2,0.0,4-3-1-2,0.0,7.66,11.41,,
8,Верона,Наполи,Майкл Фаббри,3.6,3.6,2.0,21,2,5,603,2501,-1898,34,66,15,6,2,2,260,516,50,44,14,20,13,18,42,52,9,20,19,11,4,8,9,12,116,123,6,25,3,8,5,20,1,5,20,12,187,441,3-5-2,0.0,4-3-3,0.0,12.54,8.5,,
9,Ювентус,Сассуоло,Антонио Рапуано,1.45,4.75,6.5,12,3,0,951,1363,-412,42,58,7,5,1,3,384,531,52,53,11,14,12,10,28,30,5,7,10,9,3,2,12,7,92,91,14,19,4,7,11,5,3,14,18,10,322,477,4-4-2,0.0,4-3-3,0.0,20.62,15.88,,
10,Торино,Лацио,Марко Пиччинини,2.75,3.4,2.5,23,0,0,1160,624,536,54,46,11,12,0,5,483,427,60,78,16,9,24,6,49,47,18,16,7,17,6,4,8,6,126,117,10,7,1,2,6,5,4,2,10,16,403,335,3-4-2-1,6.78,4-3-3,6.55,16.0,16.58,,
11,Удинезе,Салернитана,Джанлука Аурелиано,1.62,4.0,5.0,21,0,0,705,1129,-424,47,53,9,12,2,4,377,412,54,69,11,26,24,17,59,40,12,11,18,15,6,6,7,14,141,134,15,17,2,6,10,11,5,6,18,16,281,337,3-5-2,6.44,3-5-2,6.76,16.57,7.04,,
12,Интер,Специя,Давиде Герсини,1.13,9.0,19.0,18,3,0,2214,505,1709,55,45,11,7,0,0,503,420,60,33,21,11,14,8,36,31,5,6,17,14,10,4,8,7,112,113,19,2,8,0,14,2,5,0,6,17,446,355,3-5-2,7.06,3-5-2,7.07,10.79,37.56,,
13,Сассуоло,Лечче,Андреа Коломбо,1.8,4.0,3.8,26,1,0,1108,617,491,59,41,14,12,5,1,511,341,64,54,13,20,12,10,31,49,7,11,4,18,5,4,8,10,118,109,12,7,3,1,5,4,7,3,11,22,439,279,4-3-3,6.62,4-3-3,6.78,8.71,14.22,,
14,Эмполи,Фиорентина,Маттео Маркетти,3.2,3.6,2.15,24,0,0,248,1901,-1653,37,63,13,11,1,3,295,481,40,59,6,29,17,16,44,43,12,7,14,15,1,9,14,7,110,115,4,19,2,2,3,11,1,8,24,9,219,418,4-3-1-2,6.81,4-3-3,7.09,13.19,5.06,,
15,Наполи,Монца,Франческо Фурно,1.29,6.0,9.0,24,4,0,2004,612,1392,54,46,11,13,2,1,489,410,41,29,18,17,21,5,44,35,11,4,12,17,10,4,4,8,93,101,22,4,5,1,15,1,7,3,15,14,436,349,4-3-3,7.15,3-5-2,6.78,11.7,13.62,,
16,Аталанта,Милан,Фабио Мареска,2.8,3.5,2.4,21,1,1,436,1716,-1280,41,59,15,6,4,3,343,519,64,60,14,19,5,20,32,46,11,14,14,10,4,6,7,7,106,124,11,18,2,7,5,9,6,9,19,7,270,448,3-4-2-1,7.0,4-2-3-1,7.01,14.55,19.64,,
17,Болонья,Верона,Маттео Марсенаро,2.05,3.5,3.6,24,1,1,1307,1050,257,53,47,10,14,3,3,352,309,64,56,16,26,15,10,46,45,11,18,12,13,9,8,5,13,143,140,17,19,5,3,7,10,10,9,25,16,254,219,3-4-1-2,6.59,3-5-2,6.51,8.69,6.15,,
18,Рома,Кремонезе,Лука Массими,1.2,6.5,11.0,21,1,0,1200,1048,152,49,51,7,14,0,3,389,394,63,43,14,27,29,8,66,36,20,6,16,19,5,6,6,16,129,130,27,14,12,3,17,3,10,11,20,9,305,320,3-4-2-1,7.04,3-4-1-2,6.64,17.62,7.04,,
19,Сампдория,Ювентус,Росарио Абиссо,5.0,3.8,1.7,22,0,0,817,810,7,47,53,8,14,3,2,399,438,49,53,6,14,15,12,40,45,13,11,5,18,3,4,7,4,107,96,9,10,1,4,6,6,3,4,11,10,333,380,4-1-4-1,6.7,4-3-3,7.21,22.43,12.15,,
20,Монца,Удинезе,Марко Ди Белло,2.9,3.5,2.3,26,1,2,915,1025,-110,56,44,16,10,3,2,469,368,41,49,13,12,21,21,41,59,11,11,12,22,3,5,7,9,106,105,10,15,5,4,9,12,1,3,14,9,416,305,3-5-2,6.62,3-5-2,6.68,9.14,11.42,,
21,Лацио,Интер,Майкл Фаббри,3.8,3.8,1.85,17,3,1,893,1443,-550,48,52,5,12,2,1,503,539,53,37,10,23,14,11,45,37,8,13,18,15,2,4,7,6,99,102,11,19,7,7,10,13,1,6,19,9,442,481,4-3-3,6.67,3-5-2,7.1,25.86,15.05,,
22,Кремонезе,Торино,Паоло Валери,3.6,3.5,2.05,30,1,2,1351,875,476,53,47,9,21,0,3,377,346,66,67,25,12,11,26,69,56,23,22,21,11,3,3,10,13,169,164,16,14,6,5,11,11,5,3,20,27,270,234,3-4-1-2,6.78,3-4-2-1,6.85,5.41,8.04,,
23,Ювентус,Рома,Массимилиано Иррати,2.45,3.2,3.0,23,1,1,1313,551,762,57,43,16,7,2,2,502,392,33,51,30,9,16,19,46,43,15,13,18,12,4,5,6,16,119,115,14,8,3,4,4,5,10,3,13,27,442,318,4-2-3-1,7.08,3-4-2-1,7.14,7.74,18.53,,
24,Милан,Болонья,Джанлука Манганьелло,1.33,5.5,9.0,22,2,0,1205,478,727,48,52,13,9,2,1,421,475,57,64,19,4,23,15,52,42,12,4,21,21,5,1,13,5,126,133,19,8,7,0,14,2,5,6,2,11,351,389,4-2-3-1,6.96,3-5-2,6.71,8.09,10.15,,
25,Специя,Сассуоло,Франческо Коссо,3.1,3.5,2.25,27,2,2,535,2067,-1532,42,58,17,10,2,1,399,543,65,57,10,22,11,17,35,55,6,15,14,15,2,6,5,9,138,137,7,21,2,8,6,17,1,4,25,12,301,451,3-5-2,6.76,4-3-3,6.75,12.08,10.33,,
26,Верона,Аталанта,Алессандро Пронтера,3.75,4.0,1.91,22,0,1,927,844,83,49,51,15,7,3,3,372,379,73,76,17,16,15,10,41,54,12,19,17,15,7,6,9,12,164,163,14,15,2,7,4,11,10,4,14,21,270,273,3-5-2,6.7,3-4-2-1,6.89,5.71,14.67,,
27,Салернитана,Сампдория,Давиде Масса,2.4,3.1,3.1,33,4,0,930,1254,-324,45,55,19,14,2,2,386,488,57,50,20,12,18,14,40,62,9,13,13,23,6,3,11,6,128,120,9,17,6,6,7,16,2,1,9,13,308,412,3-5-2,6.85,4-1-4-1,6.73,11.46,8.14,,
28,Фиорентина,Наполи,Ливио Маринелли,3.2,3.5,2.2,26,0,0,958,898,60,49,51,12,14,2,3,469,495,57,46,11,11,15,20,52,51,6,14,24,20,2,3,7,11,129,132,10,13,5,2,6,10,4,3,13,9,391,424,4-3-3,7.02,4-2-3-1,7.17,13.52,9.09,,
29,Лечче,Эмполи,Альберто Санторо,2.2,3.4,3.2,15,1,1,961,1036,-75,40,60,10,5,1,2,302,464,54,60,27,15,12,11,43,40,14,15,15,11,3,5,12,7,136,145,15,9,5,3,10,4,5,5,14,28,233,371,4-3-3,6.83,4-3-1-2,6.8,11.71,12.9,,
30,Сассуоло,Милан,Джованни Айрольди,4.75,4.2,1.62,27,0,0,504,1667,-1163,38,62,14,13,5,2,267,448,60,61,12,23,14,17,48,45,18,8,9,10,3,8,5,4,117,138,8,11,3,2,4,7,4,4,27,10,191,360,4-3-3,6.83,4-2-3-1,7.02,17.2,7.81,,
31,Интер,Кремонезе,Франческо Фурно,1.17,7.0,17.0,20,3,1,1238,735,503,53,47,6,14,0,3,462,404,65,36,18,19,15,8,43,30,15,6,10,16,6,6,12,10,106,120,18,11,7,4,15,8,3,3,23,14,400,330,3-5-2,6.98,3-4-1-2,6.81,18.75,12.17,,
32,Рома,Монца,Марко Пиччинини,1.33,5.25,9.5,17,3,0,716,1097,-381,39,61,10,7,0,3,390,595,47,25,8,22,12,18,41,35,7,6,19,11,5,4,9,10,92,95,15,13,8,1,13,9,2,4,11,9,329,546,3-4-2-1,7.01,3-5-2,6.63,19.82,12.6,,
33,Эмполи,Верона,Марко Серра,2.7,3.3,2.6,27,1,1,1447,968,479,51,49,5,22,0,4,350,326,70,46,23,25,12,10,56,51,14,18,18,24,7,10,10,6,159,160,16,9,4,3,7,8,9,1,20,27,244,232,4-3-1-2,6.78,3-5-2,6.74,9.35,7.38,,
34,Сампдория,Лацио,Джанлука Аурелиано,4.0,3.75,1.85,21,1,1,781,1157,-376,44,56,11,10,0,2,485,621,47,42,18,18,8,12,38,33,14,7,6,9,5,7,8,4,117,110,10,13,3,6,6,8,4,5,16,12,419,550,4-1-4-1,6.68,4-3-3,6.81,20.78,18.11,,
35,Удинезе,Фиорентина,Маурицио Мариани,2.3,3.4,3.0,23,1,0,447,1629,-1182,26,74,13,10,1,2,233,666,49,76,7,20,10,15,51,44,16,13,21,10,3,7,9,3,118,131,8,12,3,2,6,8,2,4,20,13,165,593,3-5-2,6.8,4-3-3,7.0,16.12,5.59,,
36,Ювентус,Специя,Андреа Коломбо,1.3,5.5,10.0,21,2,0,1089,674,415,51,49,11,10,0,2,467,447,79,48,12,18,13,21,49,55,10,16,22,21,7,3,12,6,132,151,15,9,3,0,10,2,5,7,22,12,385,364,4-3-3,6.99,3-5-2,6.67,12.23,13.91,,
37,Наполи,Лечче,Маттео Марсенаро,1.3,5.25,11.0,27,1,1,2236,331,1905,71,29,7,20,1,4,654,265,50,58,24,10,22,17,72,52,20,12,20,26,6,4,7,18,148,124,19,9,7,4,12,3,7,6,13,33,569,193,4-2-3-1,7.06,4-1-4-1,6.84,5.19,10.83,,
38,Аталанта,Торино,Марко Ди Белло,1.85,3.6,4.2,27,3,1,1083,1051,32,41,59,14,13,1,3,353,528,57,69,14,10,9,18,58,61,30,19,13,17,7,2,10,11,149,151,12,8,5,2,9,5,3,3,20,18,254,424,3-4-2-1,6.93,3-4-2-1,6.88,12.05,7.56,,
39,Болонья,Салернитана,Давиде Герсини,2.15,3.25,3.5,21,1,1,808,1454,-646,47,53,10,11,2,2,374,417,52,55,16,27,11,19,52,53,19,16,15,13,1,8,11,7,146,163,11,20,4,4,8,13,3,7,24,23,283,314,3-5-2,6.68,3-5-2,6.95,7.08,7.84,,
40,Фиорентина,Ювентус,Даниэле Довери,3.0,3.1,2.5,25,1,1,1999,214,1785,60,40,13,12,1,3,479,341,41,39,41,8,14,12,45,36,11,7,17,11,10,2,10,14,105,90,17,4,5,1,12,3,5,1,6,20,435,290,4-3-3,6.93,4-3-3,7.0,7.12,17.08,,
41,Милан,Интер,Даниэле Чиффи,2.7,3.2,2.7,22,3,2,1364,999,365,48,52,10,12,5,2,381,408,60,42,10,15,15,12,47,32,17,8,11,8,2,5,12,8,97,123,21,16,5,5,13,9,8,7,14,3,315,332,4-2-3-1,6.97,3-5-2,6.99,10.83,14.18,,
42,Лацио,Наполи,Симона Соцца,2.63,3.5,2.55,26,1,2,666,1875,-1209,39,61,12,14,4,0,391,622,33,63,10,22,11,19,30,48,3,8,14,17,6,8,10,3,118,113,8,19,2,7,2,15,6,4,16,11,322,552,4-3-3,6.82,4-2-3-1,7.03,20.55,11.13,,
43,Кремонезе,Сассуоло,Лука Дж. Пайретто,2.63,3.5,2.6,22,0,0,836,1277,-441,46,54,16,6,1,1,382,456,49,60,19,18,8,17,36,45,8,8,18,13,2,3,12,7,123,130,10,17,0,7,5,15,5,2,17,22,306,371,3-4-1-2,6.77,4-3-3,6.82,10.54,17.0,,
44,Специя,Болонья,Антонио Джуа,3.1,3.25,2.3,17,2,2,968,1115,-147,45,55,12,5,4,1,351,454,53,55,24,10,13,16,30,47,12,7,11,21,7,2,10,11,141,135,15,13,5,6,10,4,5,9,18,21,274,362,3-5-2,6.65,3-4-1-2,6.71,14.37,19.5,,
45,Верона,Сампдория,Паоло Валери,2.2,3.4,3.25,27,2,1,1244,741,503,50,50,16,11,2,2,350,365,70,78,22,12,13,15,71,66,33,27,20,16,7,2,6,12,171,176,17,11,9,3,13,7,4,4,17,20,233,244,3-5-2,6.76,4-3-1-2,6.73,6.27,7.57,,
46,Удинезе,Рома,Фабио Мареска,3.75,3.3,2.05,29,4,0,1070,1399,-329,43,57,16,13,3,2,386,515,47,50,11,16,14,20,46,37,8,5,18,8,3,7,7,7,99,116,11,12,5,2,6,10,5,2,14,9,320,447,3-5-2,6.83,3-4-2-1,7.04,13.17,14.21,,
47,Монца,Аталанта,Хуан Лука Сакки,4.0,3.8,1.8,19,0,2,1195,1394,-199,60,40,9,10,1,1,557,366,49,56,14,19,19,14,49,39,16,10,16,14,4,9,13,14,141,139,10,13,3,6,5,9,5,4,15,16,456,286,3-5-2,6.63,4-2-3-1,6.89,9.26,11.71,,
48,Салернитана,Эмполи,Росарио Абиссо,2.3,3.4,3.0,16,2,2,1241,946,295,52,48,7,9,3,2,419,384,59,43,26,20,14,18,53,44,17,11,21,19,6,7,11,4,134,141,15,11,4,5,7,7,8,4,21,22,346,300,3-5-2,6.93,4-3-1-2,6.79,10.08,13.21,,
49,Торино,Лечче,Мануэль Вольпи,1.65,3.6,5.75,24,1,0,1324,601,723,59,41,16,8,2,1,479,328,57,66,14,15,12,8,53,64,22,20,15,27,4,4,13,13,139,146,13,9,4,2,8,8,5,1,19,14,393,232,3-4-1-2,6.82,4-1-4-1,6.82,8.35,13.79,,
50,Наполи,Специя,Альберто Санторо,1.29,6.0,9.0,20,1,0,2264,466,1798,63,37,6,14,1,2,520,300,30,55,21,10,18,13,44,38,10,10,13,15,10,5,10,5,103,109,28,10,6,1,18,7,10,3,11,19,469,232,4-3-3,7.04,3-5-2,6.64,6.88,15.83,,
51,Интер,Торино,Джованни Айрольди,1.55,4.333333333333334,5.5,25,1,0,1337,672,665,57,43,8,17,1,2,493,374,48,48,25,17,10,14,50,39,14,10,18,14,6,5,9,12,134,133,16,9,3,7,7,6,9,3,14,18,417,290,3-5-2,6.91,3-4-2-1,6.86,8.48,11.19,,
52,Сампдория,Милан,Майкл Фаббри,7.0,4.2,1.45,22,1,2,1166,1295,-129,57,43,12,10,5,2,482,367,44,54,15,10,16,19,42,48,11,8,14,19,2,4,3,12,115,106,10,15,4,4,6,12,4,3,11,12,415,291,4-1-4-1,6.75,4-2-3-1,6.99,11.6,10.96,,
53,Аталанта,Кремонезе,Андреа Коломбо,1.36,5.25,8.0,26,1,1,1519,675,844,58,42,9,17,3,5,460,336,58,60,14,7,23,11,67,54,28,16,13,25,3,3,15,20,177,158,14,7,6,4,5,4,9,3,9,20,351,223,3-4-2-1,6.92,3-4-3,6.81,6.59,8.93,,
54,Болонья,Фиорентина,Даниэле Орсато,3.25,3.4,2.2,21,2,1,773,1214,-441,39,61,8,13,1,4,295,443,60,51,15,36,11,16,46,36,9,8,20,14,6,8,5,9,113,125,12,13,4,2,7,8,5,5,21,11,226,381,3-5-2,6.78,4-3-3,6.92,21.45,8.84,,
55,Лечче,Монца,Лука Дж. Пайретто,2.38,3.25,3.0,40,1,1,919,561,358,53,47,18,22,3,3,373,341,61,56,27,19,10,7,51,48,10,12,14,15,8,5,6,5,133,129,7,2,3,1,4,1,3,1,14,23,304,263,4-3-3,6.81,3-5-2,6.65,7.08,8.36,,
56,Сассуоло,Удинезе,Джакомо Камплоне,2.63,3.5,2.6,23,1,3,481,1882,-1401,32,68,7,16,1,3,260,557,57,58,11,18,12,19,50,37,11,10,17,12,5,6,5,11,123,107,5,17,2,4,4,9,1,8,10,12,176,497,4-3-3,6.86,3-5-2,6.88,21.62,4.54,,
57,Лацио,Верона,Массимилиано Иррати,1.62,4.2,5.0,28,2,0,1509,381,1128,60,40,5,23,2,5,499,323,60,58,12,21,10,12,52,31,15,6,11,15,3,5,8,6,147,146,15,7,6,1,10,5,5,2,13,14,400,229,4-3-3,6.78,3-4-1-2,6.79,13.55,8.81,,
58,Ювентус,Салернитана,Маттео Марсенаро,1.55,3.8,6.5,28,2,2,2025,449,1576,61,39,13,15,5,4,572,376,61,63,26,9,11,8,41,46,11,14,10,15,8,2,14,10,125,129,23,11,8,5,16,4,7,7,7,16,505,292,4-3-3,6.95,3-5-2,6.91,10.78,16.67,,
59,Эмполи,Рома,Ливио Маринелли,5.0,3.75,1.7,25,1,2,1182,1241,-59,53,47,13,12,3,1,403,368,46,49,31,15,10,16,52,56,11,11,23,27,7,7,8,6,144,149,20,13,3,7,11,11,9,2,18,22,328,284,4-3-1-2,6.78,3-4-2-1,6.91,8.43,9.39,,
60,Салернитана,Лечче,Даниэле Довери,2.25,3.4,3.25,20,1,2,1022,813,209,57,43,9,11,1,3,494,368,53,60,17,18,18,16,36,42,12,7,11,16,4,5,8,10,128,114,8,13,4,4,7,4,1,9,13,19,417,294,3-5-2,6.9,4-3-3,6.8,13.31,21.4,,
61,Болонья,Эмполи,Мануэль Вольпи,2.1,3.6,3.4,27,0,1,1351,907,444,61,39,11,16,2,3,397,252,47,48,25,22,14,9,46,40,12,8,14,18,5,8,7,7,144,144,16,12,3,5,7,9,9,3,13,24,313,167,4-2-3-1,6.8,4-3-1-2,6.78,6.35,8.38,,
62,Специя,Сампдория,Симона Соцца,2.75,3.2,2.63,31,2,1,870,1102,-232,52,48,17,14,4,5,374,359,61,67,22,15,10,18,75,56,25,19,32,15,3,6,6,14,153,172,6,11,3,8,4,6,2,5,24,10,276,258,3-5-2,6.66,4-1-4-1,6.74,4.88,8.64,,
63,Торино,Сассуоло,Никколо Барони,1.8,3.6,4.5,20,0,1,1125,876,249,58,42,13,7,4,1,521,381,50,65,12,13,13,6,44,35,20,8,15,15,4,3,10,8,126,127,12,10,3,5,7,6,5,4,14,14,442,293,3-4-1-2,6.84,4-3-3,6.78,10.95,19.71,,
64,Удинезе,Интер,Паоло Валери,3.8,3.6,1.95,24,3,1,1009,1307,-298,44,56,11,13,3,4,333,421,58,42,14,24,12,18,48,47,10,15,22,17,7,4,11,6,136,139,20,16,6,4,11,8,9,8,21,17,251,336,3-5-2,6.91,3-5-2,6.94,10.4,9.0,,
65,Кремонезе,Лацио,Даниэле Орсато,4.0,3.75,1.85,21,0,4,1228,1140,88,44,56,12,9,1,1,371,485,49,60,24,7,16,12,33,41,10,8,10,16,8,5,14,8,132,128,18,14,4,6,11,14,7,0,6,16,300,401,3-4-1-2,6.8,4-3-3,6.83,10.78,12.82,,
66,Фиорентина,Верона,Антонио Рапуано,1.8,3.75,4.333333333333334,35,2,0,1317,772,545,44,56,18,17,4,4,292,371,79,70,18,18,16,20,58,65,19,20,19,18,7,3,8,6,159,170,15,8,10,1,8,6,7,2,22,19,196,258,4-2-3-1,6.89,3-4-1-2,6.75,6.13,5.65,,
67,Монца,Ювентус,Фабио Мареска,4.0,3.8,1.83,33,1,0,1621,579,1042,60,40,16,17,2,1,542,352,50,63,20,18,5,9,41,43,13,16,11,8,5,3,13,10,115,125,17,10,4,2,9,9,8,1,13,13,472,268,3-4-2-1,6.65,4-3-3,6.94,7.17,12.05,,
68,Рома,Аталанта,Даниэле Чиффи,2.1,3.5,3.4,28,0,1,1679,442,1237,56,44,9,19,0,7,481,380,60,75,21,8,26,14,65,46,18,11,13,23,5,1,18,14,138,144,21,4,5,1,13,1,8,3,11,21,401,280,3-4-2-1,6.91,3-4-3,6.9,23.25,7.97,,
69,Милан,Наполи,Маурицио Мариани,2.3,3.25,3.2,29,1,2,1563,825,738,51,49,18,11,4,3,428,426,57,61,20,9,12,10,54,51,24,12,16,18,9,4,6,6,132,117,22,9,5,4,17,5,5,4,6,32,350,352,4-2-3-1,6.96,4-3-3,7.05,9.04,18.33,,
70,Наполи,Торино,Лука Массими,1.62,3.8,6.0,21,3,1,995,1001,-6,49,51,4,17,0,2,456,463,48,44,7,22,8,8,46,42,15,15,15,20,4,4,11,4,132,138,15,16,7,3,11,11,4,5,18,4,370,376,4-3-3,7.03,3-4-2-1,6.84,32.71,10.37,,
71,Интер,Рома,Давиде Масса,2.05,3.4,3.75,29,1,2,1823,694,1129,58,42,15,14,4,3,540,403,47,47,20,7,9,7,39,35,12,7,11,13,5,1,6,11,114,96,15,10,2,3,6,6,9,4,7,22,465,338,3-5-2,6.9,3-4-2-1,6.93,11.95,22.13,,
72,Эмполи,Милан,Джанлука Аурелиано,5.75,4.2,1.55,25,1,3,530,1575,-1045,43,57,15,10,3,2,280,375,50,72,13,21,16,15,38,52,6,9,19,22,3,7,12,6,133,137,16,19,4,6,11,10,5,9,26,14,201,298,4-3-1-2,6.8,4-2-3-1,6.94,10.22,7.53,,
73,Лацио,Специя,Хуан Лука Сакки,1.4,5.0,6.5,17,4,0,1485,707,778,61,39,3,14,0,2,581,358,40,35,12,13,16,14,53,34,10,12,15,11,3,6,5,5,98,117,13,14,6,2,12,7,1,7,21,13,519,286,4-3-3,6.89,3-5-2,6.7,24.4,17.04,,
74,Лечче,Кремонезе,Ливио Маринелли,2.05,3.4,3.75,26,1,1,453,1218,-765,55,45,11,15,3,1,400,322,55,57,13,25,17,10,46,47,13,8,12,25,1,8,4,10,169,155,6,13,1,4,3,10,3,3,17,22,297,221,4-1-4-1,6.82,4-2-3-1,6.76,11.23,8.7,,
75,Сампдория,Монца,Джованни Айрольди,2.45,3.2,3.0,40,0,3,691,1090,-399,50,50,16,24,2,2,396,396,55,80,17,16,9,7,52,57,11,19,13,21,2,4,6,11,165,141,3,13,1,6,0,6,3,7,16,20,294,309,4-1-4-1,6.7,3-4-2-1,6.7,10.83,7.48,,
76,Сассуоло,Салернитана,Мария Соле Феррьери Капути,2.1,3.6,3.4,18,5,0,982,899,83,44,56,10,8,1,1,427,537,60,49,7,22,14,11,32,39,7,9,11,16,1,2,9,5,101,134,17,6,11,1,12,3,5,3,22,12,365,458,4-3-3,6.82,3-5-2,6.85,20.38,16.0,,
77,Аталанта,Фиорентина,Массимилиано Иррати,2.05,3.5,3.5,22,1,0,580,1388,-808,38,62,12,10,2,2,330,541,64,78,9,28,18,18,47,60,14,19,17,23,1,5,4,6,137,147,10,16,5,5,8,10,2,6,25,13,245,454,3-4-1-2,6.89,4-3-3,6.9,11.52,9.19,,
78,Ювентус,Болонья,Росарио Абиссо,1.45,4.2,7.0,26,3,0,1445,547,898,48,52,11,15,0,1,455,491,47,47,19,16,8,3,35,33,6,9,11,13,2,4,2,9,124,120,17,9,6,1,14,6,3,3,9,18,381,414,4-4-2,6.91,4-2-3-1,6.78,19.4,10.04,,
79,Верона,Удинезе,Даниэле Минелли,3.4,3.4,2.15,26,1,2,332,1993,-1661,31,69,15,11,3,3,233,553,51,40,20,12,9,7,29,53,7,19,8,16,4,9,8,12,136,126,7,21,2,8,4,11,3,10,20,16,156,472,3-4-1-2,6.74,3-5-2,6.92,21.0,6.24,,
80,Сассуоло,Интер,Симона Соцца,4.333333333333334,4.0,1.75,31,1,2,993,1020,-27,52,48,14,17,3,2,496,450,66,59,18,20,13,5,38,43,13,11,4,17,6,5,6,5,113,94,15,16,3,4,11,11,4,5,11,21,422,389,4-3-3,6.86,3-5-2,6.88,15.39,10.89,,
81,Милан,Ювентус,Даниэле Орсато,2.15,3.3,3.5,14,2,0,993,567,426,40,60,7,7,2,3,349,547,62,55,19,11,18,13,46,44,15,15,16,15,9,3,8,11,143,134,21,10,3,3,14,8,7,2,8,15,250,463,4-3-2-1,6.96,4-4-2,6.94,13.56,9.12,,
82,Болонья,Сампдория,Марко Пиччинини,2.05,3.3,3.8,38,1,1,887,823,64,51,49,17,21,2,3,389,382,48,53,19,19,15,11,56,65,12,20,18,22,2,5,11,4,154,168,10,9,3,3,6,4,4,5,21,16,298,278,4-2-3-1,6.75,4-1-4-1,6.67,6.52,6.87,,
83,Торино,Эмполи,Франческо Фурно,1.62,4.0,5.5,24,1,1,2491,393,2098,67,33,15,9,2,4,512,267,66,60,37,5,8,9,38,36,18,11,7,6,6,1,7,2,115,108,20,6,7,2,17,1,3,5,4,23,457,191,3-4-2-1,6.81,4-3-1-2,6.77,5.42,33.0,,
84,Монца,Специя,Даниэле Перенцони,1.95,3.4,4.0,30,2,0,832,902,-70,48,52,10,20,3,2,411,439,59,57,9,17,7,10,54,48,15,15,19,16,3,6,11,13,138,136,7,10,4,1,3,7,4,3,14,7,317,359,3-4-2-1,6.75,3-5-2,6.65,15.11,8.84,,
85,Салернитана,Верона,Давиде Герсини,2.4,3.3,2.9,24,2,1,591,1499,-908,40,60,9,15,3,3,322,457,71,52,8,27,10,17,63,44,18,17,25,13,1,6,5,5,133,162,14,12,4,2,6,4,8,8,25,8,229,370,3-5-2,6.8,3-4-2-1,6.72,12.5,7.55,,
