Unnamed: 0,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Clearances,Team2_Clearances,Team1_Accurate_passes,Team2_Accurate_passes,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA
0,Кристал Пэлас,Арсенал,Энтони Тейлор,4.5,3.6,1.8,27,0,2,974,997,-23,56,44,16,11,1,2,562,438,66,49,19,11,29,16,53,72,10,14,18,29,3,5,8,9,142,129,10,10,2,2,9,8,1,2,19,24,487,360,4-2-3-1,0.0,4-3-3,0.0,10.25,12.68,,
1,Фулхэм,Ливерпуль,Энди Мэдли,11.0,5.75,1.29,16,2,2,694,1659,-965,33,67,7,9,2,0,294,612,65,76,19,18,10,15,61,35,23,13,25,11,4,4,10,10,171,203,9,11,3,4,7,9,2,2,30,14,181,473,4-2-3-1,0.0,4-3-3,0.0,18.47,6.33,,
2,Борнмут,Астон Вилла,Питер Бэнкс,4.0,3.5,1.95,34,2,0,532,2019,-1487,34,66,18,16,3,3,301,571,61,57,11,31,15,23,62,58,16,16,20,10,5,5,13,8,128,159,7,15,3,2,6,4,1,11,36,8,211,479,3-4-2-1,0.0,4-3-3,0.0,11.68,6.61,,
3,Лидс,Вулверхэмптон,Роберт Джонс,2.38,3.3,3.0,22,2,1,1112,1412,-300,40,60,13,9,2,0,355,546,45,59,20,20,13,39,45,61,9,7,21,16,6,4,14,14,135,139,12,15,4,6,7,8,5,7,22,16,269,463,4-2-3-1,0.0,4-2-3-1,0.0,9.29,10.65,,
4,Ньюкасл,Ноттингем Форест,Саймон Хупер,1.53,4.0,6.0,23,2,0,3009,196,2813,61,39,9,14,0,3,469,294,42,57,25,9,19,16,57,45,12,16,19,15,11,1,11,10,144,135,23,5,10,0,16,4,7,1,14,36,379,207,4-3-3,0.0,3-4-1-2,0.0,6.08,13.33,,
5,Тоттенхэм,Саутгемптон,Андре Марринер,1.36,5.0,8.5,17,4,1,1519,713,806,58,42,11,6,3,0,554,410,67,51,24,18,12,16,49,45,13,11,24,14,10,2,3,13,132,130,18,10,8,2,14,6,4,4,18,19,471,337,3-4-2-1,0.0,5-3-2,0.0,5.7,15.55,,
6,Эвертон,Челси,Крэйг Поусон,6.5,4.2,1.55,25,0,1,498,1510,-1012,37,63,14,11,3,2,335,566,63,36,15,25,16,19,57,68,12,22,24,19,4,16,8,9,136,145,8,15,4,6,7,11,1,4,27,16,246,490,5-4-1,0.0,3-4-3,0.0,12.0,6.19,,
7,Лестер,Брентфорд,Джарред Джиллетт,1.91,3.75,3.8,11,2,2,1259,879,380,55,45,6,5,0,0,580,457,33,58,10,16,14,8,40,35,14,15,13,10,5,6,10,8,117,116,14,8,5,3,5,5,9,3,12,16,510,386,3-5-1-1,0.0,4-3-3,0.0,17.71,22.21,,
8,Манчестер Юнайтед,Брайтон,Пол Тирни,1.8,3.75,4.333333333333334,19,1,2,1595,692,903,63,37,7,12,4,1,548,326,54,66,24,12,12,12,40,36,11,9,12,14,6,2,15,12,148,141,17,15,5,4,13,10,4,5,10,24,452,229,4-3-3,0.0,3-3-3-1,0.0,10.09,9.96,,
9,Вест Хэм,Манчестер Сити,Майкл Оливер,7.5,5.25,1.36,12,0,2,244,1970,-1726,25,75,8,4,0,1,263,833,53,54,12,18,7,25,29,39,10,11,14,6,1,4,11,3,87,98,6,14,1,2,5,9,1,5,17,11,206,774,4-2-3-1,0.0,4-3-3,0.0,26.0,25.5,,
10,Астон Вилла,Эвертон,Майкл Оливер,1.75,3.5,5.0,16,2,1,1286,587,699,58,42,9,7,4,1,517,378,48,66,14,13,16,17,43,43,14,12,15,16,5,8,14,8,128,139,12,15,4,4,10,11,2,4,16,17,435,291,4-3-1-2,6.7,3-4-3,6.8,9.3,18.62,,
11,Арсенал,Лестер,Англия Даррен,1.55,4.333333333333334,5.5,24,4,2,1520,556,964,50,50,15,9,1,1,462,472,41,63,17,9,16,8,47,44,19,14,8,12,6,2,8,8,117,119,19,6,7,2,15,5,4,1,11,16,386,383,4-3-3,7.15,3-5-1-1,6.93,10.33,14.0,,
12,Брайтон,Ньюкасл,Грэм Скотт,2.38,3.3,3.0,14,0,0,1564,569,995,55,45,8,6,2,3,374,314,57,60,19,10,8,20,43,47,18,16,18,12,7,3,8,14,141,136,13,4,7,1,8,3,5,1,19,32,286,230,3-4-1-2,7.08,4-3-3,7.41,6.29,9.29,,
13,Манчестер Сити,Борнмут,Дэвид Кут,1.08,12.0,21.0,18,4,0,2720,129,2591,67,33,9,9,0,3,696,353,36,49,27,6,14,10,36,33,9,8,8,10,11,1,5,6,87,88,19,3,7,1,12,1,7,2,4,20,649,288,4-2-3-1,7.24,3-4-2-1,7.14,12.16,51.17,,
14,Саутгемптон,Лидс,Тони Харрингтон,2.4,3.5,2.8,22,2,2,959,1064,-105,43,57,10,12,1,3,332,454,56,61,15,11,25,13,62,65,17,23,17,27,2,5,14,10,165,168,14,13,4,5,9,11,5,2,17,20,232,336,3-4-2-1,6.54,4-2-3-1,6.78,13.26,4.85,,
15,Вулверхэмптон,Фулхэм,Джон Брукс,2.2,3.4,3.3,21,0,0,897,420,477,60,40,7,14,3,3,496,328,65,48,19,22,15,11,49,43,15,13,18,19,5,3,8,9,159,152,7,9,1,3,4,8,3,1,14,22,392,235,4-2-3-1,6.99,4-2-3-1,6.93,11.73,14.71,,
16,Брентфорд,Манчестер Юнайтед,Стюарт Аттвелл,4.5,3.75,1.75,21,4,0,1056,1361,-305,33,67,6,15,0,4,255,525,54,36,17,21,11,11,38,42,10,14,6,12,8,2,8,12,135,123,13,15,7,4,7,7,6,8,13,22,167,444,5-3-2,6.74,4-2-3-1,6.76,20.4,6.69,,
17,Ноттингем Форест,Вест Хэм,Роберт Джонс,3.8,3.5,1.95,21,1,0,826,1558,-732,43,57,10,11,4,1,288,381,59,57,20,26,11,13,51,53,18,20,16,16,6,7,5,7,153,155,13,19,6,5,10,10,3,9,29,17,190,284,3-4-1-2,6.61,4-3-3,6.49,10.81,8.2,,
18,Челси,Тоттенхэм,Энтони Тейлор,2.1,3.5,3.5,18,2,2,2033,499,1534,64,36,9,9,3,0,597,340,46,35,23,12,19,21,62,56,14,16,28,25,8,5,4,15,155,132,16,10,3,5,11,8,5,2,5,32,512,269,3-5-2,7.11,3-4-2-1,7.15,6.66,12.29,,
19,Ливерпуль,Кристал Пэлас,Пол Тирни,1.29,5.75,11.0,15,1,1,2352,251,2101,73,27,7,8,2,4,741,274,78,63,29,9,21,20,46,59,9,16,20,23,4,2,13,18,160,143,24,7,4,3,16,5,8,2,8,38,645,189,4-3-3,6.74,5-4-1,6.54,3.41,41.27,,
20,Тоттенхэм,Вулверхэмптон,Саймон Хупер,1.4,4.75,7.5,18,1,0,1016,898,118,50,50,10,8,2,2,472,477,52,63,22,19,15,21,38,46,5,9,18,18,8,6,4,6,121,115,11,20,4,3,10,7,1,13,17,17,411,399,3-4-2-1,6.96,3-5-2,6.92,11.6,20.64,,
21,Кристал Пэлас,Астон Вилла,Энди Мэдли,2.45,3.2,3.0,30,3,1,1430,982,448,51,49,16,14,2,1,448,428,52,66,10,17,22,9,50,60,9,13,14,26,4,2,3,7,121,128,17,13,9,5,15,11,2,2,11,8,378,348,4-3-3,6.71,4-3-3,6.85,13.94,7.41,,
22,Эвертон,Ноттингем Форест,Андре Марринер,1.85,3.6,4.2,15,1,1,1424,1004,420,48,52,6,9,3,2,412,444,74,72,18,15,23,12,41,46,10,15,13,22,6,2,11,2,153,164,19,14,8,5,9,7,10,7,15,20,319,326,3-4-3,6.75,3-4-1-2,6.81,18.62,15.79,,
23,Фулхэм,Брентфорд,Питер Бэнкс,2.63,3.4,2.7,20,3,2,1556,1366,190,44,56,13,7,3,2,311,417,57,82,21,11,5,13,43,54,20,23,12,12,6,3,11,6,146,151,18,13,9,5,13,11,5,2,22,9,219,315,4-2-3-1,6.87,4-3-3,6.9,9.63,11.15,,
24,Лестер,Саутгемптон,Солсбери Майкл,1.73,4.0,4.333333333333334,26,1,2,1221,1069,152,62,38,11,15,2,3,556,335,57,70,14,18,14,20,55,63,17,20,15,19,2,5,6,10,155,147,6,9,1,3,4,6,2,3,20,22,454,240,4-1-4-1,6.7,4-2-3-1,6.7,4.81,15.76,,
25,Борнмут,Арсенал,Крэйг Поусон,7.5,4.75,1.4,22,0,3,872,1640,-768,42,58,12,10,2,1,411,580,36,36,13,16,12,25,51,52,12,15,22,14,3,4,7,10,131,118,6,14,1,6,4,11,2,3,11,20,324,517,3-1-4-2,6.76,4-3-3,7.05,15.65,8.72,,
26,Лидс,Челси,Стюарт Аттвелл,5.75,4.75,1.5,31,3,0,1131,1097,34,39,61,16,15,0,3,318,494,45,65,12,20,20,27,58,72,10,21,26,22,4,6,16,17,133,154,12,14,6,3,9,9,3,5,14,12,227,405,4-2-3-1,6.8,3-5-2,7.02,8.56,4.63,,
27,Вест Хэм,Брайтон,Энтони Тейлор,2.5,3.4,2.8,17,0,2,882,959,-77,50,50,10,7,2,0,467,485,65,60,25,16,6,5,38,39,20,9,8,17,5,4,13,6,143,131,13,11,3,2,8,9,5,2,12,16,376,395,4-2-3-1,6.65,3-5-1-1,6.98,26.1,18.86,,
28,Ньюкасл,Манчестер Сити,Джарред Джиллетт,6.5,4.75,1.45,21,3,3,940,1887,-947,31,69,14,7,4,2,275,608,59,48,12,20,13,21,42,51,12,15,13,9,5,5,13,5,119,131,12,21,6,10,10,14,2,7,22,13,185,521,4-3-3,7.22,4-3-3,7.24,12.07,6.78,,
29,Манчестер Юнайтед,Ливерпуль,Майкл Оливер,4.75,4.2,1.67,18,2,1,490,2049,-1559,30,70,11,7,3,1,273,645,57,54,7,23,18,13,56,53,14,20,24,13,6,8,12,6,138,165,13,17,5,5,8,15,5,2,34,7,180,540,4-2-3-1,6.62,4-3-3,6.83,17.7,6.58,,
30,Саутгемптон,Манчестер Юнайтед,Энди Мэдли,3.4,3.8,1.95,18,0,1,1835,1056,779,48,52,4,14,0,3,364,404,59,61,27,12,12,14,56,50,19,26,17,14,5,3,13,10,158,150,17,11,5,6,14,9,3,2,10,36,266,299,4-2-3-1,6.78,4-2-3-1,6.76,12.56,8.33,,
31,Брентфорд,Эвертон,Джон Брукс,2.05,3.3,3.8,16,1,1,1906,712,1194,58,42,8,8,2,2,514,385,48,70,30,13,13,15,48,56,21,17,14,22,8,5,8,10,143,130,20,14,5,7,14,8,6,6,12,37,429,302,4-3-3,6.87,3-4-3,6.78,11.5,17.4,,
32,Брайтон,Лидс,Солсбери Майкл,1.67,4.0,5.25,24,1,0,1265,769,496,43,57,10,14,2,3,353,475,65,63,12,12,15,16,48,53,14,10,14,22,5,3,9,16,163,156,13,10,4,2,11,7,2,3,8,16,250,359,4-4-2,7.04,4-2-3-1,6.91,12.35,5.5,,
33,Челси,Лестер,Пол Тирни,1.4,5.0,7.5,17,2,1,952,1678,-726,45,55,10,7,3,2,446,524,58,41,12,34,14,12,48,48,18,17,18,17,3,11,6,7,124,133,7,17,4,5,5,11,2,6,25,14,372,456,4-4-2,6.9,4-1-4-1,6.65,11.24,21.5,,
34,Ливерпуль,Борнмут,Стюарт Аттвелл,1.14,8.0,17.0,11,9,0,2973,207,2766,69,31,6,5,0,1,681,303,63,58,20,5,22,12,45,46,18,14,12,20,8,1,9,11,136,131,19,5,12,2,16,3,3,2,3,17,589,211,4-3-3,6.81,4-2-3-1,6.7,8.89,29.58,,
35,Манчестер Сити,Кристал Пэлас,Грэм Скотт,1.2,7.0,15.0,22,4,2,3044,178,2866,74,26,14,8,1,2,770,265,42,60,29,5,14,10,44,35,14,7,12,9,6,1,5,5,107,100,18,2,5,2,14,1,4,1,3,27,702,196,4-2-3-1,7.19,5-4-1,6.78,6.9,56.0,,
36,Арсенал,Фулхэм,Джарред Джиллетт,1.4,5.5,6.5,18,2,1,2377,331,2046,72,28,6,12,2,3,595,223,59,45,19,11,22,10,51,56,11,22,15,24,9,2,7,14,143,120,22,11,8,3,16,9,6,2,5,30,509,138,4-3-3,7.06,4-2-3-1,6.84,5.42,14.86,,
37,Астон Вилла,Вест Хэм,Дэвид Кут,2.1,3.5,3.75,20,0,1,1262,634,628,58,42,10,10,2,0,582,419,57,54,26,19,8,16,45,41,13,9,17,13,3,2,13,16,145,138,9,7,3,2,5,1,4,6,13,29,489,329,4-3-1-2,6.84,3-5-2,6.63,13.5,17.55,,
38,Вулверхэмптон,Ньюкасл,Питер Бэнкс,2.45,3.25,2.9,21,1,1,705,1969,-1264,36,64,10,11,2,1,265,458,61,55,14,34,10,25,48,51,11,16,22,15,4,13,4,6,127,144,10,21,4,6,5,11,5,10,36,13,184,376,4-3-3,6.88,4-3-3,7.11,18.92,9.46,,
39,Ноттингем Форест,Тоттенхэм,Крэйг Поусон,7.0,4.75,1.45,24,0,2,1234,904,330,55,45,11,13,6,1,568,462,56,49,24,10,16,13,55,42,15,15,21,12,6,1,13,18,135,135,17,18,1,7,9,11,8,7,7,25,481,372,3-4-2-1,6.85,3-4-2-1,7.01,9.72,15.11,,
40,Кристал Пэлас,Брентфорд,Англия Даррен,2.05,3.4,3.6,19,1,1,848,985,-137,49,51,11,8,1,2,472,482,74,69,10,22,12,17,50,43,14,12,21,14,4,6,9,14,136,163,13,9,4,3,7,8,6,1,26,5,383,386,4-1-4-1,6.66,4-3-3,6.88,13.0,14.47,,
41,Фулхэм,Брайтон,Томас Брамолл,3.3,3.2,2.3,20,2,1,580,1104,-524,39,61,9,11,2,1,344,533,38,62,8,17,18,23,64,56,18,13,26,23,3,3,6,11,144,155,10,7,3,4,7,6,3,1,22,11,257,446,4-2-3-1,6.83,3-5-2,6.99,14.09,6.6,,
42,Саутгемптон,Челси,Майкл Оливер,5.0,4.0,1.65,25,2,1,966,1406,-440,32,68,15,10,2,1,259,561,61,52,15,17,23,15,47,62,13,16,19,26,5,3,13,20,164,160,9,10,7,4,4,8,5,2,29,26,158,460,4-2-3-1,6.84,4-2-2-2,6.89,12.13,3.41,,
43,Лидс,Эвертон,Саймон Хупер,2.05,3.6,3.4,19,1,1,2165,185,1980,69,31,10,9,3,3,644,292,49,50,31,3,26,21,70,53,24,12,25,28,10,2,11,18,190,150,14,7,5,2,10,3,4,4,12,35,535,203,4-2-3-1,6.87,4-3-3,6.84,5.86,13.64,,
44,Арсенал,Астон Вилла,Роберт Джонс,1.5,4.5,6.0,24,2,1,1893,197,1696,59,41,10,14,2,3,504,352,51,55,20,16,19,9,46,41,11,10,10,16,10,3,8,11,132,122,22,4,9,3,14,3,8,1,10,24,428,271,4-3-3,7.08,4-3-3,6.83,9.88,14.63,,
45,Борнмут,Вулверхэмптон,Энтони Тейлор,3.2,3.25,2.3,24,0,0,295,2067,-1772,34,66,12,12,2,1,320,603,51,62,7,27,22,13,57,54,12,14,24,26,2,5,8,6,139,125,5,17,2,4,4,11,1,6,27,13,238,538,4-4-2,6.5,4-3-3,6.89,17.61,6.83,,
46,Манчестер Сити,Ноттингем Форест,Пол Тирни,1.08,11.0,23.0,16,6,0,3112,223,2889,75,25,9,7,0,1,785,261,55,50,27,7,17,12,42,37,17,8,13,14,10,1,5,14,116,94,17,8,9,1,12,4,5,4,6,24,720,192,4-2-3-1,7.18,5-3-2,6.85,6.39,46.4,,
47,Вест Хэм,Тоттенхэм,Питер Бэнкс,3.2,3.6,2.2,20,1,1,934,1196,-262,38,62,10,10,2,5,369,621,48,52,23,18,7,9,41,29,18,10,13,7,3,4,7,6,104,106,14,12,4,3,9,8,5,4,22,17,307,555,4-2-3-1,6.72,3-4-2-1,7.03,28.25,18.9,,
48,Ливерпуль,Ньюкасл,Андре Марринер,1.29,6.0,10.0,19,2,1,2377,214,2163,72,28,9,10,0,2,625,256,74,62,41,7,24,10,43,58,15,22,7,23,13,0,6,15,172,124,23,5,6,2,16,2,7,3,4,42,523,163,4-3-3,6.99,4-3-3,7.06,9.92,21.24,,
49,Лестер,Манчестер Юнайтед,Крэйг Поусон,3.1,3.75,2.15,22,0,1,831,820,11,54,46,7,15,1,3,595,513,58,69,13,12,11,14,59,46,18,16,21,15,1,3,17,8,150,165,10,9,2,2,2,7,8,2,16,10,487,400,4-1-4-1,6.69,4-2-3-1,6.81,12.0,22.94,,
50,Эвертон,Ливерпуль,Энтони Тейлор,7.5,4.75,1.36,18,0,0,743,1932,-1189,39,61,7,11,2,2,302,469,56,56,15,29,11,8,41,39,9,14,19,15,7,9,10,12,141,149,14,23,3,8,11,20,3,3,32,16,217,380,4-3-3,6.84,4-3-3,6.99,23.09,6.08,,
51,Брентфорд,Лидс,Роберт Джонс,2.1,3.6,3.3,17,5,2,723,1454,-731,31,69,8,9,2,2,218,488,48,41,8,19,22,29,63,59,17,11,24,24,2,6,14,3,136,149,14,17,8,6,10,9,4,8,21,13,141,402,4-3-3,6.86,4-2-3-1,6.87,6.7,3.35,,
52,Челси,Вест Хэм,Энди Мэдли,1.65,4.0,5.0,17,2,1,1774,453,1321,68,32,6,11,4,2,661,308,36,52,23,12,15,16,51,44,15,15,16,14,10,3,3,16,141,125,8,6,3,3,5,3,3,3,12,28,577,232,3-1-4-2,6.91,3-4-1-2,6.77,9.65,23.36,,
53,Ньюкасл,Кристал Пэлас,Солсбери Майкл,2.1,3.5,3.6,31,0,0,1923,979,944,52,48,19,12,2,2,359,362,46,53,35,12,14,20,48,66,14,14,18,23,13,5,15,13,144,126,23,19,6,9,20,8,3,11,18,35,283,282,4-3-3,7.01,4-3-3,6.71,6.3,11.87,,
54,Ноттингем Форест,Борнмут,Майкл Оливер,2.15,3.3,3.5,23,2,3,1037,957,80,53,47,13,10,2,1,486,442,66,49,27,20,11,11,41,42,12,12,13,12,4,6,9,3,136,132,11,8,3,3,8,6,3,2,17,29,402,359,3-4-2-1,6.7,4-2-3-1,6.58,13.65,15.69,,
55,Тоттенхэм,Фулхэм,Стюарт Аттвелл,1.5,4.333333333333334,6.5,15,2,1,1673,510,1163,52,48,9,6,3,4,475,433,44,44,21,21,19,12,49,46,17,11,19,18,10,3,8,7,109,117,23,9,10,3,17,6,6,3,17,19,418,371,3-4-2-1,7.0,4-2-3-1,6.84,12.05,16.22,,
56,Вулверхэмптон,Саутгемптон,Джон Брукс,2.2,3.4,3.25,24,1,0,694,955,-261,51,49,10,14,4,2,432,406,66,50,16,27,22,18,49,53,14,10,14,20,5,6,12,10,137,139,7,12,2,1,6,7,1,5,26,18,349,317,4-3-3,6.93,4-2-3-1,6.83,9.37,7.52,,
57,Астон Вилла,Манчестер Сити,Саймон Хупер,8.0,5.75,1.33,13,1,1,190,2113,-1923,28,72,7,6,2,0,287,763,67,61,7,14,6,7,34,50,13,27,15,13,1,4,4,5,119,130,3,13,1,4,2,8,1,5,15,8,203,673,4-3-2-1,6.81,4-3-3,7.22,43.91,13.55,,
58,Брайтон,Лестер,Тони Харрингтон,1.91,3.5,4.2,14,5,2,2203,752,1451,54,46,6,8,1,1,493,436,66,48,25,7,17,10,46,36,10,11,17,13,10,1,13,12,121,117,23,6,11,4,12,5,11,1,5,27,421,360,3-5-2,6.91,4-4-2,6.73,11.84,45.0,,
59,Манчестер Юнайтед,Арсенал,Пол Тирни,2.6,3.5,2.6,22,3,1,902,1653,-751,40,60,13,9,3,3,310,465,49,53,6,16,11,17,38,38,10,3,17,14,2,5,7,6,107,125,10,16,6,3,7,9,3,7,24,6,242,388,4-2-3-1,6.83,4-3-3,7.05,16.07,8.44,,
60,Фулхэм,Челси,Дэвид Кут,3.8,3.5,1.95,28,2,1,845,1451,-606,47,53,12,16,4,3,449,505,43,49,20,14,9,10,40,40,10,5,11,18,5,7,10,15,154,137,8,20,3,10,6,14,2,6,22,20,362,412,4-2-3-1,6.86,3-5-2,6.88,14.59,8.73,,
61,Кристал Пэлас,Манчестер Юнайтед,Джон Брукс,5.5,4.0,1.65,19,1,1,718,1220,-502,39,61,9,10,1,2,399,626,59,52,17,15,22,12,51,51,13,9,24,32,3,3,21,12,178,166,10,15,5,4,5,8,5,7,18,18,294,509,4-2-3-1,6.78,4-2-3-1,6.92,13.07,7.96,,
62,Манчестер Сити,Тоттенхэм,Саймон Хупер,1.45,4.75,6.5,24,4,2,1999,585,1414,58,42,10,14,1,2,583,424,45,47,20,11,12,9,43,40,11,11,15,16,8,3,8,6,115,111,16,9,6,3,10,6,6,3,12,27,511,352,4-2-3-1,7.1,3-4-2-1,6.94,12.62,19.59,,
63,Арсенал,Эвертон,Майкл Оливер,1.3,5.0,11.0,17,4,0,1944,344,1600,73,27,5,12,0,2,748,274,55,61,15,6,7,12,36,42,11,15,7,12,5,1,7,12,143,126,15,8,5,5,14,5,1,3,10,23,655,185,4-3-3,6.98,4-5-1,6.83,7.65,22.0,,
64,Ливерпуль,Вулверхэмптон,Пол Тирни,1.53,4.2,6.0,27,2,0,1594,409,1185,57,43,13,14,2,3,528,402,44,52,17,8,22,21,47,61,9,12,12,21,5,2,12,11,134,128,15,4,6,1,12,4,3,0,5,18,439,322,4-3-3,6.91,4-2-3-1,6.79,7.63,8.46,,
65,Саутгемптон,Брентфорд,Солсбери Майкл,3.3,3.2,2.3,24,0,2,1248,556,692,66,34,14,10,1,2,563,289,62,60,31,11,18,17,53,67,17,24,16,20,3,3,3,14,163,140,7,11,1,5,3,7,4,4,12,24,464,186,4-2-3-1,6.75,4-3-3,6.85,5.4,11.81,,
66,Борнмут,Брайтон,Даррен Бонд,5.75,4.2,1.53,16,0,2,750,1678,-928,37,63,11,5,1,1,344,626,38,49,18,11,20,21,42,55,12,14,18,17,5,5,15,7,128,130,14,16,3,6,10,10,4,6,13,10,269,545,4-4-1-1,6.71,4-2-3-1,6.93,11.5,11.0,,
67,Лидс,Ноттингем Форест,Роберт Джонс,1.62,4.0,5.5,24,2,1,2144,467,1677,62,38,11,13,1,4,494,296,57,46,25,11,26,18,65,54,23,15,15,18,11,4,10,8,159,157,21,13,6,1,13,9,8,4,21,31,401,198,4-2-3-1,6.74,4-3-2-1,6.73,5.39,10.43,,
68,Лестер,Астон Вилла,Грэм Скотт,2.6,3.4,2.7,24,1,2,722,1354,-632,36,64,10,14,4,0,290,534,44,32,16,14,8,16,42,38,6,10,19,7,4,8,15,6,106,105,9,15,4,5,6,7,3,8,10,19,216,471,4-3-3,6.8,4-4-2,6.81,10.22,10.4,,
69,Вест Хэм,Ньюкасл,Крэйг Поусон,3.5,3.1,2.25,23,1,5,734,1623,-889,42,58,11,12,2,1,348,492,46,58,20,16,26,13,54,63,12,19,13,24,7,6,7,13,150,139,7,15,2,8,2,10,5,5,16,16,256,397,4-2-3-1,6.84,4-3-3,6.95,11.58,6.36,,
70,Астон Вилла,Саутгемптон,Тони Харрингтон,2.1,3.5,3.5,26,1,0,1213,572,641,53,47,13,13,3,1,420,376,65,57,20,15,17,34,82,72,29,20,35,28,6,3,6,12,178,175,11,7,3,1,6,3,5,4,21,26,312,277,4-3-2-1,6.78,4-2-3-1,6.83,5.95,8.04,,
71,Ноттингем Форест,Фулхэм,Джарред Джиллетт,2.75,3.3,2.6,21,2,3,807,1661,-854,41,59,11,10,2,4,375,555,56,61,14,22,3,11,39,42,19,15,10,12,2,10,8,6,142,143,11,15,3,7,7,10,4,5,22,14,279,460,3-4-1-2,6.69,4-2-3-1,6.83,16.11,12.11,,
72,Вулверхэмптон,Манчестер Сити,Энтони Тейлор,8.0,5.75,1.33,16,0,3,451,1501,-1050,41,59,7,9,2,1,422,622,52,36,10,12,22,19,44,47,4,11,19,19,5,7,7,15,113,102,6,16,1,7,3,6,3,10,11,10,353,563,4-3-3,6.94,4-3-3,7.18,18.22,14.33,,
73,Ньюкасл,Борнмут,Крэйг Поусон,1.4,4.5,7.5,21,1,1,2484,230,2254,72,28,10,11,2,2,643,245,43,44,33,5,8,23,44,53,14,11,16,18,8,1,1,8,151,125,20,10,7,3,13,5,7,5,9,35,556,165,4-3-3,7.02,4-2-3-1,6.61,4.24,20.36,,
74,Тоттенхэм,Лестер,Саймон Хупер,1.55,4.5,6.0,18,6,2,1184,1273,-89,44,56,9,9,1,2,482,632,59,55,16,11,18,9,43,37,12,10,14,16,6,1,14,8,121,117,16,19,11,7,10,8,6,11,8,11,403,552,3-4-2-1,7.01,4-1-4-1,6.68,21.21,17.11,,
75,Брентфорд,Арсенал,Дэвид Кут,4.2,3.75,1.8,20,0,3,583,1668,-1085,36,64,10,10,0,2,321,592,58,42,18,9,7,18,55,40,21,8,21,12,3,3,12,6,135,132,5,13,2,7,4,8,1,5,16,19,238,509,3-5-2,6.86,4-3-3,6.98,11.54,10.06,,
76,Эвертон,Вест Хэм,Майкл Оливер,2.9,3.25,2.5,19,1,0,927,1134,-207,54,46,8,11,3,1,464,388,62,50,22,33,18,6,45,38,10,11,18,18,5,14,10,14,138,140,7,14,2,4,3,12,4,2,28,17,385,309,4-3-3,6.89,4-2-3-1,6.74,15.46,11.38,,
77,Манчестер Юнайтед,Лидс,Саймон Хупер,1.5,4.5,6.0,18,2,2,2275,654,1621,66,34,7,11,1,3,615,326,45,54,30,6,31,16,60,58,14,14,19,30,6,5,8,16,189,163,24,8,7,2,16,4,8,4,14,30,498,210,4-2-3-1,6.91,4-2-3-1,6.75,5.65,12.22,,
78,Брайтон,Кристал Пэлас,Питер Бэнкс,1.33,5.0,9.0,33,1,0,1428,737,691,57,43,13,20,1,2,579,430,43,55,10,13,13,20,53,42,10,3,20,15,1,4,15,13,133,135,11,11,5,3,6,6,5,5,8,14,488,345,4-2-3-1,6.93,4-3-3,6.77,8.48,10.5,,
79,Челси,Ливерпуль,Энтони Тейлор,2.05,3.6,3.4,23,0,0,1340,609,731,50,50,6,17,1,4,522,537,53,54,13,13,20,19,65,36,8,10,24,13,3,5,12,6,138,151,12,7,3,4,9,2,3,5,14,17,437,449,3-5-2,6.88,4-3-3,6.92,15.75,10.42,,
80,Арсенал,Тоттенхэм,Энтони Тейлор,1.95,3.8,3.8,20,3,1,2151,402,1749,65,35,10,10,2,1,565,307,37,59,25,11,15,10,43,37,9,7,14,16,5,2,6,5,109,104,22,7,9,3,11,4,11,3,15,26,511,240,4-3-3,6.99,3-4-2-1,7.05,10.39,18.46,,
81,Борнмут,Брентфорд,Томас Брамолл,3.2,3.4,2.25,21,0,0,537,1395,-858,42,58,11,10,1,2,375,530,53,55,20,18,11,9,40,44,12,10,14,20,7,8,9,7,131,133,7,13,1,4,5,10,2,3,20,19,297,440,4-4-2,6.65,4-3-3,6.83,19.06,7.64,,
82,Кристал Пэлас,Челси,Крис Кавана,4.75,3.75,1.75,24,1,2,530,1488,-958,36,64,11,13,1,3,348,635,45,55,11,9,22,14,49,43,9,11,18,16,5,2,7,9,128,112,7,13,3,3,4,10,3,3,14,12,271,559,4-3-3,6.8,4-2-2-2,6.89,17.0,7.81,,
