Unnamed: 0,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Clearances,Team2_Clearances,Team1_Accurate_passes,Team2_Accurate_passes,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA
0,Лион,Аяччо,Бенуа Бастьен,1.33,5.0,8.5,28,2,1,1420,514,906,68,32,10,18,1,6,635,297,54,41,7,11,21,16,52,43,13,8,15,22,4,3,11,11,120,124,11,8,6,4,6,6,5,2,11,8,553,218,4-3-3,0.0,4-4-2,0.0,10.69,13.84,,
1,Страсбург,Монако,Франсуа Летексье,2.3,3.2,3.2,32,1,2,684,1822,-1138,53,47,17,15,0,2,482,411,66,58,16,25,14,20,72,52,24,16,26,14,3,7,15,10,155,151,11,24,7,11,7,17,4,7,15,15,380,326,3-4-1-2,0.0,4-2-3-1,0.0,7.36,11.04,,
2,Клермон,ПСЖ,Джереми Стинат,13.0,7.0,1.2,26,0,5,337,1979,-1642,39,61,13,13,2,1,425,673,49,29,3,14,18,26,45,40,4,3,16,9,0,6,12,5,97,106,7,18,1,12,1,15,6,3,16,3,355,603,4-2-3-1,0.0,3-4-3,0.0,18.2,10.72,,
3,Тулуза,Ницца,Йохан Хамель,2.5,3.25,2.88,18,1,1,984,1104,-120,46,54,10,8,1,2,456,544,64,36,18,14,11,22,51,46,14,8,23,15,6,3,16,9,132,138,6,11,4,4,6,7,0,4,11,9,370,459,4-2-3-1,0.0,4-3-3,0.0,9.06,14.16,,
4,Анже,Нант,Хаким Бен эль Салем Хадж,3.0,3.25,2.38,28,0,0,772,1262,-490,49,51,15,13,3,3,365,375,53,77,15,17,20,13,62,57,16,20,23,19,3,6,4,8,143,156,16,14,6,4,10,10,6,4,20,20,278,279,4-2-3-1,0.0,3-4-1-2,0.0,7.63,7.67,,
5,Ленс,Брест,Томас Леонард,1.6,4.2,5.25,30,3,2,1855,508,1347,62,38,16,14,2,4,484,297,46,48,12,11,19,13,47,47,11,12,12,15,6,3,7,8,113,129,16,6,7,4,16,4,0,2,10,9,409,208,3-4-2-1,0.0,4-4-2,0.0,5.92,18.71,,
6,Лилль,Осер,Эрик Ваттелье,1.6,4.2,5.25,19,4,1,1596,513,1083,60,40,10,9,2,1,613,402,55,74,14,15,15,19,35,43,6,7,14,16,7,2,3,8,99,101,16,10,6,2,7,9,9,1,14,16,558,345,4-2-3-1,0.0,4-2-3-1,0.0,14.17,23.69,,
7,Монпелье,Труа,Пьер Гайюст,2.15,3.2,3.6,23,3,2,963,868,95,53,47,13,10,1,0,398,342,39,54,12,22,12,15,37,55,8,15,15,17,3,6,7,15,113,95,17,16,6,10,8,11,9,5,6,15,335,285,4-2-3-1,0.0,5-4-1,0.0,9.87,14.44,,
8,Ренн,Лорьян,Бастьен Дешепи,1.5,4.75,6.0,16,0,1,1646,336,1310,64,36,11,5,3,1,635,368,35,51,25,8,15,18,51,55,17,8,19,25,7,2,9,9,126,120,21,8,6,2,15,3,6,5,9,19,558,295,4-3-3,0.0,4-3-3,0.0,7.43,23.19,,
9,Марсель,Реймс,Жером Брисар,1.62,3.8,5.25,24,4,1,1457,994,463,56,44,14,10,1,0,482,379,78,43,23,18,10,14,56,52,23,22,17,9,6,7,16,11,140,146,16,16,6,6,12,9,4,7,20,22,386,287,3-4-2-1,0.0,4-3-3,0.0,6.96,15.4,,
10,Нант,Лилль,Бастьен Дешепи,3.1,3.3,2.3,24,1,1,693,2088,-1395,30,70,14,10,1,4,260,622,65,49,15,26,13,14,56,52,18,16,23,18,5,11,21,7,149,161,10,16,1,5,5,15,5,1,30,22,172,513,3-5-2,6.97,4-2-3-1,7.14,16.14,5.77,,
11,Монако,Ренн,Джереми Пиньяр,2.05,3.6,3.5,17,1,1,714,1726,-1012,34,66,6,11,0,3,328,628,68,54,10,17,20,15,44,44,12,12,13,19,1,6,8,5,126,129,12,24,4,8,9,13,3,11,19,16,252,547,4-4-2,6.92,4-3-3,6.77,24.07,6.32,,
12,ПСЖ,Монпелье,Вилли Делайод,1.05,17.0,23.0,33,5,2,2689,222,2467,59,41,15,18,2,1,611,425,21,39,14,4,35,19,58,53,5,5,18,22,11,0,14,9,98,95,20,7,10,4,13,4,7,3,2,17,562,371,3-4-1-2,7.3,4-1-4-1,6.8,7.46,17.38,,
13,Аяччо,Ленс,Стефани Фраппар,3.25,3.1,2.3,34,0,0,124,1001,-877,36,64,16,18,5,2,280,506,52,37,8,16,12,12,56,52,19,20,12,10,1,3,14,4,113,115,9,12,2,3,6,7,3,5,22,16,204,430,4-4-2,6.57,3-4-1-2,6.92,16.25,5.61,,
14,Осер,Анже,Рудди Буке,2.38,3.3,3.1,26,2,2,621,1269,-648,40,60,10,16,5,3,330,497,71,50,15,25,13,21,61,45,16,17,23,9,4,5,14,5,120,135,11,11,4,2,3,8,8,3,20,8,259,419,4-1-4-1,6.5,4-2-3-1,7.01,14.94,9.33,,
15,Реймс,Клермон,Йохан Хамель,2.0,3.2,4.0,26,2,4,740,1479,-739,41,59,18,8,3,3,315,448,53,61,12,13,18,15,38,52,7,8,15,19,1,6,13,10,125,114,9,10,6,5,7,4,2,6,11,8,242,380,3-4-2-1,6.55,4-2-3-1,6.36,8.97,8.32,,
16,Труа,Тулуза,Марк Болленджер,2.9,3.25,2.5,33,0,3,439,1673,-1234,32,68,14,19,2,1,265,575,42,60,17,19,19,10,58,46,10,11,19,21,6,6,4,5,113,123,12,10,2,4,9,6,3,4,15,11,202,500,5-4-1,6.93,4-2-3-1,6.83,25.2,3.88,,
17,Ницца,Страсбург,Хаким Бен эль Салем Хадж,2.1,3.4,3.5,20,1,1,1137,896,241,54,46,7,13,1,4,532,454,62,66,23,14,21,13,61,41,18,14,15,16,7,3,6,8,148,129,13,9,3,5,5,6,8,3,16,22,448,365,4-2-3-1,6.87,3-5-2,7.01,15.17,11.14,,
18,Брест,Марсель,Джереми Стинат,3.8,3.75,1.95,25,1,1,1475,647,828,47,53,10,15,1,4,397,468,68,59,29,10,11,25,58,48,18,10,23,16,7,5,12,8,149,152,17,5,5,2,10,4,7,1,14,29,309,367,4-3-3,6.58,3-4-2-1,7.08,11.07,9.85,,
19,Лорьян,Лион,Бастьен Дешепи,4.2,4.0,1.8,26,3,1,514,1564,-1050,33,67,8,18,1,3,305,607,52,37,8,31,19,23,57,45,10,11,21,14,1,6,18,11,114,132,11,15,6,7,6,12,5,3,19,8,231,540,4-3-3,6.9,4-3-3,6.99,20.0,5.08,,
20,Лион,Труа,Эрик Ваттелье,1.29,6.5,8.5,16,4,1,2075,358,1717,66,34,9,7,0,1,747,374,46,35,18,13,22,29,45,48,7,7,24,19,4,5,14,18,124,126,16,4,8,1,15,3,1,1,9,17,666,307,4-3-3,6.71,5-4-1,6.68,5.64,30.5,,
21,Монако,Ленс,Вилли Делайод,1.83,4.0,4.2,31,1,4,992,1025,-33,46,54,18,13,4,0,416,508,41,58,13,8,19,13,46,38,8,6,10,6,3,5,9,13,94,96,12,14,5,6,7,12,5,2,11,7,354,436,4-4-2,6.8,3-4-2-1,6.94,10.03,12.38,,
22,Марсель,Нант,Джереми Пиньяр,1.67,4.0,4.75,21,2,1,1276,1025,251,56,44,15,6,5,1,472,366,44,70,18,22,19,25,53,57,17,15,20,16,7,4,7,10,137,136,16,12,5,3,12,8,4,4,18,24,387,284,3-4-2-1,6.9,5-4-1,6.98,8.0,12.6,,
23,Страсбург,Реймс,Рудди Буке,1.75,3.6,4.75,28,1,1,1034,609,425,64,36,12,16,1,4,531,304,64,43,18,13,14,20,64,39,19,8,19,11,5,4,11,14,139,130,12,12,3,6,8,9,4,3,15,17,435,230,3-5-2,6.85,3-4-1-2,6.45,6.31,11.68,,
24,Анже,Брест,Жером Брисар,2.38,3.25,3.1,19,1,3,719,1425,-706,51,49,9,10,2,0,506,488,33,70,9,21,26,19,55,52,10,10,24,22,3,6,9,12,127,129,7,11,5,7,5,10,2,1,10,12,434,421,4-2-3-1,6.81,4-3-3,6.72,9.79,20.44,,
25,Клермон,Ницца,Томас Леонард,3.6,3.3,2.1,25,1,0,786,1410,-624,48,52,4,21,1,2,512,553,60,36,11,23,11,12,48,31,5,8,18,14,3,6,6,6,99,110,7,13,2,4,4,9,3,4,15,11,457,496,4-2-3-1,6.64,4-2-3-1,6.89,30.78,11.79,,
26,Монпелье,Осер,Матье Вернис,1.91,3.5,4.0,23,1,2,1968,382,1586,64,36,10,13,1,3,561,314,49,54,26,11,21,12,46,44,8,11,12,17,7,2,8,9,119,94,13,7,7,2,9,3,4,4,6,27,493,257,4-1-4-1,6.59,4-1-4-1,6.64,9.36,16.0,,
27,Тулуза,Лорьян,Густаво Фернандес Коррейя,1.8,3.75,4.333333333333334,24,2,2,1421,1118,303,52,48,14,10,2,1,450,428,39,45,24,11,22,24,54,57,15,7,19,20,3,6,12,10,136,128,16,14,8,4,12,9,4,5,15,17,368,362,4-3-3,6.95,4-2-3-1,7.12,8.55,10.39,,
28,Ренн,Аяччо,Хаким Бен эль Салем Хадж,1.5,4.333333333333334,6.5,24,2,1,1268,890,378,55,45,13,11,5,2,491,389,63,58,11,23,19,15,69,61,32,23,16,17,4,8,6,13,153,175,16,10,7,3,9,6,7,4,20,9,392,279,4-4-2,6.86,4-4-2,6.71,8.31,12.91,,
29,Лилль,ПСЖ,Клемент Терпин,7.0,5.5,1.36,21,1,7,914,1438,-524,48,52,13,8,2,1,550,592,32,27,8,9,24,16,36,53,6,6,13,24,2,4,15,5,91,87,16,16,10,9,11,14,5,2,6,6,499,531,4-2-3-1,6.99,3-4-2-1,7.25,17.39,14.08,,
30,Аяччо,Лилль,Томас Леонард,3.0,3.2,2.45,26,1,3,991,742,249,42,58,13,13,3,3,324,489,46,51,32,11,13,19,50,54,17,18,11,12,6,0,7,8,137,123,14,7,2,4,9,5,5,2,8,26,247,407,4-4-2,6.7,4-2-3-1,6.73,14.9,9.18,,
31,Осер,Страсбург,Йохан Хамель,3.5,3.4,2.1,10,1,0,490,1523,-1033,42,58,4,6,0,1,438,611,95,60,15,25,14,12,36,46,13,24,10,11,2,5,12,5,130,149,7,14,3,4,3,9,4,5,35,20,353,509,4-1-4-1,6.63,3-5-2,6.88,22.93,17.07,,
32,Ленс,Ренн,Жером Брисар,2.2,3.5,3.2,28,2,1,1297,689,608,51,49,15,13,0,1,500,498,50,45,21,10,11,13,46,49,12,14,15,11,7,2,17,13,109,122,17,12,4,6,7,9,10,3,18,22,440,415,3-4-3,6.96,4-3-3,6.86,10.78,13.4,,
33,Нант,Тулуза,Матье Вернис,2.38,3.4,3.0,20,3,1,1513,737,776,50,50,11,9,0,3,412,414,68,59,19,15,23,13,44,54,9,20,13,16,4,5,14,14,128,129,16,9,8,3,13,9,3,0,13,19,330,334,4-3-3,6.9,4-2-3-1,6.89,12.53,12.71,,
34,Лорьян,Клермон,Вилли Делайод,1.95,3.4,4.2,21,2,1,911,952,-41,39,61,12,9,1,3,387,583,37,34,8,24,24,19,56,44,8,11,26,14,3,4,12,12,102,129,22,9,9,2,15,6,7,3,18,9,324,512,4-2-3-1,6.96,4-2-3-1,6.78,22.18,10.73,,
35,Ницца,Марсель,Франсуа Летексье,2.75,3.6,2.5,22,0,3,930,1337,-407,49,51,7,15,1,1,436,464,50,38,17,15,13,14,44,39,9,7,16,21,7,5,13,18,124,115,16,13,2,4,8,10,8,3,12,16,360,392,4-2-3-1,6.78,3-4-2-1,6.86,13.11,7.14,,
36,Брест,Монпелье,Марк Болленджер,1.91,3.5,4.0,31,0,7,709,1348,-639,52,48,15,16,0,2,380,357,53,49,17,12,12,12,45,51,15,13,10,18,5,4,10,6,127,115,6,14,0,8,4,13,2,1,8,20,301,281,4-3-3,6.83,4-2-3-1,6.63,7.6,13.31,,
37,Труа,Анже,Стефани Фраппар,2.25,3.3,3.25,20,3,1,2053,626,1427,49,51,8,12,2,3,514,541,37,42,22,10,21,30,52,46,13,7,14,12,8,3,11,6,116,118,25,7,11,2,10,4,15,3,14,20,442,467,5-4-1,6.59,3-1-4-2,6.71,14.04,14.85,,
38,Реймс,Лион,Джереми Стинат,4.0,4.0,1.8,24,1,1,364,2232,-1868,26,74,12,12,1,1,244,675,59,40,6,38,18,34,58,62,15,15,25,17,2,7,11,11,127,163,8,18,5,5,4,8,4,10,34,5,158,586,3-4-1-2,6.54,4-3-3,6.9,15.81,3.57,,
39,ПСЖ,Монако,Бенуа Бастьен,1.25,6.5,10.0,27,1,1,1855,351,1504,67,33,12,15,4,4,693,341,25,46,10,8,26,15,57,53,13,5,16,29,4,3,5,16,108,107,18,4,5,3,10,1,8,3,4,11,637,271,3-4-2-1,7.38,5-3-2,6.68,8.16,14.45,,
40,Анже,Реймс,Джереми Пиньяр,3.0,3.3,2.3,24,2,4,1408,823,585,59,41,9,15,1,6,469,333,52,59,14,9,26,23,59,50,14,10,19,20,4,3,14,15,154,155,10,11,3,5,6,7,4,4,7,10,380,248,3-1-4-2,6.66,3-4-1-2,6.6,6.54,10.27,,
41,Монако,Труа,Рудди Буке,1.29,5.75,9.0,24,2,4,1272,1354,-82,52,48,13,11,3,1,486,448,44,39,13,20,19,21,50,57,14,12,14,20,8,6,11,16,131,113,8,19,6,11,8,13,0,6,17,23,399,380,3-4-1-2,6.71,5-4-1,6.73,10.96,12.42,,
42,Монпелье,Аяччо,Бастьен Дешепи,2.2,3.1,3.5,26,2,0,518,1577,-1059,38,62,9,17,2,4,309,481,66,52,6,32,10,16,54,55,21,23,16,14,3,8,14,6,124,132,9,15,4,0,7,11,2,4,28,9,218,406,4-2-3-1,6.83,4-4-2,6.65,16.0,9.28,,
43,Лион,Осер,Пьер Гайюст,1.29,5.75,8.0,26,2,1,1939,345,1594,62,38,13,13,0,2,612,367,39,51,19,20,20,16,48,53,5,15,18,15,9,3,16,18,134,136,20,6,8,2,12,5,8,1,8,29,526,285,4-3-3,6.91,4-1-4-1,6.73,6.71,16.84,,
44,Страсбург,Нант,Клемент Терпин,2.05,3.5,3.5,31,1,1,598,1121,-523,46,54,13,18,0,3,440,517,60,74,16,22,17,15,61,55,14,18,19,17,3,6,8,13,144,143,5,12,2,3,1,6,4,6,18,15,344,431,3-5-2,6.89,4-2-3-1,6.93,11.52,7.47,,
45,Ленс,Лорьян,Бенуа Бастьен,1.73,3.6,5.0,16,5,2,1750,686,1064,58,42,10,6,1,3,519,372,35,32,18,14,13,11,31,29,7,4,11,10,4,5,11,11,83,92,15,11,8,3,13,7,2,4,13,14,477,317,3-4-3,6.99,4-3-3,7.02,15.69,38.22,,
46,Лилль,Ницца,Джереми Стинат,2.05,3.4,3.6,36,1,2,2238,329,1909,63,37,15,21,1,4,541,326,45,57,33,14,15,11,45,59,8,19,13,20,6,3,6,10,116,120,18,3,6,2,10,2,8,1,10,26,489,258,4-2-3-1,6.76,3-5-2,6.72,8.59,17.72,,
47,Марсель,Клермон,Эрик Ваттелье,1.36,5.0,8.0,28,1,0,2230,460,1770,60,40,16,12,2,2,547,359,34,45,19,11,22,16,67,59,21,16,21,19,7,1,13,17,153,144,21,3,7,0,15,1,6,2,8,17,450,267,3-4-2-1,6.92,3-4-2-1,6.75,5.89,10.41,,
48,Ренн,Брест,Бенуа Милло,1.55,4.333333333333334,5.5,17,3,1,1957,382,1575,65,35,11,6,2,0,637,339,47,81,17,15,27,10,43,50,15,13,10,25,7,3,7,13,148,145,16,7,9,2,11,3,5,4,15,20,552,239,4-3-3,6.83,4-2-3-1,6.63,10.06,19.74,,
49,Тулуза,ПСЖ,Хаким Бен эль Салем Хадж,10.0,6.5,1.25,17,0,3,611,2060,-1449,38,62,10,7,1,0,364,606,40,29,10,11,14,28,46,37,1,5,35,14,3,9,12,12,92,117,14,20,7,13,7,16,7,4,15,4,310,543,3-4-3,6.84,3-4-2-1,7.26,16.26,11.11,,
50,Осер,Марсель,Вилли Делайод,4.2,3.75,1.83,22,0,2,777,1426,-649,47,53,8,14,1,1,438,498,81,44,15,9,13,26,53,45,12,8,23,18,4,1,21,16,129,125,8,15,2,7,4,11,4,4,15,17,363,425,4-1-4-1,6.75,3-4-2-1,6.94,10.92,10.13,,
51,Лион,Анже,Томас Леонард,1.3,5.5,10.0,14,5,0,2515,194,2321,64,36,5,9,2,1,516,295,49,39,25,8,25,16,39,49,10,13,13,23,13,3,13,17,133,109,16,8,9,3,10,5,6,3,8,24,449,226,4-3-3,6.94,3-1-4-2,6.64,7.65,12.64,,
52,Нант,ПСЖ,Пьер Гайюст,11.0,7.0,1.22,18,0,3,190,1620,-1430,41,59,6,12,1,4,464,692,48,33,9,10,20,28,52,41,6,6,23,12,1,7,16,12,96,118,10,19,1,7,6,16,4,3,11,4,396,622,3-4-3,6.9,3-4-3,7.25,18.85,12.67,,
53,Монпелье,Лилль,Жером Брисар,3.6,3.75,1.95,19,1,3,101,2522,-2421,24,76,8,11,0,4,216,681,53,46,8,23,9,22,44,54,12,21,20,17,1,9,11,7,124,131,4,26,2,8,2,14,2,12,27,11,138,603,4-3-2-1,6.86,4-2-3-1,6.76,30.1,3.81,,
54,Аяччо,Лорьян,Джереми Стинат,2.4,3.0,3.1,28,0,1,1401,650,751,58,42,16,12,4,1,445,336,69,67,33,9,12,19,48,64,18,24,13,13,3,3,14,14,154,144,16,7,3,4,6,5,10,2,10,30,353,239,4-4-2,6.64,4-3-3,6.88,5.5,13.35,,
55,Клермон,Тулуза,Франсуа Летексье,3.3,3.4,2.2,26,2,0,499,1476,-977,33,67,14,12,4,1,250,509,48,55,21,30,22,17,48,55,6,18,18,21,4,6,15,6,121,134,12,14,3,4,8,8,4,6,23,18,188,435,3-4-2-1,6.75,4-2-3-1,6.84,15.42,4.52,,
56,Брест,Страсбург,Бастьен Дешепи,2.45,3.4,2.88,24,1,1,1272,812,460,59,41,15,9,3,1,485,340,69,58,35,13,10,23,45,58,18,16,15,13,7,3,15,11,139,132,11,10,2,3,8,5,3,5,15,16,398,248,4-2-3-1,6.64,3-5-2,6.87,6.46,25.73,,
57,Реймс,Ленс,Эрик Ваттелье,3.2,3.5,2.25,20,1,1,782,1435,-653,36,64,9,11,2,2,317,586,37,48,17,15,16,16,39,42,7,4,16,19,4,4,22,7,117,116,17,20,4,4,9,14,8,6,15,15,260,520,3-4-1-2,6.65,3-4-3,7.0,13.0,8.94,,
58,Труа,Ренн,Матье Вернис,3.75,4.0,1.85,35,1,1,293,2151,-1858,29,71,13,22,2,2,255,620,53,43,8,28,19,11,60,50,14,20,17,14,3,5,9,4,108,113,9,19,1,6,7,12,2,7,16,4,181,561,5-4-1,6.8,4-3-3,6.87,30.6,3.26,,
59,Ницца,Монако,Бенуа Милло,2.9,3.4,2.38,22,0,1,872,1025,-153,53,47,10,12,2,1,522,465,52,40,16,16,19,17,44,51,9,14,15,19,3,6,15,15,140,136,12,14,5,2,11,5,1,9,15,12,428,390,3-4-2-1,6.76,3-4-2-1,6.69,9.45,12.44,,
60,Ленс,Труа,Хаким Бен эль Салем Хадж,1.5,4.333333333333334,6.0,26,1,0,2044,228,1816,63,37,16,10,2,1,663,394,38,38,28,5,16,18,43,64,11,13,18,25,9,1,12,17,128,118,12,7,3,2,8,6,4,1,12,29,610,319,3-4-2-1,6.97,5-4-1,6.78,5.9,17.7,,
61,ПСЖ,Брест,Джереми Пиньяр,1.08,12.0,21.0,29,1,0,1426,960,466,61,39,13,16,4,2,671,425,25,55,6,15,21,9,50,46,10,9,15,21,3,5,11,20,116,110,13,6,4,3,11,2,2,4,14,17,599,352,3-4-1-2,7.24,5-3-2,6.67,16.19,13.68,,
62,Марсель,Лилль,Бенуа Милло,2.1,3.6,3.4,39,2,1,1335,669,666,53,47,22,17,5,1,453,402,57,55,11,11,13,12,55,71,17,15,17,27,4,3,5,6,152,138,14,7,7,3,9,7,5,0,7,16,364,311,3-4-2-1,6.96,3-4-3,6.84,6.52,9.31,,
63,Страсбург,Клермон,Марк Болленджер,1.67,3.8,5.25,35,0,0,1186,941,245,43,57,20,15,4,2,357,475,44,70,13,17,19,9,57,46,9,13,22,11,3,5,12,13,144,152,12,10,4,4,10,5,2,5,18,21,257,381,4-3-1-2,6.85,3-4-2-1,6.79,7.92,6.91,,
64,Аяччо,Ницца,Эрик Ваттелье,3.4,2.9,2.38,20,0,1,731,930,-199,44,56,9,11,1,5,380,502,72,56,19,9,18,18,56,57,15,19,23,18,2,3,5,8,165,148,9,12,3,3,5,8,4,4,10,15,281,408,4-4-2,6.66,4-4-2,6.76,12.16,9.65,,
65,Анже,Монпелье,Франсуа Летексье,2.4,3.5,2.8,27,2,1,754,885,-131,45,55,15,12,2,4,374,458,51,52,11,18,16,15,63,52,15,15,28,17,2,5,7,7,135,145,11,7,5,2,11,5,0,2,17,7,289,370,4-2-3-1,6.6,4-2-3-1,6.79,10.15,10.89,,
66,Лорьян,Нант,Йохан Хамель,2.45,3.2,3.1,26,3,2,913,1229,-316,48,52,9,17,2,3,451,470,35,54,9,26,27,24,67,60,12,17,24,21,2,5,9,10,118,132,13,9,5,4,9,6,4,3,21,9,382,395,4-2-3-1,6.94,4-3-3,6.85,15.39,9.8,,
67,Тулуза,Реймс,Стефани Фраппар,2.4,3.5,2.88,28,1,0,801,838,-37,47,53,17,11,1,2,393,438,70,50,8,21,9,23,60,52,14,12,32,14,4,6,22,6,140,176,14,11,3,1,7,8,7,3,29,7,297,332,5-4-1,6.82,3-4-1-2,6.7,6.71,12.24,,
68,Ренн,Осер,Томас Леонард,1.4,4.75,8.0,20,5,0,1353,853,500,48,52,11,9,1,1,473,499,56,81,6,14,20,15,54,48,15,13,19,17,2,1,9,11,129,139,12,7,9,3,11,6,1,1,12,7,382,407,4-4-2,6.86,4-1-4-1,6.75,11.31,11.15,,
69,Монако,Лион,Клемент Терпин,2.6,3.5,2.7,21,2,1,650,1586,-936,39,61,12,9,1,2,355,537,58,52,11,35,15,21,58,49,17,11,23,11,1,6,21,11,137,157,11,20,4,6,9,14,2,6,33,10,264,446,3-4-3,6.76,4-3-3,6.93,9.57,10.05,,
70,Осер,Лорьян,Рудди Буке,2.7,3.3,2.6,24,1,3,1709,1052,657,57,43,13,11,3,1,509,406,85,52,37,10,21,13,55,50,14,14,21,17,9,5,11,13,125,128,17,12,5,8,11,9,6,3,16,20,441,332,4-1-4-1,6.7,4-2-3-1,6.93,8.86,24.58,,
71,Монпелье,Страсбург,Джереми Стинат,2.38,3.5,2.88,31,2,1,1020,1221,-201,50,50,11,20,4,4,354,351,75,68,22,21,9,18,59,55,19,20,18,16,8,6,9,8,152,147,10,8,4,2,9,6,1,2,23,22,265,267,4-2-3-1,6.76,3-5-2,6.87,9.89,6.81,,
72,Лилль,Тулуза,Пьер Гайюст,1.7,4.0,4.75,34,2,1,773,1293,-520,45,55,20,14,2,0,408,475,51,56,9,29,19,27,63,73,18,19,20,18,5,7,14,20,146,168,10,14,4,5,7,8,3,6,23,10,309,375,4-2-3-1,6.85,5-4-1,6.87,7.94,5.38,,
73,Реймс,Монако,Марк Болленджер,3.1,3.6,2.2,30,0,3,412,2289,-1877,32,68,14,16,3,3,256,550,52,60,15,23,23,17,56,48,6,11,21,15,5,4,11,14,132,132,9,20,2,11,5,13,4,7,26,10,182,472,3-4-1-2,6.69,4-4-2,6.81,16.11,3.79,,
74,Клермон,Труа,Жером Брисар,2.25,3.4,3.2,23,1,3,1313,509,804,59,41,8,15,0,3,514,351,46,50,17,9,13,24,52,36,9,6,22,11,5,1,11,14,131,141,14,9,2,4,8,6,6,3,11,16,425,271,3-4-2-1,6.8,5-4-1,6.79,6.93,18.81,,
75,Ницца,Анже,Бастьен Дешепи,1.62,4.0,5.5,20,0,1,1216,1002,214,50,50,9,11,0,3,420,417,54,54,15,15,10,26,53,37,11,10,28,9,5,4,9,11,101,112,18,16,5,3,8,8,10,8,14,10,351,357,4-4-2,6.8,4-2-3-1,6.63,12.0,14.83,,
76,Марсель,Ренн,Бенуа Бастьен,2.05,3.6,3.6,26,1,1,1529,877,652,59,41,13,13,3,4,509,363,50,51,31,13,20,19,54,57,15,14,19,22,11,7,10,18,150,130,15,11,4,4,9,7,6,4,20,25,423,288,3-4-2-1,6.92,4-2-3-1,6.9,9.9,8.8,,
77,Брест,Аяччо,Стефани Фраппар,2.05,3.3,4.0,25,0,1,1459,499,960,59,41,13,12,2,2,501,356,79,77,28,10,12,18,56,59,29,21,12,16,6,2,10,20,186,174,8,6,4,4,7,4,1,2,11,25,372,232,5-3-2,6.68,4-4-2,6.67,6.61,11.75,,
78,Нант,Ленс,Вилли Делайод,3.5,3.75,2.0,28,0,0,644,1224,-580,42,58,14,14,1,1,416,584,50,47,20,28,21,19,44,46,6,4,16,21,3,7,8,11,116,128,12,8,4,2,4,4,8,4,28,15,354,516,3-4-3,6.83,3-4-3,6.96,14.68,11.46,,
79,Лион,ПСЖ,Франсуа Летексье,5.0,5.0,1.53,18,0,1,722,1356,-634,34,66,14,4,0,2,410,797,23,33,14,10,18,36,41,56,3,6,28,19,3,7,18,7,104,117,12,15,3,8,11,13,1,2,14,9,357,739,4-4-2,6.92,3-4-2-1,7.22,15.64,21.2,,
80,Анже,Марсель,Йохан Хамель,4.2,3.8,1.8,23,0,3,958,1073,-115,43,57,9,14,0,0,368,483,43,41,12,15,19,12,46,42,9,8,16,17,6,3,12,13,113,117,16,15,5,7,9,11,7,4,12,10,303,410,4-4-2,6.65,3-4-2-1,6.92,13.0,7.37,,
81,Страсбург,Ренн,Эрик Ваттелье,3.2,3.6,2.15,22,1,3,575,1627,-1052,39,61,9,13,0,2,384,603,48,62,11,19,18,10,52,42,20,12,11,17,1,5,16,9,117,120,9,17,3,7,5,11,4,6,13,8,305,526,3-5-2,6.84,4-4-2,6.89,19.56,9.73,,
82,ПСЖ,Ницца,Жером Брисар,1.22,7.0,11.0,25,2,1,1203,616,587,57,43,16,9,1,1,663,485,30,40,8,12,24,21,43,55,5,5,20,29,4,0,5,11,117,106,12,4,4,1,4,4,8,0,10,13,599,430,3-4-2-1,7.21,5-4-1,6.78,9.24,14.23,,
83,Лорьян,Лилль,Хаким Бен эль Салем Хадж,3.0,3.5,2.3,27,2,1,464,2479,-2015,37,63,13,14,3,3,326,516,57,28,5,40,22,23,63,55,13,15,25,19,0,14,7,7,119,146,7,20,4,4,3,14,4,6,36,5,249,439,4-2-3-1,6.93,4-2-3-1,6.85,12.83,5.73,,
84,Аяччо,Клермон,Клемент Терпин,2.4,3.0,3.25,23,1,3,1620,657,963,52,48,13,10,3,3,439,412,55,67,26,13,9,14,44,54,14,14,17,19,4,4,9,12,154,142,12,7,3,3,5,6,7,1,17,24,346,320,4-4-2,6.7,3-4-1-2,6.78,7.67,16.15,,
