Unnamed: 0,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Clearances,Team2_Clearances,Team1_Accurate_passes,Team2_Accurate_passes,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA
0,Э. Франкфурт,Бавария,Дениз Айтекин,6.0,5.0,1.45,21,1,6,570,1966,-1396,37,63,10,11,2,0,359,625,44,44,15,14,25,16,43,42,6,3,16,20,5,6,17,11,138,122,8,23,2,10,5,14,3,9,15,14,275,548,3-4-2-1,0.0,4-4-2,0.0,31.85,8.17,,
1,Аугсбург,Фрайбург,Бастиан Данкерт,3.4,3.6,2.1,26,0,4,714,1642,-928,53,47,13,13,0,0,376,332,70,58,9,15,7,14,48,63,18,32,14,12,5,8,10,9,126,129,11,19,2,7,9,12,2,7,23,15,291,240,3-1-4-2,0.0,4-2-3-1,0.0,6.67,9.92,,
2,Бохум,Майнц 05,Феликс Цвайер,3.4,3.4,2.15,27,1,2,1333,671,662,60,40,11,16,2,3,539,350,96,70,24,19,8,9,55,53,19,24,19,14,3,5,8,13,159,172,16,13,3,6,4,9,12,4,16,18,429,233,4-2-3-1,0.0,5-4-1,0.0,6.84,16.62,,
3,Боруссия Мгладбах,Хоффенхайм,Дэниел Зиберт,2.0,4.0,3.2,30,3,1,1924,410,1514,62,38,18,12,1,4,611,383,37,47,21,9,3,8,30,40,8,9,7,11,5,1,9,5,121,119,18,2,7,1,12,1,6,1,9,16,539,299,4-2-3-1,0.0,3-5-2,0.0,9.96,18.8,,
4,Юнион Берлин,Герта,Марко Фриц,1.85,3.6,4.2,40,3,1,1633,775,858,48,52,23,17,2,3,353,383,65,52,23,16,14,29,72,64,29,16,23,11,5,4,10,5,131,144,19,7,8,3,13,4,6,3,23,24,271,302,3-5-2,0.0,4-3-3,0.0,5.97,15.83,,
5,Вольфсбург,Бремен,Саша Стегеманн,2.05,3.6,3.4,25,2,2,1251,832,419,61,39,11,14,2,2,540,344,61,71,16,12,23,18,59,59,13,20,15,16,2,5,11,29,174,165,11,10,3,4,5,3,6,7,12,20,419,227,4-2-3-1,0.0,3-5-2,0.0,4.32,8.97,,
6,Дортмунд,Леверкузен,Феликс Брых,2.0,4.1,3.2,26,1,0,1176,893,283,45,55,13,13,2,4,398,480,56,31,12,16,24,29,58,55,13,6,25,23,3,3,14,11,156,167,14,8,4,3,7,3,7,5,21,8,299,383,4-3-3,0.0,4-2-3-1,0.0,9.1,9.0,,
7,Штутгарт,РБ Лейпциг,Тобиас Стилер,3.6,3.6,2.0,23,1,1,442,2308,-1866,32,68,14,9,2,1,281,578,66,47,4,29,17,22,58,58,15,14,27,19,1,9,14,8,124,162,11,28,2,9,4,15,7,13,27,9,198,483,3-5-2,0.0,3-4-1-2,0.0,14.0,5.39,,
8,Кельн,Шальке 04,Роберт Шредер,2.05,3.75,3.4,18,3,1,3212,421,2791,75,25,8,10,0,1,610,206,60,47,38,8,14,12,66,31,24,10,20,9,9,1,12,15,129,137,32,5,12,2,23,3,9,2,17,33,533,127,4-1-3-2,0.0,4-1-4-1,0.0,4.33,21.67,,
9,Фрайбург,Дортмунд,Тобиас Вельц,2.9,3.75,2.25,26,1,3,959,1064,-105,39,61,16,10,1,3,303,507,61,51,29,15,15,20,53,67,20,23,17,16,9,2,11,10,139,131,16,13,7,6,8,7,8,6,14,24,219,424,4-2-3-1,7.17,4-2-3-1,6.95,11.39,8.0,,
10,Леверкузен,Аугсбург,Бенджамин Кортус,1.3,6.0,8.5,22,1,2,2297,350,1947,67,33,7,15,1,6,516,259,57,69,32,10,18,12,55,53,17,22,15,20,7,3,12,12,163,159,24,6,10,4,18,2,6,4,11,35,418,146,4-2-3-1,6.63,3-5-2,6.51,3.65,10.15,,
11,Герта,Э. Франкфурт,Фрэнк Вилленборг,2.9,3.6,2.3,22,1,1,805,1316,-511,39,61,11,11,3,1,303,482,48,62,12,20,23,15,53,55,19,12,11,22,4,5,16,7,143,157,12,11,5,1,8,11,4,0,25,9,212,376,4-3-3,6.62,3-4-2-1,6.36,21.14,5.6,,
12,Хоффенхайм,Бохум,Патрик Иттрих,1.55,4.5,5.25,24,3,2,1896,573,1323,59,41,14,10,1,1,461,318,45,78,21,15,17,7,40,50,15,14,9,20,8,2,5,14,131,116,23,11,12,5,17,6,6,5,13,15,375,238,3-5-2,6.36,3-4-1-2,6.83,9.33,20.75,,
13,РБ Лейпциг,Кельн,Бенджамин Брэнд,1.45,5.0,6.5,26,2,2,894,1161,-267,52,48,8,18,1,4,440,396,64,46,11,20,22,14,48,49,13,13,8,19,2,7,8,14,125,119,9,13,5,4,5,7,4,6,13,8,362,317,3-1-4-2,6.91,4-2-3-1,7.34,13.94,8.42,,
14,Бремен,Штутгарт,Роберт Хартманн,2.25,3.6,3.0,16,2,2,971,1097,-126,57,43,6,10,4,2,562,422,82,61,15,16,11,21,49,51,13,11,21,23,2,5,8,5,145,149,5,14,3,7,4,7,1,7,16,16,466,321,3-5-2,6.85,3-5-2,7.05,10.65,17.1,,
15,Шальке 04,Боруссия Мгладбах,Свен Яблонски,3.1,3.8,2.1,20,2,2,550,1674,-1124,32,68,12,8,4,2,254,584,43,47,22,15,8,14,28,45,6,16,14,12,2,7,13,5,120,133,12,14,4,8,8,11,4,3,15,24,190,496,4-4-2,6.55,4-2-3-1,7.08,17.13,16.25,,
16,Майнц 05,Юнион Берлин,Даниэль Шлагер,2.25,3.25,3.4,23,0,0,1029,697,332,50,50,9,14,1,0,393,402,78,72,14,13,11,11,53,52,23,29,10,8,4,4,17,8,140,141,11,10,5,2,7,2,4,8,18,17,295,298,3-5-2,6.9,3-5-2,7.06,10.95,12.79,,
17,Бавария,Вольфсбург,Вред Осмерс,1.17,8.0,15.0,17,2,0,1975,445,1530,68,32,7,10,2,1,592,275,57,67,20,10,18,15,52,48,10,14,21,21,8,4,9,13,135,133,24,8,8,2,13,4,11,4,12,24,517,193,4-2-3-1,7.19,4-5-1,6.73,9.21,13.37,,
18,Боруссия Мгладбах,Герта,Матиас Йолленбек,1.53,4.5,5.75,18,1,0,1427,992,435,64,36,7,11,1,2,585,315,54,32,13,12,7,24,42,37,8,6,22,15,5,5,13,10,145,133,11,17,6,4,8,11,3,6,12,12,494,239,4-2-3-1,7.05,4-3-3,6.65,9.7,18.68,,
19,Аугсбург,Майнц 05,Саша Стегеманн,3.8,3.6,1.91,32,1,2,659,1354,-695,51,49,13,19,2,2,384,359,56,60,10,18,14,15,48,56,8,26,14,9,3,3,8,17,164,155,7,13,2,6,3,8,4,5,15,11,268,268,3-4-2-1,6.71,3-5-2,6.94,10.32,7.5,,
20,Леверкузен,Хоффенхайм,Тобиас Райхель,1.5699999999999998,4.75,4.75,31,0,3,1130,765,365,56,44,14,17,1,4,443,351,39,60,17,13,17,16,50,50,6,10,16,19,3,1,10,18,128,121,14,10,3,5,6,7,8,3,9,14,364,276,4-2-3-1,6.73,3-5-2,6.61,6.78,11.17,,
21,Дортмунд,Бремен,Флориан Бадстабнер,1.4,5.25,7.0,22,2,3,865,1300,-435,49,51,13,9,4,1,413,431,47,65,10,11,17,13,42,48,10,14,18,17,3,5,7,12,150,152,6,14,4,7,2,8,4,6,17,20,323,328,4-2-3-1,7.02,3-5-2,6.83,8.46,10.63,,
22,Штутгарт,Фрайбург,Феликс Брых,2.63,3.6,2.55,20,0,1,1392,483,909,60,40,8,12,4,2,557,369,60,60,19,8,16,7,48,54,23,25,5,17,3,1,5,10,146,120,17,9,4,3,13,4,4,5,7,22,467,278,3-4-3,6.91,4-2-3-1,6.89,14.27,18.16,,
23,Вольфсбург,Шальке 04,Феликс Цвайер,1.83,3.8,4.0,23,0,0,2146,558,1588,72,28,13,10,1,3,588,226,73,55,36,11,21,9,51,57,24,18,11,23,12,4,3,10,158,131,17,10,6,2,12,6,5,4,26,40,505,144,4-2-3-1,6.68,4-3-3,6.63,6.29,16.1,,
24,Юнион Берлин,РБ Лейпциг,Дениз Айтекин,3.25,3.4,2.2,23,2,1,252,2174,-1922,26,74,15,8,2,1,254,715,59,56,12,30,8,19,50,49,17,13,21,11,1,13,13,7,132,165,7,16,3,2,4,10,3,6,37,7,169,622,3-5-2,6.96,3-1-4-2,6.81,24.15,5.43,,
25,Э. Франкфурт,Кельн,Мартин Петерсен,2.1,3.75,3.25,27,1,1,884,614,270,53,47,16,11,0,1,417,356,61,49,17,22,25,12,50,63,13,18,14,25,5,9,6,18,169,165,9,5,3,2,4,3,5,2,29,20,316,247,4-2-3-1,6.59,4-3-1-2,7.03,6.71,8.84,,
26,Бохум,Бавария,Дэниел Зиберт,12.0,7.5,1.2,16,0,7,654,2000,-1346,35,65,10,6,1,0,269,504,72,39,18,10,10,18,40,50,14,9,15,20,5,5,11,10,118,112,13,22,7,12,9,14,4,8,19,12,206,436,4-4-2,6.91,4-4-2,7.21,17.22,7.16,,
27,Фрайбург,Бохум,Марко Фриц,1.53,4.333333333333334,6.0,28,1,0,1991,947,1044,47,53,15,13,2,2,348,393,55,89,17,23,12,7,64,53,31,29,11,7,2,5,14,15,151,156,29,15,13,5,20,11,9,4,17,20,248,287,4-2-3-1,6.94,4-2-3-1,6.64,8.13,7.9,,
28,Герта,Дортмунд,Тобиас Стилер,4.0,4.333333333333334,1.75,17,0,1,655,1789,-1134,38,62,8,9,1,0,360,583,48,51,11,24,22,20,61,47,15,12,21,16,6,10,9,11,133,138,13,22,3,7,4,20,9,2,16,11,272,501,4-3-3,6.68,4-2-3-1,6.86,29.25,7.07,,
29,Хоффенхайм,Аугсбург,Тобиас Вельц,1.4,5.0,7.0,23,1,0,1164,752,412,50,50,14,9,1,1,394,386,66,59,18,20,15,11,51,50,15,15,17,14,4,6,14,14,143,163,21,11,5,1,13,7,8,4,13,9,303,282,3-5-2,6.77,3-4-1-2,6.67,8.0,10.76,,
30,Майнц 05,Леверкузен,Кристиан Дингерт,2.3,3.6,2.9,22,0,3,1560,590,970,61,39,10,12,1,6,577,365,54,55,20,8,19,14,43,50,10,17,15,21,3,4,9,11,153,136,18,8,3,5,11,4,7,4,6,28,480,272,3-4-2-1,6.94,3-5-2,6.65,18.25,22.27,,
31,РБ Лейпциг,Вольфсбург,Бастиан Данкерт,1.53,4.75,5.5,35,2,0,1421,1022,399,42,58,20,15,3,3,359,495,53,77,17,16,18,14,46,52,12,12,10,13,8,4,4,18,133,131,16,9,7,4,13,7,3,2,15,13,271,406,3-4-1-2,6.79,4-2-3-1,6.77,13.57,7.21,,
32,Шальке 04,Юнион Берлин,Роберт Хартманн,3.1,3.4,2.3,19,1,6,1526,650,876,59,41,9,10,1,0,480,341,69,73,34,13,9,2,47,43,31,21,5,11,8,2,13,7,143,135,16,12,7,7,13,9,3,3,16,28,382,232,4-2-3-1,6.77,3-5-2,6.94,13.77,20.8,,
33,Бавария,Боруссия Мгладбах,Даниэль Шлагер,1.17,8.5,13.0,20,1,1,3452,107,3345,69,31,13,7,4,2,611,286,55,61,33,4,26,8,48,45,12,7,16,21,14,1,9,4,145,124,33,5,20,3,22,4,11,1,7,42,543,196,4-2-2-2,7.31,4-2-3-1,7.09,6.04,31.56,,
34,Кельн,Штутгарт,Вред Осмерс,2.38,3.5,2.8,25,0,0,922,1094,-172,64,36,14,11,2,2,459,248,46,58,23,19,21,20,53,53,15,15,20,17,6,8,7,11,145,117,7,14,2,5,4,10,3,4,23,25,376,182,4-1-3-2,6.93,3-4-3,6.84,7.11,18.64,,
35,Бремен,Э. Франкфурт,Патрик Иттрих,2.38,3.6,2.88,35,3,4,887,1548,-661,55,45,17,18,1,3,479,384,71,47,12,17,23,11,57,46,14,13,13,11,5,7,6,11,167,166,10,10,4,7,7,8,3,2,19,11,354,280,3-5-2,6.84,4-2-3-1,6.63,8.18,9.38,,
36,Дортмунд,Хоффенхайм,Дэниел Зиберт,1.75,4.2,4.2,29,1,0,934,627,307,50,50,14,15,3,4,450,440,51,52,17,26,14,15,54,45,11,11,22,16,5,8,9,10,128,147,15,7,5,2,12,5,3,2,16,12,367,365,4-5-1,6.89,3-5-2,6.84,14.53,8.43,,
37,Леверкузен,Фрайбург,Саша Стегеманн,1.75,3.8,4.333333333333334,25,2,3,1472,958,514,50,50,15,10,2,2,418,430,49,57,19,12,16,4,38,41,10,13,6,12,8,4,5,9,107,104,15,6,6,4,11,5,4,1,13,19,355,361,3-1-4-2,6.74,3-4-3,6.96,16.82,9.24,,
38,Бохум,Бремен,Роберт Шредер,2.9,3.75,2.25,25,0,2,1180,908,272,50,50,15,10,2,2,360,373,90,98,27,14,10,12,47,63,21,26,13,19,7,3,10,12,185,190,19,16,5,7,9,13,10,3,23,32,243,240,4-2-3-1,6.73,3-5-2,6.79,6.5,12.46,,
39,Штутгарт,Шальке 04,Флориан Бадстабнер,1.7,4.0,4.5,21,1,1,621,1035,-414,43,57,11,10,4,2,349,461,63,59,14,25,15,11,53,44,19,10,17,15,5,7,12,10,137,163,13,12,4,3,8,8,5,4,34,15,260,360,3-5-2,6.86,4-2-3-1,6.66,11.73,6.5,,
40,Юнион Берлин,Бавария,Фрэнк Вилленборг,7.0,5.0,1.4,26,1,1,379,2203,-1824,25,75,19,7,1,2,227,718,59,32,17,17,17,31,56,64,15,22,28,14,5,7,13,11,152,159,7,21,2,6,2,12,5,9,23,23,127,630,3-5-2,7.01,4-2-3-1,7.28,18.48,5.63,,
41,Вольфсбург,Кельн,Матиас Йолленбек,2.15,3.4,3.4,27,2,4,1146,1231,-85,51,49,13,14,2,1,387,384,85,63,24,15,18,25,56,58,20,16,18,19,5,4,11,10,152,142,9,18,3,5,7,12,2,6,12,18,299,307,3-4-1-2,6.75,4-2-3-1,6.93,10.95,10.65,,
42,Э. Франкфурт,РБ Лейпциг,Феликс Брых,3.4,3.6,2.1,25,4,0,1358,713,645,44,56,14,11,1,1,411,525,44,47,10,20,18,15,40,53,6,8,20,26,4,3,18,11,148,134,14,4,9,0,11,4,3,0,16,26,336,441,4-2-3-1,6.63,3-4-1-2,6.85,11.1,9.24,,
43,Аугсбург,Герта,Вред Осмерс,2.55,3.4,2.63,27,0,2,562,1280,-718,48,52,12,15,2,1,356,391,66,56,17,17,12,16,60,56,19,21,21,20,5,1,7,12,165,144,7,15,1,6,3,10,4,5,11,22,251,312,3-5-2,6.69,4-3-3,6.74,13.19,6.55,,
44,Боруссия Мгладбах,Майнц 05,Дениз Айтекин,2.38,3.75,2.8,23,0,1,856,1385,-529,53,47,8,15,1,4,444,373,53,50,13,32,19,12,56,36,18,16,11,7,4,8,8,17,123,135,14,11,2,5,10,7,4,4,29,13,356,299,4-2-3-1,7.03,3-4-2-1,6.83,18.45,10.4,,
45,Бремен,Аугсбург,Мартин Петерсен,1.45,4.75,6.5,25,0,1,1410,1094,316,70,30,12,13,4,5,556,231,97,72,16,16,6,13,53,47,24,21,15,13,3,7,8,11,164,164,12,15,7,6,7,6,5,9,19,22,435,122,3-1-4-2,6.88,3-4-3,6.67,4.68,14.14,,
46,Бавария,Штутгарт,Кристиан Дингерт,1.22,6.5,12.0,21,2,2,1995,494,1501,67,33,12,9,2,5,622,298,35,61,8,9,25,23,52,53,6,9,27,24,3,0,9,7,120,136,19,7,6,3,14,3,5,4,7,10,553,218,4-2-3-1,7.2,3-5-2,6.85,4.46,20.89,,
47,Э. Франкфурт,Вольфсбург,Тобиас Райхель,1.91,3.75,3.8,29,0,1,1542,644,898,63,37,16,13,2,4,521,308,53,62,26,13,7,6,39,36,12,9,10,10,10,5,5,15,144,118,10,7,0,3,6,5,4,2,9,29,427,225,4-2-3-1,6.71,4-3-3,6.73,9.47,19.18,,
48,Герта,Леверкузен,Бенджамин Брэнд,4.0,4.0,1.83,31,2,2,991,1204,-213,42,58,15,16,3,1,327,461,64,53,14,18,17,10,62,51,27,16,15,16,3,5,10,8,141,157,17,11,6,5,12,6,5,5,17,13,240,360,4-3-3,6.81,4-2-3-1,6.71,11.57,8.43,,
49,Хоффенхайм,Майнц 05,Даниэль Шлагер,2.38,3.6,2.8,22,4,1,2568,744,1824,65,35,9,13,3,2,600,315,66,60,21,12,10,8,42,37,14,11,8,11,7,5,9,8,125,139,21,9,9,2,16,6,5,3,16,20,516,214,3-1-4-2,6.81,3-4-2-1,6.83,8.47,21.19,,
50,РБ Лейпциг,Дортмунд,Свен Яблонски,2.38,3.8,2.7,18,3,0,1150,907,243,44,56,12,6,2,1,374,464,63,61,11,21,18,20,48,60,11,11,25,25,5,8,14,17,148,157,15,5,5,0,12,4,3,1,14,9,271,364,4-2-3-1,6.78,4-2-3-1,6.93,9.16,8.0,,
51,Шальке 04,Бохум,Феликс Цвайер,2.05,3.75,3.4,27,3,1,1169,1300,-131,44,56,11,16,2,3,321,385,66,78,15,36,15,18,53,50,14,15,14,16,3,8,13,3,151,171,20,10,8,2,12,8,8,2,30,13,230,272,4-2-3-1,6.66,4-2-3-1,6.74,9.9,9.11,,
52,Кельн,Юнион Берлин,Бенджамин Кортус,2.38,3.4,2.9,27,0,1,1118,1296,-178,53,47,15,12,4,1,455,404,53,77,23,18,11,12,69,62,40,25,13,15,7,8,8,8,173,167,8,12,3,3,5,8,3,4,25,27,346,287,4-2-3-1,6.94,3-5-2,6.96,8.86,18.2,,
53,Фрайбург,Боруссия Мгладбах,Тобиас Стилер,2.1,3.75,3.2,19,0,0,966,1156,-190,42,58,13,6,1,1,388,540,42,42,22,14,14,20,50,52,18,20,21,13,7,6,6,7,146,120,12,14,7,5,9,11,3,3,6,23,298,459,4-4-1-1,6.95,4-2-3-1,6.98,12.1,13.27,,
54,Майнц 05,Герта,Фрэнк Вилленборг,1.73,4.0,4.333333333333334,22,1,1,1042,605,437,56,44,12,10,3,5,464,367,71,74,16,7,12,11,51,51,20,21,17,15,4,3,15,14,201,186,11,4,2,2,8,3,3,1,12,30,312,239,3-4-2-1,6.75,4-3-3,6.8,6.19,9.54,,
55,Аугсбург,Бавария,Марко Фриц,15.0,7.5,1.18,25,1,0,602,2321,-1719,23,77,16,9,3,1,200,670,73,63,9,26,9,22,52,60,16,21,24,15,2,8,12,7,163,197,10,19,4,6,8,11,2,8,33,9,93,552,4-2-3-1,6.72,4-2-3-1,7.14,11.61,5.9,,
56,Леверкузен,Бремен,Тобиас Вельц,1.62,4.333333333333334,5.0,19,1,1,1617,1033,584,54,46,5,14,2,3,500,437,49,77,20,14,14,9,46,49,15,13,11,25,9,6,7,7,144,128,19,19,7,7,16,13,3,6,15,26,412,353,4-2-3-1,6.7,3-5-2,6.87,16.93,11.09,,
57,Дортмунд,Шальке 04,Феликс Брых,1.4,4.75,7.0,26,1,0,2126,295,1831,67,33,12,14,3,2,558,283,72,60,32,11,19,5,64,43,23,16,13,15,11,2,17,9,165,145,17,3,5,0,12,2,5,1,15,32,458,181,4-2-3-1,6.88,4-2-3-1,6.71,5.68,15.82,,
58,Штутгарт,Э. Франкфурт,Дэниел Зиберт,2.6,3.25,2.8,20,1,3,1547,732,815,56,44,9,11,2,0,501,408,50,45,25,9,18,26,64,42,18,6,26,18,7,4,18,3,159,143,15,13,2,8,8,6,7,7,12,33,406,318,3-5-2,6.82,3-4-2-1,6.71,7.24,20.14,,
59,Боруссия Мгладбах,РБ Лейпциг,Патрик Иттрих,3.1,3.5,2.25,28,3,0,1300,1041,259,45,55,14,14,2,2,425,508,50,37,11,21,18,19,48,44,6,6,16,15,8,3,7,14,111,123,21,12,10,5,13,8,8,4,19,18,351,431,4-2-3-1,7.01,4-2-3-1,6.83,13.35,8.32,,
60,Юнион Берлин,Вольфсбург,Роберт Шредер,2.1,3.4,3.5,24,2,0,1392,275,1117,48,52,18,6,0,0,430,478,71,72,22,5,7,17,39,62,10,15,18,20,4,1,6,5,136,132,16,5,4,0,11,3,5,2,5,19,345,389,3-5-2,6.96,4-2-2-2,6.75,12.37,24.36,,
61,Бохум,Кельн,Бастиан Данкерт,3.3,3.8,2.05,20,1,1,322,2126,-1804,35,65,12,8,0,1,299,538,81,50,7,45,13,15,50,58,17,21,17,18,4,8,8,4,143,162,7,18,0,3,1,13,6,5,31,10,201,449,4-2-3-1,6.72,4-2-3-1,6.9,26.5,6.81,,
62,Хоффенхайм,Фрайбург,Дениз Айтекин,2.15,3.5,3.25,24,0,0,895,1116,-221,50,50,15,9,1,2,465,481,61,60,19,16,17,11,42,56,13,15,11,19,5,3,8,10,154,146,10,14,3,4,6,8,4,6,21,14,370,387,3-5-2,6.85,4-2-3-1,6.95,12.5,10.92,,
63,Бавария,Леверкузен,Тобиас Стилер,1.33,6.5,7.5,16,4,0,2287,320,1967,62,38,10,6,0,0,641,396,40,46,15,8,17,15,41,45,8,13,17,15,6,2,5,13,116,104,20,10,9,5,15,6,5,4,6,25,571,333,4-2-2-2,7.1,4-2-3-1,6.73,11.45,41.0,,
64,Э. Франкфурт,Юнион Берлин,Саша Стегеманн,2.4,3.4,3.0,15,2,0,761,1349,-588,47,53,4,11,3,4,457,495,53,47,7,30,34,9,63,45,17,17,14,22,4,7,14,3,150,162,13,16,4,5,6,9,7,7,28,7,358,386,3-4-2-1,6.73,3-5-2,6.96,26.5,10.52,,
65,Фрайбург,Майнц 05,Свен Яблонски,2.2,3.6,3.2,24,2,1,1184,1119,65,53,47,9,15,2,4,483,420,70,76,14,15,20,16,62,51,28,16,13,19,5,5,15,18,156,168,13,15,6,7,11,7,2,8,27,11,372,298,4-2-3-1,6.96,3-4-2-1,6.75,9.04,11.08,,
66,Кельн,Дортмунд,Вред Осмерс,3.0,3.8,2.2,23,3,2,910,1519,-609,42,58,14,9,4,3,344,472,52,59,16,25,15,22,41,55,10,13,19,16,7,11,12,3,138,146,21,22,10,8,16,16,5,6,27,14,270,396,4-1-3-2,6.89,4-2-3-1,6.92,8.64,9.26,,
67,РБ Лейпциг,Бохум,Флориан Бадстабнер,1.25,6.0,10.0,16,4,0,2811,144,2667,70,30,8,8,0,2,739,302,53,64,16,10,18,7,32,45,5,11,12,25,7,2,7,5,121,121,17,2,9,1,14,2,3,0,5,20,668,215,4-2-3-1,6.8,3-1-4-2,6.72,11.25,31.69,,
68,Вольфсбург,Штутгарт,Феликс Цвайер,2.45,3.25,2.9,30,3,2,1258,646,612,57,43,16,14,3,5,439,335,55,64,22,17,6,17,48,50,14,9,19,19,8,5,2,9,138,126,19,14,6,7,10,9,9,5,12,19,354,260,4-1-4-1,6.74,4-3-3,6.82,9.95,13.4,,
69,Бремен,Боруссия Мгладбах,Матиас Йолленбек,2.5,4.0,2.5,16,5,1,1627,1263,364,48,52,8,8,0,1,450,502,66,33,20,13,17,19,39,38,7,11,16,10,4,5,13,8,115,118,14,13,8,8,10,11,4,2,10,17,373,426,3-5-2,6.89,4-2-3-1,7.06,11.1,14.35,,
70,Герта,Хоффенхайм,Кристиан Дингерт,2.9,3.6,2.3,20,1,1,771,1104,-333,43,57,5,15,2,1,354,472,42,48,15,18,22,18,56,46,14,16,16,19,2,6,11,8,151,155,14,16,5,4,9,11,5,5,13,16,266,374,4-3-3,6.79,3-5-2,6.85,15.32,9.45,,
71,Шальке 04,Аугсбург,Даниэль Шлагер,1.85,3.75,4.0,21,2,3,1477,727,750,56,44,11,10,2,6,349,288,62,76,41,16,8,15,58,63,32,31,16,13,8,4,7,6,192,175,17,12,6,6,13,8,4,4,31,38,235,164,4-2-2-2,6.7,4-2-2-2,6.76,8.13,9.76,,
72,Хоффенхайм,Бремен,Бенджамин Кортус,1.91,4.0,3.5,31,1,2,989,783,206,46,54,12,19,3,3,355,431,45,60,16,12,15,6,49,46,13,20,12,14,3,3,7,8,128,135,17,8,6,3,12,7,5,1,13,24,278,335,3-5-2,6.85,3-5-2,6.93,13.59,9.08,,
73,Аугсбург,Вольфсбург,Дэниел Зиберт,2.8,3.4,2.45,30,1,1,1639,1089,550,48,52,19,11,5,3,283,311,82,77,26,22,10,14,44,66,19,35,13,12,11,5,6,8,156,146,17,11,5,7,12,7,5,4,14,32,186,219,4-1-3-2,6.78,4-5-1,6.75,7.8,10.42,,
74,Леверкузен,Шальке 04,Тобиас Райхель,1.36,4.75,7.5,26,4,0,1468,358,1110,60,40,9,17,1,1,572,373,49,63,14,20,16,8,53,45,14,12,14,22,3,3,8,7,119,131,13,2,7,1,9,2,4,0,11,13,501,287,3-4-3,6.7,4-4-2,6.7,10.55,11.29,,
75,Бохум,Э. Франкфурт,Мартин Петерсен,3.75,3.8,1.91,22,3,0,1202,1093,109,46,54,12,10,2,1,332,385,84,68,18,16,13,17,61,53,28,17,21,17,9,4,9,6,177,169,11,12,5,2,8,7,3,5,21,28,217,273,4-2-3-1,6.68,4-2-2-2,6.79,8.27,8.26,,
76,Майнц 05,РБ Лейпциг,Феликс Брых,3.2,3.6,2.2,24,1,1,1168,1463,-295,36,64,12,12,1,1,325,608,64,61,23,14,15,25,56,64,12,24,25,16,4,2,16,8,166,140,9,13,3,3,6,7,3,6,9,33,223,515,3-5-2,6.76,4-2-3-1,6.84,15.04,10.5,,
77,Дортмунд,Бавария,Дениз Айтекин,4.0,4.5,1.73,19,2,2,939,1011,-72,44,56,8,11,3,6,440,572,51,61,17,10,18,13,37,53,4,8,18,31,7,4,12,9,153,151,12,9,6,3,8,4,4,5,14,23,348,477,4-3-3,6.91,4-2-3-1,7.12,15.83,8.87,,
78,Боруссия Мгладбах,Кельн,Свен Яблонски,2.05,3.75,3.4,22,5,2,1776,671,1105,66,34,8,14,2,3,611,309,55,42,13,16,23,9,52,32,13,5,13,18,7,4,1,12,122,117,14,5,6,3,9,4,5,1,17,16,537,234,4-2-3-1,6.97,4-1-3-2,6.89,16.08,18.86,,
79,Герта,Фрайбург,Роберт Шредер,3.2,3.4,2.25,27,2,2,755,896,-141,42,58,14,13,2,1,343,488,55,74,13,14,22,14,77,58,24,23,29,16,4,2,10,11,157,175,13,9,3,4,7,7,6,2,12,7,238,374,4-3-3,6.79,4-2-3-1,6.96,9.86,6.69,,
80,Штутгарт,Юнион Берлин,Бастиан Данкерт,2.9,2.9,2.7,22,0,1,971,938,33,52,48,12,10,3,3,457,433,53,62,23,16,12,7,55,48,26,19,13,17,2,5,5,11,144,142,9,7,3,4,8,6,1,1,26,19,369,340,3-1-4-2,6.81,3-5-2,6.91,14.5,19.71,,
81,Шальке 04,Хоффенхайм,Флориан Бадстабнер,3.4,3.8,2.0,20,0,3,1067,969,98,51,49,12,8,2,2,376,372,58,53,18,10,6,17,47,41,18,14,19,10,4,5,11,7,137,123,15,17,2,7,9,13,6,4,7,17,282,288,4-5-1,6.66,3-5-2,6.83,7.41,19.91,,
82,Э. Франкфурт,Леверкузен,Фрэнк Вилленборг,2.55,3.5,2.7,19,5,1,1902,378,1524,49,51,10,9,0,4,491,523,39,48,20,6,11,13,37,34,11,6,15,13,7,1,7,3,113,120,19,5,10,2,15,4,4,1,12,18,428,444,3-4-2-1,6.76,3-4-3,6.76,16.64,39.88,,
